 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
1203,ID1770248,1770248,79,0.429,76.386,52.270,0,1198,1198,2.500,1,610.296,610.044,614.029,613.928,None,None,None,None,None,None,-10921639,610.296,610.325,609.788,610.636,22580.952,0.212,4.424,1.709E-4,0.982
1204,ID1770498,1770498,79,0.434,76.373,52.197,0,1199,1199,2.500,1,610.302,610.269,614.025,613.841,None,None,None,None,None,None,-10921639,610.302,610.324,609.788,610.655,22581.175,0.212,4.424,1.797E-4,1.034
1205,ID1770738,1770738,79,0.432,76.323,52.083,0,1200,1200,2.500,1,610.307,609.895,614.017,614.167,None,None,None,None,None,None,-10921639,610.307,610.348,609.793,610.657,22581.374,0.209,4.419,1.796E-4,1.051
1206,ID1771232,1771232,79,0.436,76.244,52.157,0,1201,1201,2.500,1,610.313,610.457,614.007,614.114,None,None,None,None,None,None,-10921639,610.313,610.325,609.795,610.673,22581.565,0.208,4.420,1.842E-4,1.080
1207,ID1770981,1770981,79,0.438,76.211,52.182,0,1202,1202,2.500,1,610.310,610.693,614.001,613.373,None,None,None,None,None,None,-10921639,610.310,610.331,609.815,610.666,22581.472,0.209,4.424,1.842E-4,1.078
1208,ID1771468,1771468,79,0.442,76.198,52.234,0,1203,1203,2.500,1,610.311,609.924,614.003,613.608,None,None,None,None,None,None,-10921639,610.311,610.330,609.826,610.673,22581.494,0.207,4.429,1.876E-4,1.107
1209,ID1771955,1771955,79,0.445,76.188,52.161,0,1204,1204,2.500,1,610.315,610.410,613.998,613.498,None,None,None,None,None,None,-10921639,610.315,610.329,609.821,610.680,22581.654,0.209,4.426,1.893E-4,1.103
1210,ID1771708,1771708,79,0.446,76.208,52.031,0,1205,1205,2.500,1,610.311,610.496,613.996,614.553,None,None,None,None,None,None,-10921639,610.311,610.323,609.820,610.696,22581.507,0.213,4.426,1.899E-4,1.089
1211,ID1772195,1772195,79,0.450,76.190,52.069,0,1206,1206,2.500,1,610.313,610.087,613.987,614.932,None,None,None,None,None,None,-10921639,610.313,610.329,609.818,610.693,22581.569,0.212,4.425,1.989E-4,1.144
1212,ID1772448,1772448,79,0.452,76.260,52.124,0,1207,1207,2.500,1,610.314,609.551,613.968,614.313,None,None,None,None,None,None,-10921639,610.314,610.339,609.800,610.704,22581.633,0.217,4.427,2.015E-4,1.135
1213,ID1772706,1772706,79,0.454,76.229,52.019,0,1208,1208,2.500,1,610.321,610.288,613.962,614.178,None,None,None,None,None,None,-10921639,610.321,610.326,609.849,610.728,22581.894,0.215,4.426,2.074E-4,1.179
1214,ID1773193,1773193,79,0.451,76.252,52.078,0,1209,1209,2.500,1,610.320,610.681,613.955,614.923,None,None,None,None,None,None,-10921639,610.320,610.337,609.837,610.724,22581.845,0.215,4.426,2.053E-4,1.164
1215,ID1772950,1772950,79,0.455,76.154,52.049,0,1210,1210,2.500,1,610.319,610.245,613.931,614.822,None,None,None,None,None,None,-10921639,610.319,610.328,609.856,610.711,22581.804,0.209,4.424,2.079E-4,1.212
1216,ID1773432,1773432,79,0.463,76.076,51.848,0,1211,1211,2.500,1,610.325,610.161,613.916,615.064,None,None,None,None,None,None,-10921639,610.325,610.346,609.873,610.729,22582.018,0.213,4.424,2.123E-4,1.216
1217,ID1773679,1773679,79,0.460,76.141,51.905,0,1212,1212,2.500,1,610.320,610.325,613.897,614.540,None,None,None,None,None,None,-10921639,610.320,610.329,609.875,610.722,22581.822,0.211,4.421,2.133E-4,1.235
1218,ID1773926,1773926,79,0.459,76.069,51.841,0,1213,1213,2.500,1,610.323,609.859,613.882,614.764,None,None,None,None,None,None,-10921639,610.323,610.330,609.855,610.719,22581.958,0.211,4.413,2.155E-4,1.249
1219,ID1774360,1774360,79,0.471,76.148,51.896,0,1214,1214,2.500,1,610.329,611.132,613.864,614.237,None,None,None,None,None,None,-10921639,610.329,610.335,609.846,610.756,22582.178,0.222,4.415,2.253E-4,1.239
1220,ID1774174,1774174,79,0.464,76.142,51.910,0,1215,1215,2.500,1,610.317,610.284,613.849,613.804,None,None,None,None,None,None,-10921639,610.317,610.327,609.864,610.709,22581.743,0.214,4.417,2.190E-4,1.251
1221,ID1774648,1774648,79,0.459,76.183,51.875,0,1216,1216,2.500,1,610.313,610.136,613.849,615.101,None,None,None,None,None,None,-10921639,610.313,610.332,609.876,610.715,22581.591,0.213,4.418,2.158E-4,1.236
1222,ID1774897,1774897,79,0.459,76.172,51.840,0,1217,1217,2.500,1,610.316,610.715,613.832,614.712,None,None,None,None,None,None,-10921639,610.316,610.341,609.863,610.721,22581.687,0.215,4.421,2.178E-4,1.238
1223,ID1775139,1775139,79,0.460,76.126,51.758,0,1218,1218,2.500,1,610.307,610.543,613.813,613.365,None,None,None,None,None,None,-10921639,610.307,610.332,609.838,610.688,22581.360,0.219,4.420,2.130E-4,1.188
1224,ID1775381,1775381,79,0.461,76.111,51.736,0,1219,1219,2.500,1,610.301,610.493,613.812,614.771,None,None,None,None,None,None,-10921639,610.301,610.319,609.837,610.666,22581.141,0.217,4.420,2.099E-4,1.181
1225,ID1775621,1775621,79,0.456,76.112,51.656,0,1220,1220,2.500,1,610.301,610.281,613.793,614.670,None,None,None,None,None,None,-10921639,610.301,610.315,609.864,610.680,22581.147,0.217,4.424,2.133E-4,1.200
1226,ID1775860,1775860,79,0.451,76.075,51.638,0,1221,1221,2.500,1,610.300,610.089,613.773,613.893,None,None,None,None,None,None,-10921639,610.300,610.340,609.888,610.684,22581.106,0.214,4.428,2.125E-4,1.209
1227,ID1776162,1776162,79,0.459,76.036,51.668,0,1222,1222,2.500,1,610.298,610.628,613.766,614.279,None,None,None,None,None,None,-10921639,610.298,610.343,609.865,610.673,22581.020,0.218,4.428,2.164E-4,1.212
1228,ID1776596,1776596,79,0.456,76.104,51.722,0,1223,1223,2.500,1,610.292,610.271,613.752,614.883,None,None,None,None,None,None,-10921639,610.292,610.327,609.872,610.667,22580.786,0.212,4.431,2.145E-4,1.235
1229,ID1776175,1776175,79,0.454,76.013,51.631,0,1224,1224,2.500,1,610.286,610.611,613.733,614.362,None,None,None,None,None,None,-10921639,610.286,610.296,609.846,610.679,22580.570,0.214,4.428,2.164E-4,1.236
1230,ID1776838,1776838,79,0.447,76.020,51.612,0,1225,1225,2.500,1,610.275,610.406,613.713,614.070,None,None,None,None,None,None,-10921639,610.275,610.303,609.836,610.657,22580.166,0.208,4.429,2.098E-4,1.229
1231,ID1777080,1777080,79,0.441,75.982,51.605,0,1226,1226,2.500,1,610.271,610.255,613.705,613.973,None,None,None,None,None,None,-10921639,610.271,610.308,609.838,610.650,22580.009,0.206,4.430,2.066E-4,1.226
1232,ID1777329,1777329,79,0.444,75.936,51.663,0,1227,1227,2.500,1,610.271,610.438,613.697,614.071,None,None,None,None,None,None,-10921639,610.271,610.305,609.853,610.647,22580.021,0.207,4.430,2.141E-4,1.265
1233,ID1777568,1777568,79,0.447,75.947,51.691,0,1228,1228,2.500,1,610.273,610.216,613.678,614.513,None,None,None,None,None,None,-10921639,610.273,610.303,609.866,610.650,22580.096,0.205,4.424,2.158E-4,1.284
1234,ID1777813,1777813,79,0.441,76.007,51.689,0,1229,1229,2.500,1,610.275,610.008,613.662,613.919,None,None,None,None,None,None,-10921639,610.275,610.284,609.878,610.621,22580.166,0.198,4.424,2.132E-4,1.312
1235,ID1778052,1778052,79,0.440,76.003,51.714,0,1230,1230,2.500,1,610.276,609.882,613.655,614.187,None,None,None,None,None,None,-10921639,610.276,610.304,609.879,610.600,22580.214,0.193,4.424,2.115E-4,1.339
1236,ID1778542,1778542,79,0.439,76.030,51.747,0,1231,1231,2.500,1,610.278,610.450,613.636,614.761,None,None,None,None,None,None,-10921639,610.278,610.304,609.862,610.612,22580.276,0.194,4.423,2.150E-4,1.350
1237,ID1778294,1778294,79,0.433,76.109,51.833,0,1232,1232,2.500,1,610.269,610.781,613.622,615.025,None,None,None,None,None,None,-10921639,610.269,610.310,609.860,610.625,22579.965,0.197,4.426,2.111E-4,1.306
1238,ID1778784,1778784,79,0.423,76.063,51.653,0,1233,1233,2.500,1,610.258,611.045,613.604,614.118,None,None,None,None,None,None,-10921639,610.258,610.297,609.830,610.602,22579.542,0.194,4.421,2.030E-4,1.275
1239,ID1779024,1779024,79,0.415,76.062,51.802,0,1234,1234,2.500,1,610.248,610.669,613.601,614.332,None,None,None,None,None,None,-10921639,610.248,610.284,609.823,610.580,22579.168,0.188,4.423,2.032E-4,1.320
1240,ID1779262,1779262,79,0.421,76.002,51.321,0,1235,1235,2.500,1,610.253,609.864,613.685,614.387,None,None,None,None,None,None,-10921639,610.253,610.282,609.828,610.610,22579.351,0.181,4.415,1.959E-4,1.319
1241,ID1779406,1779406,79,0.424,75.989,51.143,0,1236,1236,2.500,1,610.256,609.838,613.667,614.308,None,None,None,None,None,None,-10921639,610.256,610.285,609.837,610.625,22579.458,0.180,4.416,1.997E-4,1.351
1242,ID1779739,1779739,79,0.422,75.977,51.176,0,1237,1237,2.500,1,610.255,610.550,613.656,614.394,None,None,None,None,None,None,-10921639,610.255,610.275,609.820,610.622,22579.450,0.181,4.414,2.015E-4,1.358
1243,ID1780203,1780203,79,0.417,75.936,51.186,0,1238,1238,2.500,1,610.249,609.471,613.648,614.817,None,None,None,None,None,None,-10921639,610.249,610.239,609.809,610.603,22579.221,0.176,4.413,1.993E-4,1.379
1244,ID1779976,1779976,79,0.417,76.021,51.434,0,1239,1239,2.500,1,610.249,610.269,613.641,614.958,None,None,None,None,None,None,-10921639,610.249,610.246,609.789,610.601,22579.215,0.183,4.410,1.974E-4,1.315
1245,ID1780433,1780433,79,0.419,76.094,51.556,0,1240,1240,2.500,1,610.230,610.183,613.531,613.969,None,None,None,None,None,None,-10921639,610.230,610.229,609.781,610.621,22578.509,0.197,4.414,2.062E-4,1.275
1246,ID1780892,1780892,79,0.418,75.942,51.323,0,1241,1241,2.500,1,610.248,610.529,613.618,614.977,None,None,None,None,None,None,-10921639,610.248,610.251,609.792,610.619,22579.165,0.181,4.414,1.990E-4,1.341
1247,ID1780665,1780665,79,0.421,75.802,51.194,0,1242,1242,2.500,1,610.249,610.367,613.616,614.170,None,None,None,None,None,None,-10921639,610.249,610.264,609.814,610.646,22579.215,0.181,4.416,2.025E-4,1.363
1248,ID1781369,1781369,79,0.416,75.776,51.160,0,1243,1243,2.500,1,610.248,610.466,613.601,614.498,None,None,None,None,None,None,-10921639,610.248,610.273,609.825,610.611,22579.160,0.173,4.419,1.988E-4,1.400
1249,ID1781133,1781133,79,0.416,75.699,51.012,0,1244,1244,2.500,1,610.243,610.669,613.589,614.948,None,None,None,None,None,None,-10921639,610.243,610.272,609.792,610.604,22578.990,0.180,4.418,2.017E-4,1.371
1250,ID1781598,1781598,79,0.425,75.766,51.119,0,1245,1245,2.500,1,610.277,610.238,613.755,614.929,None,None,None,None,None,None,-10921639,610.277,610.316,609.820,610.645,22580.232,0.186,4.414,2.074E-4,1.361
1251,ID1782073,1782073,79,0.429,75.863,51.156,0,1246,1246,2.500,1,610.303,609.860,613.898,615.044,None,None,None,None,None,None,-10921639,610.303,610.333,609.803,610.644,22581.224,0.193,4.415,2.080E-4,1.312
1252,ID1781839,1781839,79,0.424,75.848,51.073,0,1247,1247,2.500,1,610.317,610.849,614.035,615.211,None,None,None,None,None,None,-10921639,610.317,610.350,609.767,610.678,22581.720,0.198,4.413,2.005E-4,1.236
1253,ID1782310,1782310,79,0.425,75.931,51.390,0,1248,1248,2.500,1,610.330,609.947,614.167,615.477,None,None,None,None,None,None,-10921639,610.330,610.337,609.784,610.692,22582.215,0.202,4.412,2.006E-4,1.214
1254,ID1782538,1782538,79,0.430,75.998,51.577,0,1249,1249,2.500,1,610.351,610.449,614.187,614.473,None,None,None,None,None,None,-10921639,610.351,610.379,609.773,610.729,22582.969,0.222,4.426,2.137E-4,1.172
1255,ID1782777,1782777,79,0.436,76.067,51.828,0,1250,1250,2.500,1,610.376,611.051,614.305,614.356,None,None,None,None,None,None,-10921639,610.376,610.407,609.755,610.766,22583.912,0.230,4.425,2.185E-4,1.160
1256,ID1783021,1783021,79,0.429,76.102,52.051,0,1251,1251,2.500,1,610.386,610.803,614.421,614.929,None,None,None,None,None,None,-10921639,610.386,610.410,609.791,610.737,22584.299,0.225,4.421,2.132E-4,1.158
1257,ID1783267,1783267,79,0.422,76.233,52.216,0,1252,1252,2.500,1,610.393,610.834,614.537,614.438,None,None,None,None,None,None,-10921639,610.393,610.422,609.800,610.713,22584.523,0.222,4.423,2.044E-4,1.125
1258,ID1783512,1783512,79,0.415,76.313,52.412,0,1253,1253,2.500,1,610.396,610.171,614.656,614.928,None,None,None,None,None,None,-10921639,610.396,610.438,609.809,610.719,22584.660,0.224,4.422,1.981E-4,1.079
1259,ID1783761,1783761,79,0.408,76.000,52.000,0,1254,1254,2.500,1,610.409,610.428,614.759,614.796,None,None,None,None,None,None,-10921639,610.409,610.437,609.816,610.759,22585.135,0.226,4.425,1.942E-4,1.049
1260,ID1784278,1784278,79,0.410,76.544,52.848,0,1255,1255,2.500,1,610.425,610.362,614.711,614.333,None,None,None,None,None,None,-10921639,610.425,610.427,609.983,610.735,22585.714,0.177,8.504,1.795E-4,1.237
1261,ID1784018,1784018,79,0.414,76.620,52.837,0,1256,1256,2.500,1,610.437,609.310,614.809,614.640,None,None,None,None,None,None,-10921639,610.437,610.449,609.955,610.774,22586.184,0.183,8.496,1.788E-4,1.194
1262,ID1784780,1784780,79,0.417,76.667,52.806,0,1257,1257,2.500,1,610.464,610.538,614.897,613.965,None,None,None,None,None,None,-10921639,610.464,610.489,609.991,610.795,22587.184,0.186,4.364,1.879E-4,1.230
1263,ID1784530,1784530,79,0.421,76.319,52.146,0,1258,1258,2.500,1,610.474,610.118,615.123,614.604,None,None,None,None,None,None,-10921639,610.474,610.526,609.888,610.837,22587.544,0.237,4.424,2.093E-4,1.078
1264,ID1785283,1785283,79,0.422,76.368,52.225,0,1259,1259,2.500,1,610.492,609.999,615.214,614.502,None,None,None,None,None,None,-10921639,610.492,610.560,609.879,610.869,22588.211,0.242,4.429,2.130E-4,1.075
1265,ID1785038,1785038,79,0.428,76.607,52.708,0,1260,1260,2.500,1,610.520,610.948,615.164,614.074,None,None,None,None,None,None,-10921639,610.520,610.538,610.015,610.867,22589.251,0.191,4.381,2.053E-4,1.313
1266,ID1785872,1785872,79,0.426,76.373,52.252,0,1261,1261,2.500,1,610.518,610.304,615.363,614.209,None,None,None,None,None,None,-10921639,610.518,610.574,609.901,610.899,22589.183,0.241,4.429,2.178E-4,1.102
1267,ID1785811,1785811,79,0.428,76.669,52.837,0,1262,1262,2.500,1,610.539,609.805,615.321,614.154,None,None,None,None,None,None,-10921639,610.539,610.571,610.019,610.884,22589.949,0.192,4.362,2.024E-4,1.286
1268,ID1785529,1785529,79,0.426,76.734,52.859,0,1263,1263,2.500,1,610.553,609.862,615.403,614.296,None,None,None,None,None,None,-10921639,610.553,610.592,610.032,610.947,22590.450,0.194,4.370,2.035E-4,1.284
1269,ID1786277,1786277,79,0.426,76.808,52.960,0,1264,1264,2.500,1,610.570,610.505,615.482,613.828,None,None,None,None,None,None,-10921639,610.570,610.595,610.059,610.976,22591.102,0.190,6.374,2.057E-4,1.322
1270,ID1786517,1786517,79,0.426,76.891,53.073,0,1265,1265,2.500,1,610.579,609.870,615.551,613.635,None,None,None,None,None,None,-10921639,610.579,610.587,610.054,611.016,22591.433,0.194,6.382,2.070E-4,1.304
1271,ID1786760,1786760,79,0.427,76.947,53.148,0,1266,1266,2.500,1,610.597,609.971,615.616,613.516,None,None,None,None,None,None,-10921639,610.597,610.616,610.026,611.009,22592.085,0.202,6.383,2.085E-4,1.263
1272,ID1787007,1787007,79,0.424,77.005,53.277,0,1267,1267,2.500,1,610.609,609.929,615.697,613.675,None,None,None,None,None,None,-10921639,610.609,610.626,610.056,610.996,22592.524,0.200,6.386,2.065E-4,1.262
1273,ID1787249,1787249,79,0.426,77.086,53.475,0,1268,1268,2.500,1,610.622,610.037,615.764,612.900,None,None,None,None,None,None,-10921639,610.622,610.620,610.093,611.008,22593.005,0.188,4.378,2.078E-4,1.348
1274,ID1788019,1788019,79,0.423,76.924,53.327,0,1269,1269,2.500,1,610.633,610.710,615.849,613.599,None,None,None,None,None,None,-10921639,610.633,610.640,610.106,611.037,22593.420,0.188,6.371,2.064E-4,1.337
1275,ID1787503,1787503,79,0.423,76.935,53.336,0,1270,1270,2.500,1,610.640,609.842,615.916,612.958,None,None,None,None,None,None,-10921639,610.640,610.659,610.113,611.014,22593.694,0.187,6.367,2.055E-4,1.339
1276,ID1787758,1787758,79,0.427,77.009,53.403,0,1271,1271,2.500,1,610.661,610.151,615.995,613.536,None,None,None,None,None,None,-10921639,610.661,610.670,610.093,611.023,22594.459,0.194,6.355,2.057E-4,1.293
1277,ID1788541,1788541,79,0.432,77.155,53.584,0,1272,1272,2.500,1,610.623,609.707,615.839,613.082,None,None,None,None,None,None,-10921639,610.623,610.654,610.121,611.033,22593.066,0.225,8.827,1.787E-4,0.970
1278,ID1788808,1788808,79,0.429,77.209,53.694,0,1273,1273,2.500,1,610.637,610.194,615.902,612.809,None,None,None,None,None,None,-10921639,610.637,610.634,610.118,611.081,22593.565,0.222,8.817,1.817E-4,1.000
1279,ID1788277,1788277,79,0.427,77.262,53.809,0,1274,1274,2.500,1,610.651,610.079,615.979,612.975,None,None,None,None,None,None,-10921639,610.651,610.663,610.090,611.111,22594.083,0.222,8.773,1.848E-4,1.019
1280,ID1789074,1789074,79,0.419,77.206,54.007,0,1275,1275,2.500,1,610.656,609.571,616.047,613.474,None,None,None,None,None,None,-10921639,610.656,610.660,610.120,611.119,22594.285,0.212,8.811,1.756E-4,1.012
1281,ID1789341,1789341,79,0.423,77.187,54.175,0,1276,1276,2.500,1,610.672,610.273,616.115,612.535,None,None,None,None,None,None,-10921639,610.672,610.663,610.126,611.139,22594.860,0.213,8.715,1.777E-4,1.017
1282,ID1789612,1789612,79,0.422,77.113,54.363,0,1277,1277,2.500,1,610.681,609.823,616.191,612.260,None,None,None,None,None,None,-10921639,610.681,610.669,610.117,611.139,22595.194,0.209,8.722,1.728E-4,1.010
1283,ID1789875,1789875,79,0.427,76.996,54.398,0,1278,1278,2.500,1,610.696,610.292,616.276,612.954,None,None,None,None,None,None,-10921639,610.696,610.686,610.141,611.133,22595.739,0.209,8.731,1.784E-4,1.044
1284,ID1790134,1790134,79,0.429,76.967,54.356,0,1279,1279,2.500,1,610.713,610.142,616.363,612.394,None,None,None,None,None,None,-10921639,610.713,610.708,610.148,611.135,22596.372,0.207,4.448,1.823E-4,1.076
1285,ID1790397,1790397,79,0.428,76.914,54.233,0,1280,1280,2.500,1,610.725,609.870,616.460,612.490,None,None,None,None,None,None,-10921639,610.725,610.722,610.137,611.121,22596.812,0.207,8.695,1.784E-4,1.053
1286,ID1790659,1790659,79,0.428,76.959,54.300,0,1281,1281,2.500,1,610.741,610.349,616.541,613.265,None,None,None,None,None,None,-10921639,610.741,610.737,610.185,611.159,22597.426,0.212,8.797,1.774E-4,1.024
1287,ID1790923,1790923,79,0.422,76.996,54.336,0,1282,1282,2.500,1,610.748,609.935,616.630,613.097,None,None,None,None,None,None,-10921639,610.748,610.746,610.183,611.194,22597.661,0.224,8.790,1.730E-4,0.943
1288,ID1791178,1791178,79,0.425,76.929,54.285,0,1283,1283,2.500,1,610.769,610.076,616.727,613.129,None,None,None,None,None,None,-10921639,610.769,610.757,610.179,611.231,22598.464,0.226,8.813,1.735E-4,0.936
1289,ID1791497,1791497,79,0.431,76.948,54.334,0,1284,1284,2.500,1,610.797,610.194,616.833,612.877,None,None,None,None,None,None,-10921639,610.797,610.784,610.157,611.270,22599.499,0.231,8.869,1.798E-4,0.951
1290,ID1791468,1791468,79,0.431,76.942,54.273,0,1285,1285,2.500,1,610.813,609.660,616.936,612.452,None,None,None,None,None,None,-10921639,610.813,610.811,610.150,611.286,22600.073,0.239,8.865,1.763E-4,0.901
1291,ID1791927,1791927,79,0.427,76.941,54.300,0,1286,1286,2.500,1,610.834,610.799,617.047,612.468,None,None,None,None,None,None,-10921639,610.834,610.856,610.193,611.282,22600.847,0.234,4.447,1.754E-4,0.917
1292,ID1792438,1792438,79,0.425,76.992,54.343,0,1287,1287,2.500,1,610.850,610.240,617.158,612.581,None,None,None,None,None,None,-10921639,610.850,610.867,610.216,611.298,22601.462,0.232,4.446,1.736E-4,0.913
1293,ID1792179,1792179,79,0.426,77.085,54.430,0,1288,1288,2.500,1,610.868,610.217,617.276,613.112,None,None,None,None,None,None,-10921639,610.868,610.892,610.223,611.323,22602.110,0.237,4.449,1.730E-4,0.893
1294,ID1792955,1792955,79,0.423,77.093,54.486,0,1289,1289,2.500,1,610.891,610.472,617.384,612.679,None,None,None,None,None,None,-10921639,610.891,610.932,610.224,611.335,22602.980,0.236,4.444,1.762E-4,0.911
1295,ID1792699,1792699,79,0.429,77.242,54.651,0,1290,1290,2.500,1,610.867,609.968,617.223,612.429,None,None,None,None,None,None,-10921639,610.867,610.881,610.257,611.390,22602.063,0.277,4.399,1.862E-4,0.821
1296,ID1793220,1793220,79,0.430,77.247,54.763,0,1291,1291,2.500,1,610.892,610.677,617.352,612.880,None,None,None,None,None,None,-10921639,610.892,610.912,610.273,611.423,22602.987,0.280,4.398,1.874E-4,0.819
1297,ID1793726,1793726,79,0.426,77.320,54.711,0,1292,1292,2.500,1,610.914,609.773,617.485,613.108,None,None,None,None,None,None,-10921639,610.914,610.943,610.296,611.442,22603.822,0.285,4.386,1.818E-4,0.779
1298,ID1793476,1793476,79,0.427,77.322,54.647,0,1293,1293,2.500,1,610.943,610.213,617.623,613.232,None,None,None,None,None,None,-10921639,610.943,610.970,610.344,611.494,22604.882,0.293,4.393,1.866E-4,0.778
1299,ID1793969,1793969,79,0.426,77.344,54.629,0,1294,1294,2.500,1,610.969,610.132,617.760,613.451,None,None,None,None,None,None,-10921639,610.969,611.002,610.327,611.511,22605.853,0.300,4.391,1.821E-4,0.742
1300,ID1794232,1794232,79,0.430,77.510,54.778,0,1295,1295,2.500,1,611.114,610.369,618.011,612.300,None,None,None,None,None,None,-10921639,611.114,611.097,610.752,611.544,22611.232,0.195,6.245,2.270E-4,1.422
1301,ID1794488,1794488,79,0.433,77.682,54.872,0,1296,1296,2.500,1,611.149,610.230,618.161,612.704,None,None,None,None,None,None,-10921639,611.149,611.121,610.763,611.584,22612.499,0.201,6.254,2.318E-4,1.409
1302,ID1794749,1794749,79,0.438,78.115,55.240,0,1297,1297,2.500,1,611.181,610.303,618.325,613.268,None,None,None,None,None,None,-10921639,611.181,611.145,610.772,611.641,22613.705,0.206,6.254,2.258E-4,1.338
1303,ID1795006,1795006,79,0.442,77.858,55.025,0,1298,1298,2.500,1,611.221,610.201,618.484,613.186,None,None,None,None,None,None,-10921639,611.221,611.191,610.790,611.695,22615.190,0.212,6.246,2.301E-4,1.324
1304,ID1795277,1795277,79,0.441,77.868,54.929,0,1299,1299,2.500,1,611.259,610.056,618.635,612.085,None,None,None,None,None,None,-10921639,611.259,611.220,610.831,611.751,22616.574,0.221,6.255,2.317E-4,1.280
1305,ID1795813,1795813,79,0.452,78.058,55.132,0,1300,1300,2.500,1,611.307,610.273,618.805,613.069,None,None,None,None,None,None,-10921639,611.307,611.257,610.887,611.810,22618.363,0.226,6.254,2.390E-4,1.293
1306,ID1795547,1795547,79,0.455,77.974,54.985,0,1301,1301,2.500,1,611.352,610.744,618.959,613.500,None,None,None,None,None,None,-10921639,611.352,611.278,610.924,611.874,22620.009,0.233,6.251,2.468E-4,1.294
1307,ID1796088,1796088,79,0.451,78.141,55.190,0,1302,1302,2.500,1,611.392,609.888,619.117,612.974,None,None,None,None,None,None,-10921639,611.392,611.314,610.949,611.893,22621.499,0.232,6.271,2.499E-4,1.317
1308,ID1796363,1796363,79,0.462,78.201,55.202,0,1303,1303,2.500,1,611.439,610.322,619.283,613.483,None,None,None,None,None,None,-10921639,611.439,611.365,610.991,611.953,22623.259,0.236,6.277,2.569E-4,1.330
1309,ID1796630,1796630,79,0.460,78.105,55.177,0,1304,1304,2.500,1,611.469,610.440,619.444,612.777,None,None,None,None,None,None,-10921639,611.469,611.398,611.035,611.979,22624.349,0.232,6.275,2.542E-4,1.340
1310,ID1796895,1796895,79,0.464,78.157,55.173,0,1305,1305,2.500,1,611.515,610.042,619.613,612.710,None,None,None,None,None,None,-10921639,611.515,611.455,611.059,612.028,22626.044,0.242,6.290,2.570E-4,1.299
1311,ID1797160,1797160,79,0.472,78.251,55.207,0,1306,1306,2.500,1,611.553,609.731,619.780,612.874,None,None,None,None,None,None,-10921639,611.553,611.477,611.081,612.029,22627.477,0.249,6.297,2.617E-4,1.283
1312,ID1797427,1797427,79,0.484,78.255,55.302,0,1307,1307,2.500,1,611.608,609.559,619.950,612.918,None,None,None,None,None,None,-10921639,611.608,611.545,611.146,612.073,22629.491,0.257,6.301,2.718E-4,1.296
1313,ID1797690,1797690,79,0.491,78.665,55.601,0,1308,1308,2.500,1,611.640,609.317,619.759,613.872,None,None,None,None,None,None,-10921639,611.640,611.588,611.139,612.140,22630.670,0.272,8.573,2.854E-4,1.283
1314,ID1797965,1797965,79,0.499,78.402,55.362,0,1309,1309,2.500,1,611.705,609.933,620.288,612.895,None,None,None,None,None,None,-10921639,611.705,611.657,611.186,612.234,22633.078,0.284,6.306,2.856E-4,1.229
1315,ID1798524,1798524,79,0.510,78.669,55.623,0,1310,1310,2.500,1,611.749,610.037,620.090,612.267,None,None,None,None,None,None,-10921639,611.749,611.705,611.218,612.320,22634.719,0.288,8.598,3.090E-4,1.313
1316,ID1798245,1798245,79,0.513,78.629,55.585,0,1311,1311,2.500,1,611.796,609.434,620.263,612.605,None,None,None,None,None,None,-10921639,611.796,611.745,611.295,612.409,22636.453,0.292,8.617,3.107E-4,1.304
1317,ID1798814,1798814,79,0.524,78.719,55.638,0,1312,1312,2.500,1,611.858,610.550,620.442,613.129,None,None,None,None,None,None,-10921639,611.858,611.806,611.342,612.475,22638.735,0.301,8.630,3.236E-4,1.315
1318,ID1799099,1799099,79,0.527,78.730,55.681,0,1313,1313,2.500,1,611.903,609.776,620.609,612.741,None,None,None,None,None,None,-10921639,611.903,611.861,611.349,612.527,22640.410,0.302,8.621,3.301E-4,1.336
1319,ID1799386,1799386,79,0.533,78.726,55.718,0,1314,1314,2.500,1,611.954,610.226,620.781,612.455,None,None,None,None,None,None,-10921639,611.954,611.924,611.391,612.610,22642.290,0.311,8.604,3.386E-4,1.333
1320,ID1799665,1799665,79,0.538,78.717,55.665,0,1315,1315,2.500,1,612.002,609.730,620.954,613.416,None,None,None,None,None,None,-10921639,612.002,611.991,611.421,612.686,22644.079,0.317,8.613,3.406E-4,1.313
1321,ID1799959,1799959,79,0.551,78.731,55.652,0,1316,1316,2.500,1,612.062,609.384,621.126,612.849,None,None,None,None,None,None,-10921639,612.062,612.052,611.431,612.738,22646.291,0.328,8.612,3.568E-4,1.332
1322,ID1800261,1800261,79,0.565,78.737,55.695,0,1317,1317,2.500,1,612.122,609.904,621.305,612.386,None,None,None,None,None,None,-10921639,612.122,612.128,611.459,612.830,22648.499,0.331,8.608,3.715E-4,1.372
