TimesH,Frame,NoMissing,13,13,49,49,54,54,57,57,63,63,69,69,70,70,73,73,77,77,165,165,185,185,196,196,211,211,213,213,219,219,230,230,232,232,243,243,246,246,249,249,257,257,262,262,265,265,270,270,272,272,279,279,286,286,288,288,290,290,298,298,301,301,306,306,307,307,310,310,312,312,314,314,317,317,328,328,330,330,332,332,336,336,343,343,411,411,527,527,528,528,546,546,588,588,592,592,603,603,616,616,629,629,642,642,644,644,742,742,969,969,972,972,978,978,1091,1091,1112,1112,1428,1428,1448,1448,1534,1534,1542,1542,1576,1576,1593,1593,1604,1604,1760,1760,1814,1814,1860,1860,1946,1946,2082,2082,2086,2086,2169,2169,2187,2187,2294,2294,2372,2372,2413,2413,2479,2479,2611,2611,2665,2665,2704,2704,2778,2778,2982,2982
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
493.5,1974.0,,90.619,172.456,359.0,3.0,109.037,155.05700000000002,280.52099999999996,156.185,105.257,158.996,68.343,164.19099999999997,81.762,163.404,272.57099999999997,160.94299999999998,305.111,166.88099999999997,242.537,72.435,84.029,87.594,198.14,95.887,72.569,107.741,156.736,105.491,147.275,102.18299999999999,268.335,98.91799999999999,99.985,103.65799999999999,111.088,118.03200000000001,66.794,124.838,302.41,118.682,263.466,110.191,324.184,135.218,213.19799999999998,124.81200000000001,268.152,134.696,42.598,134.651,256.312,116.875,243.11599999999999,128.7,84.50299999999999,127.228,112.87,127.436,84.43,147.91899999999998,46.989,151.971,227.803,144.92600000000002,256.26099999999997,143.714,61.558,152.665,264.23,146.175,97.426,150.835,317.376,157.779,275.111,132.388,302.08099999999996,142.282,228.18400000000003,132.21,258.16200000000003,135.611,116.527,138.393,114.32600000000001,103.639,100.441,112.93299999999999,55.952,116.35799999999999,99.193,120.235,143.34799999999998,93.631,303.973,158.377,248.21599999999998,119.80799999999999,242.632,81.852,219.248,149.998,146.153,144.675,124.691,83.40899999999999,168.47099999999998,112.02600000000001,163.947,128.341,222.71099999999998,138.12,94.491,166.97299999999998,216.58599999999998,109.031,171.703,96.24,280.845,165.29,250.192,109.34200000000001,49.216,95.971,216.36700000000002,87.745,202.15599999999998,106.03399999999999,122.225,125.99700000000001,274.85900000000004,112.302,312.134,123.36200000000001,224.482,111.524,132.858,154.856,127.459,108.428,95.75,133.156,297.725,127.11200000000001,289.563,140.45600000000002,99.43700000000001,176.674,290.422,151.946,203.81400000000002,126.14200000000001,77.017,150.012,250.083,102.95700000000001,211.19299999999998,140.611,216.671,132.98,273.111,105.133,110.787,172.293,95.287,155.65200000000002
493.75,1975.0,,90.62,172.49400000000003,359.0,3.0,108.97399999999999,155.14700000000002,280.534,156.204,105.365,158.741,68.275,164.236,81.743,163.429,272.565,160.923,305.08299999999997,166.858,242.56799999999998,72.406,83.90799999999999,87.41799999999999,198.143,95.906,72.48100000000001,107.69200000000001,156.798,105.557,147.247,102.152,268.401,98.964,99.992,103.64,110.991,118.045,66.874,124.756,302.406,118.65299999999999,263.529,110.191,324.203,135.274,213.226,124.795,268.157,134.71,42.521,134.636,256.335,116.845,243.137,128.665,84.488,127.227,112.898,127.428,84.431,147.888,46.986000000000004,151.96200000000002,227.801,144.94299999999998,256.327,143.651,61.528999999999996,152.601,264.232,146.15,97.427,150.81,317.369,157.748,275.08799999999997,132.368,302.094,142.241,228.196,132.261,257.941,135.518,116.615,138.244,114.314,103.541,100.428,112.895,55.869,116.34200000000001,99.18700000000001,120.194,143.18200000000002,93.4,303.897,158.377,248.19799999999998,119.795,242.666,81.889,219.408,149.936,146.21,144.64600000000002,124.675,83.397,168.46900000000002,111.91799999999999,164.018,128.285,222.71599999999998,137.954,94.465,166.977,216.445,108.86200000000001,171.675,96.3,280.819,165.30900000000003,250.19799999999998,109.32700000000001,49.181999999999995,95.863,216.31799999999998,87.73100000000001,202.178,106.119,122.007,125.883,274.96,112.32799999999999,312.07,123.398,224.422,111.589,132.828,154.825,127.40799999999999,108.415,95.723,133.122,297.79400000000004,127.15899999999999,289.64799999999997,140.352,99.536,176.483,290.41900000000004,151.95600000000002,203.75,126.15100000000001,77.00399999999999,149.986,250.032,102.95,211.31599999999997,140.548,216.61700000000002,132.954,273.046,105.20200000000001,110.694,172.28099999999998,95.223,155.852
494.0,1976.0,,90.59200000000001,172.419,359.0,3.0,108.844,155.16,280.57099999999997,156.188,105.374,158.672,68.225,164.23,81.78,163.41,272.573,160.89600000000002,305.002,166.84900000000002,242.579,72.39,84.03,87.244,198.173,95.889,72.438,107.75,156.797,105.60700000000001,147.244,102.17,268.506,98.958,99.979,103.613,110.89,118.008,66.943,124.631,302.45799999999997,118.727,263.483,110.17200000000001,324.274,135.30700000000002,213.21200000000002,124.796,268.112,134.664,42.511,134.655,256.325,116.829,243.09799999999998,128.639,84.45,127.18,112.926,127.445,84.419,148.124,47.031000000000006,151.96,227.81799999999998,144.915,256.33,143.655,61.51,152.685,264.224,146.115,97.435,150.748,317.437,157.741,275.031,132.371,302.07599999999996,142.202,228.225,132.292,257.529,135.41299999999998,116.523,138.238,114.323,103.501,100.432,112.863,55.827,116.36399999999999,99.116,120.09,143.0,93.3,303.94599999999997,158.329,248.185,119.76299999999999,242.615,81.80199999999999,219.475,149.879,146.207,144.66,124.708,83.395,168.41400000000002,111.83,163.933,128.33700000000002,222.643,137.856,94.554,166.96,216.65,108.76100000000001,171.611,96.637,280.827,165.31799999999998,250.187,109.368,49.145,95.95,216.28400000000002,87.71700000000001,202.141,106.131,122.085,126.052,274.83099999999996,112.259,312.014,123.35700000000001,224.40599999999998,111.617,132.789,154.827,127.383,108.404,95.666,133.136,297.786,127.117,289.635,140.264,99.585,176.43099999999998,290.411,151.933,203.72099999999998,126.149,76.967,150.062,250.084,102.92299999999999,211.388,140.575,216.53900000000002,132.904,273.096,105.181,110.74,172.282,95.226,155.805
494.25,1977.0,,90.61,172.472,359.0,3.0,108.925,155.116,280.54200000000003,156.175,105.38799999999999,158.608,68.226,164.14,81.756,163.395,272.569,160.871,305.08099999999996,166.91400000000002,242.572,72.396,83.87100000000001,87.43799999999999,198.15400000000002,95.898,72.436,107.875,156.756,105.63,147.267,102.12799999999999,268.432,98.961,99.962,103.554,110.931,117.969,66.95,124.33200000000001,302.41200000000003,118.669,263.518,110.23,324.317,135.39700000000002,213.206,124.742,268.091,134.655,42.51,134.619,256.345,116.807,243.085,128.632,84.485,127.14399999999999,112.913,127.40799999999999,84.463,148.164,47.08,151.966,227.84900000000002,144.894,256.313,143.685,61.49100000000001,152.709,264.232,146.112,97.439,150.726,317.427,157.702,275.119,132.29,302.051,142.226,228.21900000000002,132.285,257.436,135.451,116.677,138.22899999999998,114.411,103.53200000000001,100.43299999999999,112.85,55.879,116.336,99.23200000000001,120.145,143.08700000000002,93.23100000000001,304.065,158.334,248.196,119.772,242.62599999999998,81.814,219.37099999999998,149.93,146.221,144.672,124.74799999999999,83.40299999999999,168.446,111.92,163.99099999999999,128.234,222.726,137.844,94.568,166.97299999999998,216.49900000000002,108.56700000000001,171.59400000000002,96.758,280.82099999999997,165.28400000000002,250.207,109.366,49.125,95.854,216.261,87.705,202.104,106.071,122.13799999999999,125.98100000000001,274.802,112.185,311.968,123.37100000000001,224.4,111.573,132.738,154.811,127.48700000000001,108.381,95.689,133.101,297.828,127.086,289.619,140.253,99.647,176.41299999999998,290.372,151.876,203.727,126.12,76.938,150.041,250.092,102.913,211.36599999999999,140.6,216.54,132.868,273.051,105.117,110.786,172.28900000000002,95.194,155.849
494.5,1978.0,,90.603,172.437,359.0,3.0,109.007,155.069,280.563,156.204,105.336,158.701,68.266,164.13099999999997,81.74600000000001,163.376,272.579,160.857,305.128,166.921,242.562,72.38600000000001,83.78399999999999,87.085,198.144,95.904,72.306,107.89200000000001,156.77100000000002,105.63600000000001,147.35299999999998,102.118,268.44,98.98100000000001,99.939,103.529,110.867,117.944,66.964,124.243,302.548,118.772,263.548,110.18700000000001,324.42,135.507,213.229,124.676,268.056,134.655,42.0,135.0,256.337,116.76,243.072,128.638,84.469,127.185,112.90700000000001,127.37200000000001,84.475,147.981,47.111999999999995,151.993,227.798,144.86,256.322,143.64,61.372,152.692,264.24,146.084,97.448,150.71200000000002,317.465,157.675,275.07,132.267,302.052,142.166,228.199,132.284,257.285,135.463,116.619,138.184,114.443,103.51899999999999,100.434,112.895,55.923,116.291,99.287,120.11399999999999,143.154,93.259,304.121,158.283,248.225,119.78399999999999,242.592,81.829,219.359,149.905,146.16,144.64700000000002,124.64,83.415,168.47,111.955,164.037,128.178,222.727,137.748,94.679,166.952,216.575,108.64,171.548,96.74600000000001,280.82099999999997,165.261,250.21400000000003,109.38600000000001,49.191,95.889,216.24200000000002,87.68299999999999,202.203,106.12200000000001,122.184,125.71600000000001,274.73,112.164,311.988,123.3,224.44299999999998,111.588,132.732,154.834,127.444,108.353,95.70700000000001,133.139,297.822,127.068,289.575,140.192,99.62,176.294,290.367,151.911,203.736,126.131,76.939,150.08700000000002,250.11900000000003,102.946,211.292,140.602,216.50099999999998,132.911,272.98400000000004,105.056,110.76100000000001,172.28400000000002,95.14200000000001,155.958
494.75,1979.0,,90.618,172.32,359.0,3.0,108.91,154.97299999999998,280.49,156.091,105.309,158.769,68.236,164.13400000000001,81.745,163.411,272.568,160.852,305.157,166.922,242.524,72.431,83.75399999999999,86.84200000000001,198.11599999999999,95.917,72.312,107.87899999999999,156.78,105.632,147.403,102.154,268.434,98.993,99.98899999999999,103.48200000000001,110.943,117.963,67.033,124.152,302.379,118.70299999999999,263.603,110.139,324.44599999999997,135.44299999999998,213.19400000000002,124.68299999999999,268.04900000000004,134.655,42.451,134.629,256.411,116.708,243.204,128.692,84.48,127.19,112.91,127.405,84.48700000000001,147.92600000000002,47.038999999999994,151.946,227.812,144.846,256.33799999999997,143.601,61.346000000000004,152.68200000000002,264.223,146.045,97.46600000000001,150.661,317.433,157.63,275.059,132.263,302.092,142.173,228.222,132.265,257.10900000000004,135.374,116.58200000000001,138.05700000000002,114.579,103.601,100.406,112.79799999999999,55.95399999999999,116.262,99.265,120.00399999999999,143.179,93.331,304.135,158.30200000000002,248.25900000000001,119.785,242.535,81.845,219.41400000000002,149.85,146.18,144.643,124.682,83.40100000000001,168.44799999999998,111.84299999999999,163.954,128.143,222.737,137.741,94.645,166.933,216.537,108.48299999999999,171.574,96.87100000000001,280.828,165.253,250.173,109.365,49.177,95.79,216.27599999999998,87.685,202.146,106.07600000000001,122.21700000000001,125.912,274.704,112.135,311.975,123.271,224.45,111.58200000000001,132.752,154.80200000000002,127.47200000000001,108.31,95.714,133.091,297.9,127.081,289.572,140.216,99.587,176.294,290.324,151.898,203.77599999999998,126.133,76.954,150.089,250.084,102.956,211.342,140.524,216.476,132.885,273.022,104.98100000000001,110.73100000000001,172.233,95.073,156.296
495.0,1980.0,,90.65700000000001,172.358,359.0,3.0,108.741,154.986,280.495,156.05200000000002,105.294,158.80100000000002,68.329,164.10299999999998,81.755,163.418,272.54900000000004,160.835,305.226,166.997,242.50799999999998,72.42399999999999,83.68799999999999,87.079,198.132,95.915,72.31,107.962,156.786,105.664,147.379,102.165,268.453,99.006,100.005,103.432,111.10799999999999,118.01,67.056,123.977,302.501,118.762,263.528,110.057,324.394,135.42700000000002,213.22400000000002,124.7,268.126,134.558,42.0,135.0,256.388,116.686,243.172,128.67600000000002,84.48700000000001,127.162,112.97399999999999,127.31299999999999,84.464,148.011,46.986000000000004,151.94899999999998,227.75599999999997,144.85399999999998,256.32,143.55200000000002,61.355,152.716,264.194,146.04399999999998,97.47,150.64600000000002,317.393,157.578,275.027,132.21,302.149,142.215,228.19099999999997,132.26,257.224,135.455,116.59,138.094,114.682,103.665,100.411,112.803,55.898999999999994,116.238,99.339,120.186,143.31,93.556,304.182,158.35299999999998,248.26,119.771,242.553,81.882,219.465,149.879,146.159,144.59,124.699,83.34100000000001,168.47099999999998,111.867,163.997,128.19299999999998,222.86599999999999,137.714,94.698,166.92700000000002,216.572,108.48,171.608,96.774,280.83799999999997,165.24200000000002,250.176,109.339,49.045,95.73700000000001,216.28,87.633,202.21400000000003,106.06299999999999,122.17299999999999,125.825,274.476,112.05799999999999,311.945,123.286,224.43900000000002,111.571,132.82299999999998,154.736,127.51299999999999,108.318,95.639,133.114,297.947,127.09100000000001,289.586,140.226,99.64200000000001,176.291,290.404,151.88,203.795,126.139,76.943,150.03799999999998,250.12099999999998,103.00299999999999,211.34400000000002,140.493,216.50099999999998,132.85399999999998,273.086,104.99799999999999,110.705,172.238,95.03299999999999,156.471
495.25,1981.0,,90.686,172.447,359.0,3.0,108.656,154.94799999999998,280.522,156.034,105.277,158.786,68.334,164.174,81.76,163.409,272.568,160.846,305.172,166.99,242.483,72.44,83.681,87.31700000000001,198.141,95.912,72.319,107.958,156.775,105.557,147.357,102.17,268.362,98.935,100.023,103.421,111.141,118.083,66.986,123.889,302.252,118.59299999999999,263.47,109.969,324.482,135.458,213.195,124.73899999999999,268.096,134.612,42.0,135.0,256.384,116.60700000000001,243.215,128.645,84.48200000000001,127.075,112.97,127.32799999999999,84.508,147.97,47.111999999999995,151.989,227.75099999999998,144.85399999999998,256.404,143.621,61.293,152.66899999999998,264.145,146.0,97.46600000000001,150.64,317.425,157.59799999999998,274.983,132.174,302.20099999999996,142.197,228.209,132.297,257.097,135.35399999999998,116.556,138.093,114.515,103.637,100.417,112.786,55.868,116.24600000000001,99.419,120.23,143.17600000000002,93.4,304.195,158.322,248.245,119.792,242.517,81.95299999999999,219.338,149.874,146.153,144.547,124.73700000000001,83.296,168.49200000000002,111.84,163.97299999999998,128.202,222.785,137.85,94.57600000000001,166.86900000000003,216.517,108.523,171.63099999999997,96.655,280.847,165.22400000000002,250.18099999999998,109.367,48.961000000000006,95.822,216.27700000000002,87.551,202.175,106.052,122.285,125.889,274.492,112.00299999999999,311.942,123.319,224.445,111.49,132.893,154.641,127.54299999999999,108.296,95.60799999999999,133.135,297.839,127.01,289.58799999999997,140.246,99.631,176.299,290.35,151.813,203.808,126.04799999999999,76.964,150.026,250.111,102.995,211.449,140.531,216.467,132.94899999999998,273.112,104.89,110.619,172.25099999999998,95.06,156.537
495.5,1982.0,,90.696,172.416,359.0,3.0,108.67,155.141,280.41700000000003,155.945,105.32700000000001,158.72299999999998,68.35,164.15599999999998,81.741,163.405,272.569,160.84799999999998,305.27099999999996,166.929,242.521,72.42399999999999,83.63,87.223,198.128,95.90700000000001,72.242,107.992,156.77100000000002,105.515,147.366,102.162,268.218,98.915,100.044,103.419,111.165,118.163,67.038,123.82700000000001,301.991,118.537,263.462,109.965,324.48,135.484,213.17700000000002,124.736,268.135,134.611,42.516999999999996,134.57399999999998,256.379,116.55,243.24400000000003,128.597,84.476,127.08200000000001,112.954,127.359,84.439,147.938,47.071999999999996,151.995,227.727,144.812,256.423,143.595,61.336000000000006,152.668,264.132,145.996,97.49,150.585,317.435,157.631,274.994,132.151,302.186,142.17,228.22,132.325,257.107,135.398,116.40799999999999,138.047,114.41799999999999,103.52799999999999,100.428,112.74700000000001,55.876000000000005,116.25399999999999,99.26299999999999,120.117,143.16899999999998,93.352,304.154,158.41,248.25799999999998,119.795,242.58,81.878,219.21900000000002,149.925,146.289,144.47,124.69200000000001,83.303,168.548,111.834,163.916,128.166,222.687,137.781,94.53200000000001,166.86900000000003,216.543,108.52,171.679,96.446,280.872,165.166,250.162,109.279,49.019,95.795,216.282,87.552,202.153,106.075,122.37100000000001,125.97200000000001,274.44599999999997,111.93299999999999,311.973,123.325,224.515,111.475,132.851,154.65,127.647,108.291,95.59700000000001,133.14600000000002,297.805,127.051,289.607,140.192,99.669,176.313,290.358,151.82399999999998,203.852,126.056,76.925,150.023,250.12599999999998,103.01,211.482,140.49200000000002,216.467,132.99200000000002,273.086,104.82799999999999,110.61200000000001,172.23,95.029,156.376
495.75,1983.0,,90.695,172.412,359.0,3.0,108.56700000000001,155.181,280.388,155.89,105.376,158.668,68.373,164.135,81.70100000000001,163.414,272.599,160.827,305.204,166.895,242.528,72.414,83.76899999999999,87.17200000000001,198.139,95.916,72.32300000000001,107.881,156.776,105.359,147.31,102.17399999999999,268.217,98.90799999999999,100.08200000000001,103.37700000000001,111.045,118.155,67.033,123.73200000000001,301.985,118.587,263.452,110.015,324.558,135.542,213.15900000000002,124.764,268.131,134.724,42.568000000000005,134.56,256.342,116.52,243.21099999999998,128.605,84.493,127.039,112.95299999999999,127.32,84.416,147.999,47.003,151.983,227.696,144.785,256.39,143.56,61.321000000000005,152.665,264.097,145.961,97.565,150.491,317.48400000000004,157.665,274.981,132.119,302.153,142.122,228.215,132.319,256.878,135.292,116.181,138.034,114.335,103.542,100.413,112.691,55.882,116.26100000000001,99.18700000000001,120.042,143.249,93.527,304.096,158.444,248.215,119.79899999999999,242.579,81.835,219.209,149.885,146.342,144.411,124.65100000000001,83.256,168.583,111.82700000000001,163.719,128.168,222.75900000000001,137.751,94.596,166.828,216.52900000000002,108.389,171.662,96.479,280.878,165.132,250.197,109.274,49.004,95.819,216.294,87.48100000000001,202.185,106.06,122.42200000000001,125.955,274.182,111.88,311.931,123.256,224.455,111.542,132.869,154.684,127.62799999999999,108.26799999999999,95.48700000000001,133.187,297.756,127.06700000000001,289.55,140.197,99.726,176.274,290.303,151.705,203.942,126.057,76.941,150.001,250.063,103.04700000000001,211.34900000000002,140.38,216.572,133.001,272.97900000000004,104.91799999999999,110.635,172.226,95.03299999999999,156.506
496.0,1984.0,,90.696,172.388,359.0,3.0,108.656,155.192,280.35,155.85299999999998,105.41,158.601,68.366,164.102,81.721,163.411,272.60400000000004,160.835,305.228,166.928,242.514,72.414,83.786,87.305,198.14,95.92,72.337,107.729,156.80200000000002,105.31200000000001,147.347,102.17,268.209,98.916,100.126,103.367,110.973,118.098,67.085,123.59899999999999,302.039,118.575,263.423,110.0,324.522,135.52,213.135,124.809,268.17900000000003,134.67,42.0,135.0,256.322,116.508,243.209,128.634,84.479,127.0,112.92,127.295,84.405,147.931,46.901,151.947,227.735,144.763,256.361,143.525,61.312,152.637,264.068,145.931,97.58,150.458,317.445,157.678,275.04400000000004,132.083,302.158,142.116,228.243,132.313,256.698,135.246,115.896,138.085,114.24799999999999,103.384,100.417,112.705,55.95,116.27,99.23100000000001,120.069,143.189,93.51299999999999,303.975,158.403,248.218,119.836,242.59900000000002,81.88600000000001,219.16,149.914,146.36,144.358,124.639,83.28299999999999,168.667,111.741,163.812,128.15,222.829,137.791,94.571,166.832,216.459,108.27,171.782,96.344,280.85400000000004,165.142,250.12400000000002,109.24600000000001,49.028999999999996,95.90700000000001,216.325,87.396,202.19400000000002,106.105,122.56,126.00299999999999,274.145,111.899,311.985,123.22,224.48,111.44200000000001,132.87,154.683,127.60700000000001,108.264,95.44,133.191,297.664,127.11200000000001,289.547,140.179,99.713,176.27599999999998,290.286,151.61,203.877,125.98100000000001,76.955,150.033,250.09400000000002,103.029,211.37,140.269,216.535,133.03799999999998,273.017,104.859,110.62799999999999,172.218,95.025,156.512
496.25,1985.0,,90.65799999999999,172.31,359.0,3.0,108.802,155.19,280.358,155.912,105.49,158.475,68.37,164.173,81.686,163.421,272.61,160.84,305.225,166.94400000000002,242.5,72.306,83.87,87.2,198.13299999999998,95.90799999999999,72.32,107.729,156.786,105.35,147.336,102.18700000000001,268.251,98.899,100.164,103.34,111.132,118.165,67.119,123.65799999999999,301.781,118.475,263.448,109.962,324.499,135.489,213.15400000000002,124.78,268.214,134.67700000000002,42.0,135.0,256.265,116.458,243.16299999999998,128.63,84.495,127.024,112.912,127.28,84.376,148.04399999999998,46.978,151.984,227.697,144.74,256.382,143.52,61.34,152.58700000000002,264.069,145.90200000000002,97.588,150.436,317.539,157.785,275.012,132.125,302.186,142.183,228.239,132.327,256.828,135.239,115.87200000000001,137.969,114.339,103.404,100.444,112.698,55.955,116.23200000000001,99.134,119.93700000000001,143.13,93.425,304.035,158.387,248.233,119.829,242.567,81.861,219.028,149.918,146.39700000000002,144.34,124.575,83.304,168.62,111.73700000000001,163.814,128.196,222.856,137.922,94.473,166.701,216.484,108.33,171.787,96.28200000000001,280.85,165.11900000000003,250.14700000000002,109.26799999999999,48.876999999999995,95.92399999999999,216.368,87.38600000000001,202.24099999999999,106.071,122.458,125.87299999999999,274.01599999999996,111.79799999999999,312.008,123.219,224.511,111.39200000000001,132.906,154.762,127.68799999999999,108.257,95.43,133.12,297.657,127.154,289.596,140.13299999999998,99.729,176.299,290.258,151.635,203.855,125.96,76.959,150.079,250.09,102.977,211.358,140.166,216.59900000000002,133.076,272.994,104.84100000000001,110.616,172.15200000000002,94.988,156.445
496.5,1986.0,,90.7,172.30200000000002,359.0,3.0,108.734,155.27100000000002,280.381,155.936,105.45,158.536,68.293,164.206,81.702,163.40200000000002,272.595,160.83,305.238,166.935,242.485,72.28,84.009,87.117,198.1,95.916,72.331,107.695,156.78799999999998,105.365,147.333,102.204,268.41,98.926,100.146,103.309,111.17200000000001,118.167,67.09100000000001,123.727,301.776,118.566,263.435,109.96,324.452,135.505,213.173,124.766,268.205,134.685,42.628,134.519,256.244,116.445,243.127,128.639,84.491,127.02600000000001,112.915,127.25200000000001,84.32,148.003,46.926,151.983,227.645,144.717,256.387,143.52700000000002,61.361999999999995,152.637,264.04200000000003,145.889,97.601,150.41299999999998,317.487,157.67700000000002,274.99,132.062,302.16900000000004,142.16,228.231,132.381,256.873,135.265,115.95200000000001,137.984,114.336,103.337,100.435,112.71,56.027,116.24600000000001,99.116,119.932,143.162,93.53200000000001,304.02299999999997,158.466,248.26,119.83200000000001,242.487,81.896,218.99099999999999,149.935,146.32399999999998,144.405,124.649,83.22200000000001,168.609,111.695,163.817,128.195,222.847,137.944,94.48700000000001,166.729,216.488,108.421,171.78900000000002,96.13,280.86400000000003,165.088,250.122,109.255,48.895,95.93799999999999,216.299,87.419,202.238,105.988,122.432,125.745,273.954,111.679,312.024,123.198,224.477,111.42299999999999,132.872,154.733,127.694,108.306,95.397,133.16299999999998,297.63,127.15899999999999,289.552,140.1,99.721,176.25599999999997,290.318,151.58700000000002,203.832,125.948,76.97800000000001,150.023,250.071,102.962,211.233,140.156,216.574,133.108,273.039,104.804,110.59299999999999,172.16099999999997,95.006,156.259
496.75,1987.0,,90.726,172.233,359.0,3.0,108.865,155.306,280.406,155.94899999999998,105.464,158.545,68.31,164.209,81.703,163.425,272.551,160.838,305.183,166.882,242.37099999999998,72.265,83.979,87.10799999999999,198.107,95.91,72.292,107.689,156.799,105.31200000000001,147.339,102.221,268.474,98.985,100.16799999999999,103.29700000000001,111.18,118.17,67.12899999999999,123.689,301.725,118.552,263.461,109.896,324.469,135.55200000000002,213.168,124.75399999999999,268.192,134.661,42.623999999999995,134.539,256.244,116.444,243.132,128.61,84.47,126.995,112.912,127.259,84.339,147.91899999999998,46.933,152.011,227.543,144.69899999999998,256.38599999999997,143.523,61.349,152.67700000000002,264.036,145.859,97.61399999999999,150.373,317.47700000000003,157.721,274.978,132.048,302.163,142.14600000000002,228.24400000000003,132.36,257.024,135.309,116.068,138.063,114.306,103.244,100.473,112.71799999999999,56.018,116.234,99.149,119.92200000000001,143.18200000000002,93.54700000000001,303.985,158.48,248.245,119.82,242.445,81.905,219.058,149.89600000000002,146.384,144.257,124.663,83.12,168.574,111.55,163.854,128.115,222.834,137.985,94.5,166.77,216.46099999999998,108.462,171.8,96.06200000000001,280.871,165.06099999999998,250.097,109.20299999999999,48.845,95.977,216.235,87.395,202.30900000000003,106.06700000000001,122.39200000000001,125.684,274.33,111.78,312.007,123.211,224.446,111.414,132.89,154.753,127.695,108.314,95.346,133.179,297.747,127.11399999999999,289.615,140.105,99.757,176.185,290.192,151.458,203.80200000000002,125.92399999999999,76.937,149.994,250.13299999999998,103.01,211.31,139.99200000000002,216.595,133.08700000000002,272.986,104.806,110.62299999999999,172.15200000000002,95.01100000000001,156.16899999999998
497.0,1988.0,,90.70200000000001,172.203,359.0,3.0,108.77,155.39,280.394,155.967,105.473,158.542,68.34100000000001,164.165,81.702,163.42,272.536,160.838,305.019,166.829,242.408,72.252,83.97399999999999,86.939,198.125,95.917,72.19,107.844,156.765,105.275,147.325,102.208,268.598,98.928,100.164,103.304,111.075,118.126,67.227,123.61,301.79,118.57600000000001,263.46299999999997,109.90899999999999,324.47,135.438,213.172,124.75200000000001,268.165,134.745,42.567,134.52700000000002,256.23,116.41799999999999,243.18099999999998,128.631,84.45200000000001,127.006,112.905,127.23,84.354,148.003,46.909,152.006,227.54,144.701,256.33799999999997,143.483,61.419,152.697,264.065,145.836,97.602,150.38,317.492,157.683,275.003,132.023,302.16200000000003,142.128,228.28900000000002,132.335,257.012,135.3,115.89200000000001,137.925,114.344,103.414,100.51,112.695,55.981,116.262,99.274,119.915,143.17700000000002,93.61,303.999,158.485,248.24200000000002,119.79700000000001,242.502,81.896,219.08599999999998,149.85299999999998,146.336,144.196,124.715,83.12299999999999,168.544,111.524,163.85,128.077,222.84599999999998,137.888,94.036,166.43900000000002,216.408,108.325,171.80900000000003,96.14200000000001,280.863,165.035,250.08700000000002,109.17200000000001,48.848,95.902,216.233,87.43700000000001,202.21400000000003,106.045,122.37799999999999,125.605,274.501,111.895,311.95599999999996,123.18799999999999,224.442,111.366,132.857,154.679,127.70700000000001,108.305,95.363,133.22299999999998,297.834,127.154,289.642,140.232,99.796,176.201,290.107,151.32399999999998,203.83599999999998,125.92399999999999,76.87899999999999,149.97799999999998,250.178,103.01100000000001,211.21200000000002,139.976,216.61599999999999,133.066,273.007,104.84100000000001,110.62200000000001,172.158,95.055,155.86
