TimesH,Frame,NoMissing,80,80,88,88,89,89,106,106,111,111,115,115,117,117,132,132,134,134,135,135,136,136,143,143,160,160,165,165,190,190,203,203,211,211,217,217,223,223,233,233,234,234,236,236,245,245,251,251,256,256,263,263,273,273,278,278,279,279,287,287,294,294,299,299,315,315,316,316,326,326,436,436,578,578,827,827,1023,1023
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
262.75,1051.0,,242.263,104.471,128.003,116.31200000000001,271.593,108.27,111.925,126.881,69.439,128.968,235.24,122.323,221.88,131.341,78.35600000000001,126.117,261.281,117.37799999999999,106.565,141.912,62.58,141.765,113.848,145.61700000000002,111.851,135.524,259.928,146.45,64.551,150.621,311.195,162.863,267.791,168.704,238.465,152.563,106.125,160.055,99.009,176.22400000000002,61.476000000000006,175.69299999999998,289.91900000000004,178.065,48.163000000000004,170.40200000000002,88.50299999999999,168.49099999999999,85.571,177.227,59.863,184.859,136.841,180.05,132.672,173.334,80.131,180.69299999999998,90.45,183.985,105.48200000000001,189.335,273.355,192.87400000000002,309.905,188.893,115.99,185.804,255.614,195.863,132.018,160.969,288.165,189.3,296.248,155.556,105.99700000000001,169.757
263.0,1052.0,,242.21,104.43700000000001,127.98100000000001,116.318,271.539,108.162,111.844,126.93,69.435,128.972,235.172,122.37899999999999,221.824,131.387,78.39399999999999,126.165,261.066,117.171,106.523,141.87,62.606,141.72899999999998,113.887,145.637,111.915,135.399,259.92400000000004,146.428,64.554,150.708,311.176,162.873,267.845,168.718,238.71900000000002,152.401,106.148,160.055,99.01,176.19299999999998,61.476000000000006,175.7,289.858,178.12,48.159,170.388,88.49600000000001,168.55599999999998,85.634,177.27200000000002,59.906000000000006,184.831,136.80200000000002,180.032,132.672,173.32299999999998,80.087,180.715,90.456,183.97099999999998,105.49600000000001,189.331,273.334,192.78900000000002,309.899,188.87099999999998,115.98700000000001,185.753,255.655,195.925,131.969,161.014,288.093,189.27599999999998,296.327,155.49200000000002,106.069,169.72299999999998
263.25,1053.0,,242.217,104.42399999999999,128.011,116.323,271.634,108.22399999999999,111.904,126.961,69.407,128.988,235.051,122.088,221.84599999999998,131.39600000000002,78.465,126.165,261.192,117.163,106.479,141.787,62.555,141.67600000000002,113.87299999999999,145.59799999999998,112.04299999999999,135.303,259.865,146.377,64.479,150.591,311.183,162.865,267.832,168.71200000000002,238.843,152.297,106.155,160.05200000000002,99.096,176.148,61.461000000000006,175.685,289.71299999999997,178.174,48.14,170.375,88.48299999999999,168.537,85.637,177.142,59.901,184.845,136.721,180.014,132.664,173.331,80.10300000000001,180.673,90.46799999999999,183.954,105.49,189.27900000000002,273.379,192.745,309.902,188.9,115.98100000000001,185.72099999999998,255.646,195.93099999999998,132.0,160.972,288.528,189.593,296.258,155.497,106.10700000000001,169.72799999999998
263.5,1054.0,,242.27900000000002,104.37799999999999,128.014,116.288,271.638,108.152,112.00299999999999,126.913,69.374,128.95,235.071,122.256,221.791,131.41,78.45,126.195,261.165,117.146,106.45,141.821,62.527,141.67700000000002,113.93799999999999,145.576,112.071,135.31,259.802,146.319,64.64,150.878,311.182,162.859,267.813,168.627,238.891,152.267,106.177,160.076,99.166,176.175,61.556999999999995,175.71,289.765,178.19,48.143,170.356,88.479,168.627,85.709,177.106,59.915,184.834,136.52,180.02900000000002,132.68200000000002,173.35,80.139,180.65400000000002,90.46600000000001,183.93400000000003,105.456,189.33599999999998,273.38,192.75099999999998,309.914,188.93900000000002,115.98200000000001,185.707,255.7,195.93200000000002,132.099,160.924,288.318,189.34799999999998,296.20599999999996,155.425,106.103,169.71599999999998
263.75,1055.0,,242.278,104.399,128.018,116.28399999999999,271.6,108.13600000000001,111.977,126.861,69.385,128.939,234.989,122.229,221.771,131.453,78.485,126.163,261.099,116.943,106.48700000000001,141.813,62.471000000000004,141.546,113.927,145.619,112.169,135.293,259.78700000000003,146.30700000000002,64.684,150.86,311.19,162.838,267.822,168.588,238.892,152.276,106.147,160.056,99.12799999999999,176.128,61.558,175.69299999999998,289.741,178.16099999999997,48.188,170.393,88.441,168.646,85.611,177.157,59.925,184.84599999999998,136.405,179.99400000000003,132.611,173.34,80.163,180.639,90.491,183.919,105.436,189.28799999999998,273.4,192.67,309.96299999999997,188.981,116.00200000000001,185.72099999999998,255.734,195.898,132.03799999999998,160.858,288.226,189.257,296.362,155.418,106.07,169.667
264.0,1056.0,,242.27,104.416,128.009,116.24799999999999,271.69,108.176,112.00399999999999,126.89,69.39,128.875,235.085,122.215,221.768,131.457,78.554,126.22399999999999,261.11400000000003,117.01700000000001,106.49,141.773,62.505,141.549,113.96600000000001,145.591,112.18,135.247,259.80400000000003,146.296,64.729,150.857,311.168,162.826,267.881,168.628,238.916,152.202,106.156,160.086,99.09,176.113,61.621,175.708,289.763,178.175,48.181000000000004,170.361,88.425,168.56,85.667,177.128,59.92,184.862,136.371,180.00900000000001,132.624,173.304,80.163,180.679,90.495,183.89700000000002,105.42299999999999,189.315,273.435,192.636,309.938,188.959,115.98700000000001,185.687,255.72,195.99599999999998,131.97,160.775,288.181,189.21900000000002,296.243,155.446,106.08,169.64
264.25,1057.0,,242.293,104.395,127.99,116.301,271.712,108.235,111.90700000000001,126.84299999999999,69.38600000000001,128.906,235.12400000000002,122.26,221.736,131.506,78.539,126.257,261.17,116.98,106.40799999999999,141.841,62.56,141.531,113.96799999999999,145.57,112.119,135.207,259.796,146.28,64.64399999999999,150.694,311.16200000000003,162.81799999999998,267.918,168.628,238.84400000000002,152.19,106.145,160.078,99.145,176.088,61.56,175.66,289.71299999999997,178.19,48.178000000000004,170.352,88.419,168.56599999999997,85.696,177.081,59.887,184.828,136.341,179.976,132.579,173.31400000000002,80.168,180.67700000000002,90.48,183.91,105.42399999999999,189.28599999999997,273.422,192.608,309.922,188.96400000000003,116.001,185.69400000000002,255.609,196.05900000000003,131.91299999999998,160.623,288.012,189.078,296.04200000000003,155.447,106.064,169.551
264.5,1058.0,,242.237,104.402,128.025,116.301,271.813,108.288,111.96799999999999,126.905,69.385,128.886,235.05200000000002,122.32,221.75599999999997,131.548,78.523,126.243,261.233,116.95700000000001,106.369,141.825,62.498000000000005,141.407,113.943,145.561,112.20200000000001,135.118,259.807,146.24200000000002,64.696,150.767,311.153,162.80100000000002,267.927,168.585,238.832,152.205,106.147,160.078,99.141,176.108,61.471000000000004,175.611,289.689,178.209,48.161,170.334,88.417,168.565,85.662,177.065,59.927,184.824,136.32,179.99400000000003,132.572,173.342,80.156,180.668,90.5,183.889,105.459,189.28400000000002,273.437,192.502,310.03,188.94,116.01899999999999,185.667,255.59599999999998,195.988,131.908,160.583,287.939,189.028,295.92,155.483,106.04700000000001,169.507
264.75,1059.0,,242.275,104.383,128.047,116.29,271.931,108.24700000000001,111.897,126.96,69.365,128.856,234.995,122.479,221.766,131.536,78.57,126.266,261.36400000000003,116.992,106.35600000000001,141.786,62.47,141.36,113.91,145.59799999999998,112.38,135.003,259.839,146.263,64.596,150.593,311.152,162.781,267.938,168.576,238.826,152.173,106.17299999999999,160.08100000000002,99.105,176.078,61.47,175.55,289.748,178.2,48.148999999999994,170.31599999999997,88.456,168.577,85.57700000000001,177.018,59.903,184.829,136.36,179.926,132.56,173.35,80.15,180.665,90.50299999999999,183.894,105.426,189.28,273.453,192.497,310.002,188.993,116.016,185.645,255.601,196.03,131.756,160.439,288.029,189.146,295.824,155.506,106.054,169.46200000000002
265.0,1060.0,,242.373,104.325,128.04,116.256,271.95,108.154,112.098,126.986,69.34,128.844,235.01,122.514,221.78400000000002,131.545,78.58800000000001,126.279,261.362,116.79899999999999,106.363,141.685,62.434,141.256,113.88799999999999,145.57399999999998,112.61,134.947,259.82,146.245,64.75399999999999,150.75,311.16900000000004,162.78,267.939,168.59799999999998,238.877,152.114,106.19,160.094,99.147,176.088,61.497,175.60299999999998,289.811,178.153,48.15,170.294,88.469,168.59599999999998,85.478,176.87,59.894,184.769,136.316,179.918,132.578,173.385,80.11,180.683,90.48100000000001,183.882,105.37100000000001,189.263,273.453,192.487,309.96299999999997,188.929,116.01899999999999,185.649,255.56799999999998,195.949,131.705,160.385,288.045,189.142,295.736,155.50799999999998,105.992,169.44799999999998
265.25,1061.0,,242.45,104.302,128.031,116.265,271.964,108.10799999999999,112.199,126.961,69.35,128.813,234.86599999999999,122.331,221.801,131.517,78.58800000000001,126.274,261.188,116.779,106.292,141.645,62.479,141.283,113.837,145.56,112.691,134.88,259.778,146.195,64.726,150.858,311.191,162.787,267.965,168.592,238.90200000000002,152.14,106.20299999999999,160.07399999999998,99.086,176.015,61.494,175.65599999999998,289.79400000000004,178.25099999999998,48.128,170.275,88.515,168.44400000000002,85.69,176.942,59.92100000000001,184.738,136.317,179.90599999999998,132.534,173.43,80.133,180.68400000000003,90.459,183.878,105.4,189.3,273.508,192.484,309.968,188.81799999999998,115.988,185.59099999999998,255.578,195.96200000000002,131.80100000000002,160.38,287.97,189.081,295.78700000000003,155.475,105.88,169.47299999999998
265.5,1062.0,,242.388,104.213,127.986,116.28200000000001,271.944,108.333,112.25399999999999,126.914,69.319,128.78,234.918,122.413,221.829,131.529,78.64,126.295,261.248,116.682,106.338,141.654,62.503,141.20600000000002,113.85799999999999,145.518,112.66799999999999,134.819,259.862,146.22899999999998,64.611,150.77200000000002,311.205,162.782,267.954,168.607,238.83700000000002,152.122,106.235,160.079,99.115,176.0,61.527,175.69400000000002,289.803,178.33900000000003,48.111000000000004,170.283,88.536,168.355,85.68700000000001,176.88299999999998,59.953,184.731,136.278,179.96599999999998,132.56,173.378,80.217,180.68099999999998,90.444,183.90099999999998,105.363,189.343,273.42400000000004,192.48,309.975,188.84,115.98,185.583,255.606,195.92,131.645,160.284,287.714,188.905,295.74,155.306,105.85600000000001,169.49900000000002
265.75,1063.0,,242.36700000000002,104.17200000000001,128.025,116.275,271.935,108.714,112.323,126.917,69.314,128.797,234.854,122.316,221.838,131.502,78.562,126.34899999999999,261.244,116.241,106.289,141.576,62.493,141.174,113.93,145.459,112.60799999999999,134.855,259.887,146.256,64.564,150.80200000000002,311.181,162.745,267.966,168.65099999999998,239.012,152.131,106.235,160.07299999999998,99.119,176.02,61.533,175.679,289.76099999999997,178.43200000000002,48.11,170.233,88.515,168.44099999999997,85.809,176.791,59.95399999999999,184.718,136.25,179.96599999999998,132.571,173.394,80.267,180.639,90.432,183.891,105.316,189.30200000000002,273.488,192.503,310.009,188.826,115.959,185.551,255.66,195.922,131.531,160.13299999999998,287.744,188.90200000000002,295.83,155.329,105.845,169.498
266.0,1064.0,,242.32,104.119,127.99700000000001,116.325,271.842,108.689,112.14200000000001,126.87100000000001,69.281,128.826,234.783,122.26299999999999,221.84599999999998,131.482,78.543,126.35600000000001,261.243,116.18,106.24600000000001,141.60299999999998,62.413999999999994,141.075,113.939,145.47899999999998,112.7,134.839,259.939,146.26,64.598,150.78,311.155,162.736,267.923,168.63,239.037,152.121,106.28399999999999,160.07,99.109,175.99400000000003,61.52,175.65,289.83099999999996,178.417,48.121,170.264,88.29799999999999,168.4,85.791,176.822,59.937,184.678,136.116,180.00799999999998,132.525,173.40400000000002,80.262,180.62099999999998,90.447,183.891,105.31,189.317,273.502,192.44299999999998,309.975,188.778,115.956,185.489,255.65200000000002,195.88,131.619,160.058,287.72700000000003,188.99,295.878,155.309,105.85,169.497
266.25,1065.0,,242.295,104.102,128.005,116.381,272.001,108.62200000000001,112.12700000000001,126.887,69.28,128.825,234.77700000000002,122.25399999999999,221.80900000000003,131.46200000000002,78.54,126.36399999999999,261.163,116.21700000000001,106.29700000000001,141.556,62.504,141.082,114.014,145.477,112.802,134.8,259.996,146.25799999999998,64.63,150.759,311.197,162.75,267.88,168.578,238.96200000000002,152.202,106.303,160.1,99.133,176.041,61.516999999999996,175.65900000000002,289.987,178.27700000000002,48.146,170.264,88.331,168.50900000000001,85.78,176.859,59.928000000000004,184.622,136.072,179.981,132.484,173.355,80.23100000000001,180.66,90.441,183.892,105.304,189.325,273.46299999999997,192.428,309.999,188.73,115.959,185.515,255.646,195.917,131.634,159.991,287.678,188.847,295.893,155.36,105.935,169.51
266.5,1066.0,,242.27200000000002,104.10600000000001,128.011,116.40799999999999,272.281,108.184,112.09100000000001,126.906,69.263,128.803,234.831,122.32600000000001,221.84,131.461,78.547,126.447,261.151,116.13799999999999,106.384,141.482,62.398999999999994,141.04,114.07,145.44899999999998,112.709,134.745,260.02299999999997,146.257,64.632,150.72899999999998,311.20099999999996,162.743,267.909,168.585,238.94400000000002,152.27200000000002,106.292,160.075,99.14299999999999,176.02900000000002,61.523999999999994,175.63099999999997,289.948,178.25099999999998,48.137,170.22400000000002,88.318,168.485,85.755,176.834,59.928000000000004,184.571,135.975,179.92700000000002,132.556,173.338,80.266,180.65599999999998,90.45,183.877,105.265,189.334,273.415,192.40099999999998,310.01099999999997,188.715,115.936,185.47799999999998,255.643,195.89700000000002,131.595,159.929,287.543,188.764,295.874,155.35399999999998,105.887,169.481
266.75,1067.0,,242.31900000000002,104.12899999999999,127.98200000000001,116.39399999999999,272.12,108.34899999999999,112.05799999999999,126.868,69.203,128.817,235.054,122.331,221.81099999999998,131.444,78.484,126.34100000000001,261.096,116.04299999999999,106.38799999999999,141.497,62.402,141.02700000000002,114.09,145.444,112.613,134.752,260.02,146.269,64.624,150.836,311.224,162.741,267.92900000000003,168.59400000000002,238.938,152.264,106.309,160.056,99.07700000000001,175.953,61.53,175.58599999999998,289.941,178.327,48.104,170.19299999999998,88.24,168.36599999999999,85.727,176.838,59.961999999999996,184.533,135.947,179.94299999999998,132.591,173.235,80.229,180.644,90.443,183.856,105.23200000000001,189.315,273.36400000000003,192.37400000000002,310.028,188.718,115.955,185.47400000000002,255.65200000000002,195.91400000000002,131.571,159.86,287.52099999999996,188.72400000000002,295.89,155.474,105.822,169.43
267.0,1068.0,,242.322,104.117,128.034,116.351,272.09,108.13600000000001,112.045,126.802,69.23100000000001,128.832,234.987,122.31299999999999,221.798,131.422,78.488,126.53,261.08299999999997,116.079,106.44200000000001,141.484,62.358999999999995,141.002,114.118,145.477,112.53399999999999,134.775,259.97,146.248,64.616,150.826,311.297,162.722,268.026,168.62900000000002,238.795,152.317,106.32700000000001,160.08100000000002,99.04299999999999,175.929,61.549,175.565,289.93,178.34,48.099,170.172,88.32700000000001,168.43099999999998,85.76700000000001,176.753,59.99,184.487,135.888,179.95,132.559,173.176,80.264,180.627,90.45,183.843,105.20700000000001,189.34799999999998,273.348,192.38400000000001,310.018,188.717,115.96,185.459,255.648,195.94,131.485,159.799,287.48400000000004,188.675,295.932,155.43,105.851,169.44400000000002
267.25,1069.0,,242.33700000000002,104.124,127.944,116.34299999999999,272.028,107.93299999999999,111.926,126.696,69.278,128.821,234.83700000000002,122.23,221.808,131.469,78.561,126.50399999999999,260.862,116.037,106.43700000000001,141.466,62.409,140.925,114.133,145.468,112.63,134.732,260.058,146.264,64.598,150.828,311.329,162.69,268.01,168.611,238.731,152.261,106.27,160.063,99.08200000000001,175.92,61.544,175.543,289.916,178.329,48.089,170.146,88.26700000000001,168.39,85.541,176.453,59.992,184.484,135.795,179.96400000000003,132.512,173.21400000000003,80.283,180.56,90.476,183.83700000000002,105.212,189.325,273.296,192.372,310.018,188.773,115.941,185.422,255.665,195.993,131.536,159.76,287.395,188.736,295.93,155.438,105.885,169.378
267.5,1070.0,,242.362,104.086,127.947,116.31700000000001,272.62,107.074,111.85799999999999,126.666,69.281,128.813,234.94299999999998,122.35,221.765,131.437,78.597,126.516,260.801,115.897,106.44200000000001,141.469,62.43899999999999,140.92,114.15799999999999,145.471,112.713,134.658,260.061,146.267,64.661,150.787,311.384,162.645,268.013,168.63099999999997,238.65,152.25799999999998,106.258,160.079,99.071,175.924,61.603,175.515,289.803,178.393,48.089,170.12099999999998,88.33200000000001,168.292,85.46600000000001,176.47299999999998,59.983999999999995,184.48,135.686,179.97099999999998,132.503,173.30700000000002,80.253,180.55599999999998,90.46,183.82299999999998,105.189,189.28900000000002,273.332,192.372,309.953,188.79,115.905,185.419,255.704,196.16299999999998,131.528,159.727,287.32099999999997,188.726,295.936,155.461,105.87899999999999,169.393
267.75,1071.0,,242.356,104.055,128.033,116.306,272.515,107.16799999999999,111.83200000000001,126.689,69.22,128.833,234.954,122.42299999999999,221.78900000000002,131.458,78.652,126.48200000000001,260.76099999999997,116.04799999999999,106.45700000000001,141.467,62.431000000000004,140.819,114.21799999999999,145.484,112.70200000000001,134.671,260.106,146.263,64.6,150.64600000000002,311.366,162.66899999999998,268.073,168.64700000000002,238.679,152.269,106.23700000000001,160.08100000000002,99.113,175.899,61.522,175.54,289.793,178.40400000000002,48.107,170.075,88.236,168.12599999999998,85.78200000000001,176.59900000000002,60.038999999999994,184.44799999999998,135.72799999999998,179.99099999999999,132.501,173.227,80.223,180.558,90.47,183.81,105.184,189.227,273.332,192.36700000000002,309.982,188.729,115.87100000000001,185.35299999999998,255.701,196.187,131.49200000000002,159.64,287.272,188.72299999999998,295.96,155.501,105.838,169.36599999999999
268.0,1072.0,,242.299,103.984,128.014,116.296,272.46299999999997,106.86200000000001,111.678,126.595,69.196,128.817,235.149,122.53200000000001,221.805,131.442,78.59100000000001,126.501,260.51599999999996,115.948,106.473,141.476,62.42,140.798,114.189,145.5,112.715,134.662,260.106,146.24,64.541,150.596,311.387,162.64700000000002,268.08799999999997,168.717,238.702,152.33,106.25299999999999,160.084,99.07600000000001,175.873,61.501999999999995,175.548,289.904,178.31400000000002,48.144,170.054,88.23200000000001,168.149,85.9,176.66,60.043,184.455,135.694,179.958,132.501,173.21200000000002,80.205,180.521,90.49700000000001,183.803,105.163,189.206,273.361,192.343,309.95,188.62599999999998,115.88799999999999,185.328,255.727,196.11599999999999,131.52200000000002,159.564,287.324,188.72799999999998,295.921,155.484,105.802,169.405
268.25,1073.0,,242.24900000000002,103.90799999999999,127.98299999999999,116.318,273.089,106.34700000000001,111.631,126.535,69.112,128.9,234.99599999999998,122.45,221.737,131.519,78.567,126.495,260.388,116.102,106.509,141.48,62.361999999999995,140.80700000000002,114.228,145.476,112.75200000000001,134.612,260.098,146.153,64.483,150.536,311.405,162.575,268.095,168.718,238.826,152.17600000000002,106.265,160.093,99.027,175.80599999999998,61.592,175.498,289.80400000000003,178.395,48.178000000000004,170.02,88.165,167.799,85.816,176.641,60.047,184.49,135.621,179.975,132.484,173.24099999999999,80.218,180.489,90.512,183.80200000000002,105.199,189.17700000000002,273.324,192.37400000000002,309.996,188.615,115.921,185.342,255.725,196.137,131.47799999999998,159.519,287.495,188.888,295.955,155.56799999999998,105.79700000000001,169.421
268.5,1074.0,,242.208,103.855,127.96799999999999,116.34899999999999,273.795,105.98100000000001,111.557,126.46700000000001,69.112,128.835,235.11700000000002,122.521,221.676,131.509,78.595,126.48299999999999,260.538,116.24,106.535,141.42,62.356,140.776,114.235,145.463,112.814,134.582,260.098,146.141,64.594,150.547,311.371,162.586,268.14099999999996,168.753,238.668,152.238,106.223,159.996,99.071,175.762,61.625,175.524,289.741,178.43200000000002,48.183,170.002,88.042,167.75,85.866,176.627,60.043,184.467,135.541,179.926,132.44799999999998,173.195,80.225,180.468,90.51899999999999,183.799,105.20299999999999,189.196,273.308,192.39700000000002,309.887,188.547,115.90799999999999,185.282,255.69400000000002,196.083,131.461,159.55200000000002,287.475,188.815,295.96299999999997,155.576,105.81299999999999,169.39
268.75,1075.0,,242.137,103.869,127.959,116.37799999999999,273.62,105.954,111.639,126.48700000000001,69.123,128.798,235.18200000000002,122.711,221.66400000000002,131.519,78.616,126.50299999999999,260.539,116.411,106.56200000000001,141.31,62.411,140.791,114.211,145.445,112.883,134.583,260.10900000000004,146.142,64.684,150.539,311.434,162.594,268.117,168.696,238.583,152.25,106.215,160.00799999999998,99.084,175.748,61.61600000000001,175.46900000000002,289.692,178.40099999999998,48.162,169.997,88.01299999999999,167.987,86.054,176.75099999999998,60.036,184.438,135.533,179.899,132.493,173.203,80.245,180.485,90.50399999999999,183.804,105.163,189.227,273.32599999999996,192.40599999999998,309.88599999999997,188.588,115.912,185.24400000000003,255.655,196.187,131.409,159.56,287.534,188.792,296.008,155.60399999999998,105.764,169.37400000000002
269.0,1076.0,,242.09599999999998,103.726,127.954,116.37899999999999,274.303,105.514,111.712,126.55,69.142,128.725,235.25,122.53200000000001,221.637,131.57,78.738,126.49799999999999,260.478,116.365,106.581,141.309,62.379,140.796,114.219,145.418,113.038,134.47799999999998,260.10900000000004,146.14700000000002,64.675,150.566,311.439,162.559,268.097,168.65099999999998,238.516,152.21200000000002,106.20200000000001,159.97899999999998,99.124,175.737,61.653999999999996,175.52200000000002,289.569,178.43099999999998,48.166000000000004,170.04,88.04700000000001,168.013,85.875,176.66,60.053999999999995,184.43200000000002,135.548,179.90400000000002,132.489,173.197,80.263,180.5,90.50200000000001,183.813,105.185,189.21200000000002,273.335,192.39700000000002,309.847,188.50900000000001,115.87899999999999,185.236,255.653,196.16,131.44799999999998,159.485,287.494,188.753,295.978,155.567,105.81700000000001,169.34400000000002
269.25,1077.0,,242.06099999999998,103.594,127.978,116.383,274.284,105.32799999999999,111.68,126.488,69.165,128.74200000000002,235.171,122.441,221.638,131.583,78.832,126.566,260.601,116.34899999999999,106.539,141.29,62.391000000000005,140.826,114.23,145.407,112.939,134.477,260.103,146.16899999999998,64.738,150.608,311.432,162.528,268.07599999999996,168.69799999999998,238.48,152.202,106.209,159.99,99.111,175.765,61.613,175.50400000000002,289.465,178.49,48.136,170.023,88.1,167.925,85.821,176.676,60.044,184.41400000000002,135.59,179.905,132.471,173.128,80.295,180.47099999999998,90.505,183.798,105.225,189.22,273.356,192.398,309.889,188.46,115.87,185.19400000000002,255.69099999999997,196.09599999999998,131.452,159.429,288.70799999999997,189.90400000000002,295.85,155.451,105.84100000000001,169.298
269.5,1078.0,,242.082,103.705,128.02,116.412,274.085,105.633,111.52799999999999,126.40700000000001,69.139,128.766,235.25400000000002,122.447,221.614,131.564,78.78399999999999,126.473,260.487,116.441,106.535,141.261,62.443000000000005,140.907,114.12899999999999,145.42,112.911,134.47799999999998,260.107,146.196,64.792,150.724,311.45099999999996,162.546,268.142,168.731,238.41,152.265,106.23299999999999,159.997,99.196,175.75099999999998,61.646,175.518,289.39799999999997,178.49,48.15,170.02200000000002,88.117,167.986,85.89,176.729,60.093999999999994,184.418,135.662,179.875,132.452,173.107,80.241,180.46,90.51299999999999,183.821,105.209,189.171,273.322,192.37099999999998,309.888,188.429,115.861,185.16400000000002,255.592,196.075,131.405,159.356,288.828,189.886,295.836,155.511,105.94,169.28
269.75,1079.0,,242.135,103.61399999999999,128.037,116.353,274.275,105.434,111.50299999999999,126.43799999999999,69.117,128.74200000000002,235.225,122.441,221.66299999999998,131.51,78.846,126.495,260.32,116.29299999999999,106.541,141.282,62.41,140.916,114.12,145.381,112.947,134.477,260.128,146.188,64.783,150.703,311.452,162.55,268.14099999999996,168.713,238.329,152.32,106.21600000000001,160.018,99.155,175.75099999999998,61.646,175.48,289.373,178.50799999999998,48.173,170.00400000000002,88.111,167.99,86.023,176.71400000000003,60.063,184.403,135.671,179.851,132.411,173.083,80.281,180.41099999999997,90.524,183.81400000000002,105.204,189.139,273.309,192.36,309.851,188.449,115.89,185.171,255.46900000000002,196.088,131.389,159.28,288.897,190.025,295.7,155.584,106.041,169.273
270.0,1080.0,,242.19400000000002,103.40100000000001,128.064,116.352,274.04200000000003,105.764,111.49799999999999,126.42200000000001,69.161,128.68200000000002,235.22799999999998,122.427,221.639,131.516,78.884,126.351,260.468,116.257,106.50399999999999,141.205,62.438,140.899,114.118,145.393,112.928,134.47,260.117,146.16899999999998,64.801,150.77,311.467,162.54,268.093,168.581,238.31099999999998,152.281,106.243,160.03,99.12299999999999,175.72,61.632,175.479,289.453,178.521,48.135,169.952,88.111,168.082,86.195,176.812,60.093,184.44799999999998,135.77100000000002,179.825,132.429,173.075,80.288,180.36900000000003,90.51100000000001,183.80900000000003,105.162,189.113,273.311,192.35299999999998,309.816,188.394,115.898,185.18200000000002,255.489,196.084,131.424,159.256,289.05,190.084,295.551,155.731,106.014,169.247
270.25,1081.0,,242.179,103.49,128.016,116.365,273.875,106.355,111.427,126.31299999999999,69.153,128.636,235.28400000000002,122.417,221.53900000000002,131.496,78.814,126.39,260.311,116.26799999999999,106.53299999999999,141.153,62.402,140.918,114.086,145.388,112.92399999999999,134.42700000000002,260.091,146.107,64.848,150.69299999999998,311.497,162.535,268.139,168.655,238.25599999999997,152.339,106.23200000000001,160.025,99.055,175.72,61.605,175.493,289.476,178.503,48.11600000000001,169.956,88.198,168.097,86.115,176.791,60.076,184.456,135.812,179.77,132.393,173.035,80.289,180.358,90.494,183.81099999999998,105.13,189.06799999999998,273.45799999999997,192.41,309.788,188.28099999999998,115.89299999999999,185.162,255.482,195.989,131.428,159.178,289.14599999999996,190.15900000000002,295.599,155.672,105.976,169.22400000000002
270.5,1082.0,,242.111,103.26299999999999,128.047,116.346,,,111.29799999999999,126.26700000000001,69.169,128.609,235.092,122.471,221.507,131.474,78.721,126.494,260.35200000000003,116.35700000000001,106.583,141.167,62.44,140.912,114.081,145.379,112.87299999999999,134.47,260.07,146.086,64.873,150.57299999999998,311.605,162.486,268.129,168.66299999999998,238.28599999999997,152.235,106.21,160.039,99.03,175.718,61.683,175.49099999999999,289.444,178.50799999999998,48.1,169.951,88.053,167.907,85.999,176.657,59.995,184.332,135.835,179.765,132.375,173.023,80.255,180.36900000000003,90.49700000000001,183.80900000000003,105.10799999999999,189.03,273.436,192.425,309.851,188.38099999999997,115.906,185.166,255.502,196.024,131.418,159.166,289.108,190.046,295.66900000000004,155.69899999999998,105.992,169.232
270.75,1083.0,,242.232,103.214,128.06,116.34,,,111.286,126.34700000000001,69.113,128.641,234.885,122.48,221.65400000000002,131.438,78.721,126.514,260.112,116.368,106.619,141.19799999999998,62.45399999999999,140.886,114.102,145.352,112.925,134.47,260.084,146.069,64.913,150.47,311.665,162.445,268.11,168.625,238.35,152.09,106.215,160.049,98.95200000000001,175.738,61.638000000000005,175.495,289.509,178.37599999999998,48.093999999999994,169.92700000000002,88.01299999999999,167.78099999999998,86.088,176.657,59.995,184.317,135.817,179.775,132.39,173.082,80.247,180.334,90.499,183.785,105.14399999999999,188.921,273.448,192.458,309.889,188.43200000000002,115.875,185.136,255.58900000000003,196.05599999999998,131.45600000000002,159.095,289.04900000000004,189.955,295.586,155.68200000000002,106.01,169.23
271.0,1084.0,,242.15900000000002,103.26,128.094,116.339,,,111.279,126.29299999999999,69.119,128.605,234.94799999999998,122.435,221.695,131.37,78.743,126.50399999999999,260.059,116.411,106.64399999999999,141.19899999999998,62.34,140.872,114.104,145.341,112.919,134.463,260.121,146.08100000000002,65.01100000000001,150.506,311.613,162.437,268.08799999999997,168.585,238.291,152.105,106.178,160.02,98.929,175.733,61.711000000000006,175.514,289.442,178.5,48.091,169.898,87.994,167.796,86.06299999999999,176.593,59.981,184.329,135.905,179.734,132.338,173.07,80.23,180.34900000000002,90.48700000000001,183.79,105.16799999999999,188.82,273.389,192.465,309.856,188.373,115.859,185.12099999999998,255.637,196.1,131.496,159.069,289.392,190.358,295.552,155.686,105.961,169.176
