 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
122,ID4511467,4511467,9,0.410,190.963,90.215,0,1461,1461,2.500,1,613.945,611.645,633.094,622.988,None,None,None,None,None,None,-10921639,613.945,613.958,613.237,614.538,22715.982,0.352,9.053,1.321E-4,0.460
123,ID4511798,4511798,9,0.417,191.009,90.109,0,1462,1462,2.500,1,613.956,612.298,633.086,622.789,None,None,None,None,None,None,-10921639,613.956,613.967,613.239,614.519,22716.385,0.347,9.039,1.397E-4,0.494
124,ID4512785,4512785,9,0.410,190.965,90.058,0,1463,1463,2.500,1,613.946,612.659,633.084,622.627,None,None,None,None,None,None,-10921639,613.946,613.974,613.198,614.497,22716.008,0.351,9.037,1.338E-4,0.468
125,ID4512889,4512889,9,0.408,191.030,89.872,0,1464,1464,2.500,1,613.932,611.997,633.075,621.190,None,None,None,None,None,None,-10921639,613.932,613.968,613.218,614.472,22715.467,0.351,9.045,1.286E-4,0.450
126,ID4512105,4512105,9,0.410,191.082,89.981,0,1465,1465,2.500,1,613.926,611.559,633.082,620.888,None,None,None,None,None,None,-10921639,613.926,613.956,613.240,614.475,22715.277,0.351,9.043,1.313E-4,0.459
127,ID4512398,4512398,9,0.416,191.005,89.994,0,1466,1466,2.500,1,613.930,611.597,633.089,621.878,None,None,None,None,None,None,-10921639,613.930,613.956,613.174,614.484,22715.424,0.359,9.038,1.344E-4,0.460
128,ID4513588,4513588,9,0.418,191.011,89.919,0,1467,1467,2.500,1,613.932,612.180,633.088,623.005,None,None,None,None,None,None,-10921639,613.932,613.950,613.178,614.477,22715.483,0.356,2.000,1.360E-4,0.469
129,ID4513884,4513884,9,0.419,190.940,90.043,0,1468,1468,2.500,1,613.929,611.987,633.072,623.029,None,None,None,None,None,None,-10921639,613.929,613.955,613.178,614.489,22715.380,0.361,2.000,1.370E-4,0.466
130,ID4513297,4513297,9,0.415,190.977,89.918,0,1469,1469,2.500,1,613.929,612.031,633.057,622.382,None,None,None,None,None,None,-10921639,613.929,613.962,613.184,614.471,22715.358,0.350,9.018,1.287E-4,0.451
131,ID4514179,4514179,9,0.414,191.016,89.728,0,1470,1470,2.500,1,613.919,611.700,633.044,623.612,None,None,None,None,None,None,-10921639,613.919,613.981,613.164,614.504,22715.001,0.356,9.003,1.294E-4,0.447
132,ID4514767,4514767,9,0.417,191.067,89.753,0,1471,1471,2.500,1,613.920,612.805,633.027,623.075,None,None,None,None,None,None,-10921639,613.920,613.969,613.200,614.534,22715.027,0.352,8.986,1.332E-4,0.465
133,ID4515353,4515353,9,0.411,191.005,89.938,0,1472,1472,2.500,1,613.904,612.802,633.019,624.175,None,None,None,None,None,None,-10921639,613.904,613.957,613.150,614.496,22714.466,0.358,8.974,1.254E-4,0.430
134,ID4514473,4514473,9,0.408,191.041,89.966,0,1473,1473,2.500,1,613.889,613.078,633.001,622.892,None,None,None,None,None,None,-10921639,613.889,613.953,613.098,614.493,22713.903,0.357,8.975,1.207E-4,0.415
135,ID4515061,4515061,9,0.403,190.979,90.111,0,1474,1474,2.500,1,613.875,612.825,632.992,623.939,None,None,None,None,None,None,-10921639,613.875,613.933,613.076,614.459,22713.365,0.363,8.974,1.130E-4,0.382
136,ID4515953,4515953,9,0.399,190.961,90.214,0,1475,1475,2.500,1,613.872,612.382,632.972,624.077,None,None,None,None,None,None,-10921639,613.872,613.945,613.068,614.450,22713.258,0.356,8.991,1.134E-4,0.391
137,ID4515656,4515656,9,0.397,190.915,90.218,0,1476,1476,2.500,1,613.876,612.695,632.969,624.436,None,None,None,None,None,None,-10921639,613.876,613.949,613.092,614.464,22713.403,0.356,8.984,1.164E-4,0.401
138,ID4516557,4516557,9,0.396,190.822,90.356,0,1477,1477,2.500,1,613.867,613.325,632.962,623.766,None,None,None,None,None,None,-10921639,613.867,613.927,613.096,614.455,22713.065,0.360,8.975,1.166E-4,0.398
139,ID4516254,4516254,9,0.392,190.858,90.126,0,1478,1478,2.500,1,613.851,613.305,632.968,625.204,None,None,None,None,None,None,-10921639,613.851,613.912,613.082,614.488,22712.499,0.359,8.970,1.078E-4,0.369
140,ID4517455,4517455,9,0.392,190.891,89.926,0,1479,1479,2.500,1,613.840,613.263,632.955,626.023,None,None,None,None,None,None,-10921639,613.840,613.890,613.072,614.453,22712.075,0.358,8.985,1.062E-4,0.364
141,ID4517755,4517755,9,0.387,190.898,90.045,0,1480,1480,2.500,1,613.831,613.190,632.937,626.551,None,None,None,None,None,None,-10921639,613.831,613.898,613.038,614.455,22711.756,0.363,8.995,1.023E-4,0.346
142,ID4516849,4516849,9,0.380,190.971,89.787,0,1481,1481,2.500,1,613.823,613.447,632.920,627.133,None,None,None,None,None,None,-10921639,613.823,613.908,613.058,614.441,22711.442,0.356,8.988,9.596E-5,0.331
143,ID4517147,4517147,9,0.383,190.969,89.713,0,1482,1482,2.500,1,613.812,613.031,632.906,628.725,None,None,None,None,None,None,-10921639,613.812,613.882,613.039,614.429,22711.045,0.357,8.991,9.245E-5,0.318
144,ID4518057,4518057,9,0.378,191.038,89.581,0,1483,1483,2.500,1,613.806,612.381,632.883,628.710,None,None,None,None,None,None,-10921639,613.806,613.871,613.057,614.392,22710.819,0.347,8.990,8.824E-5,0.312
145,ID4518367,4518367,9,0.390,190.990,89.676,0,1484,1484,2.500,1,613.810,613.118,632.862,630.294,None,None,None,None,None,None,-10921639,613.810,613.910,613.094,614.370,22710.983,0.349,8.997,9.949E-5,0.350
146,ID4518659,4518659,9,0.394,190.964,89.598,0,1485,1485,2.500,1,613.808,613.719,632.824,630.724,None,None,None,None,None,None,-10921639,613.808,613.889,613.086,614.337,22710.913,0.350,9.002,1.043E-4,0.366
147,ID4518961,4518961,9,0.389,191.012,89.544,0,1486,1486,2.500,1,613.797,613.912,632.799,631.194,None,None,None,None,None,None,-10921639,613.797,613.884,613.062,614.332,22710.506,0.350,8.995,1.026E-4,0.360
148,ID4519883,4519883,9,0.392,191.099,89.489,0,1487,1487,2.500,1,613.698,614.003,632.361,631.282,None,None,None,None,None,None,-10921639,613.698,613.786,613.059,614.191,22706.812,0.343,7.501,9.538E-5,0.342
149,ID4519578,4519578,9,0.390,191.025,89.503,0,1488,1488,2.500,1,613.781,613.527,632.757,632.595,None,None,None,None,None,None,-10921639,613.781,613.851,613.054,614.331,22709.911,0.351,8.981,1.042E-4,0.365
150,ID4519265,4519265,9,0.392,191.017,89.522,0,1489,1489,2.500,1,613.779,613.987,632.728,632.130,None,None,None,None,None,None,-10921639,613.779,613.835,613.047,614.315,22709.810,0.347,8.980,1.066E-4,0.377
151,ID4520199,4520199,9,0.390,190.997,89.579,0,1490,1490,2.500,1,613.769,613.808,632.711,634.597,None,None,None,None,None,None,-10921639,613.769,613.825,613.015,614.297,22709.440,0.355,8.971,1.090E-4,0.376
152,ID4520514,4520514,9,0.391,191.136,89.492,0,1491,1491,2.500,1,613.670,613.828,632.246,633.446,None,None,None,None,None,None,-10921639,613.670,613.742,613.002,614.153,22705.790,0.340,7.526,1.050E-4,0.379
153,ID4521122,4521122,9,0.392,191.068,89.509,0,1492,1492,2.500,1,613.765,613.970,632.629,635.014,None,None,None,None,None,None,-10921639,613.765,613.824,613.010,614.302,22709.297,0.338,8.981,1.193E-4,0.433
154,ID4521431,4521431,9,0.399,191.045,89.478,0,1493,1493,2.500,1,613.670,613.653,632.184,634.390,None,None,None,None,None,None,-10921639,613.670,613.741,612.997,614.128,22705.780,0.345,7.527,1.109E-4,0.395
155,ID4520805,4520805,9,0.403,191.080,89.479,0,1494,1494,2.500,1,613.671,614.280,632.162,636.239,None,None,None,None,None,None,-10921639,613.671,613.728,613.008,614.138,22705.843,0.348,7.526,1.221E-4,0.430
156,ID4522294,4522294,9,0.407,191.000,89.490,0,1495,1495,2.500,1,613.667,615.070,632.148,636.354,None,None,None,None,None,None,-10921639,613.667,613.703,612.984,614.164,22705.678,0.355,7.520,1.219E-4,0.421
157,ID4521744,4521744,9,0.408,190.950,89.399,0,1496,1496,2.500,1,613.663,614.050,632.126,637.676,None,None,None,None,None,None,-10921639,613.663,613.731,612.981,614.179,22705.536,0.357,2.000,1.195E-4,0.411
158,ID4522355,4522355,9,0.409,191.007,89.445,0,1497,1497,2.500,1,613.656,614.979,632.104,637.897,None,None,None,None,None,None,-10921639,613.656,613.733,612.981,614.145,22705.290,0.352,7.496,1.206E-4,0.420
159,ID4522425,4522425,9,0.411,190.935,89.459,0,1498,1498,2.500,1,613.654,614.356,632.076,639.313,None,None,None,None,None,None,-10921639,613.654,613.727,612.996,614.135,22705.187,0.354,7.500,1.223E-4,0.424
160,ID4522974,4522974,9,0.414,190.951,89.559,0,1499,1499,2.500,1,613.761,615.417,632.447,640.115,None,None,None,None,None,None,-10921639,613.761,613.860,613.048,614.323,22709.143,0.345,6.110,1.504E-4,0.535
161,ID4523274,4523274,9,0.413,190.915,89.613,0,1500,1500,2.500,1,613.749,615.812,632.418,640.948,None,None,None,None,None,None,-10921639,613.749,613.842,613.078,614.339,22708.721,0.345,6.110,1.468E-4,0.523
162,ID4523579,4523579,9,0.408,190.890,89.638,0,1501,1501,2.500,1,613.736,615.635,632.396,640.220,None,None,None,None,None,None,-10921639,613.736,613.825,613.071,614.301,22708.226,0.340,2.000,1.420E-4,0.513
163,ID4523882,4523882,9,0.407,190.887,89.627,0,1502,1502,2.500,1,613.727,615.296,632.379,640.448,None,None,None,None,None,None,-10921639,613.727,613.842,613.040,614.280,22707.912,0.350,7.459,1.387E-4,0.486
164,ID4524535,4524535,9,0.413,190.827,89.734,0,1503,1503,2.500,1,613.726,614.990,632.370,641.596,None,None,None,None,None,None,-10921639,613.726,613.830,613.050,614.292,22707.853,0.353,8.955,1.446E-4,0.503
165,ID4524192,4524192,9,0.420,190.822,89.751,0,1504,1504,2.500,1,613.723,615.374,632.343,641.372,None,None,None,None,None,None,-10921639,613.723,613.800,613.056,614.284,22707.745,0.358,8.984,1.468E-4,0.503
166,ID4524756,4524756,9,0.422,190.835,89.855,0,1505,1505,2.500,1,613.723,616.275,632.327,640.881,None,None,None,None,None,None,-10921639,613.723,613.819,613.036,614.290,22707.742,0.359,8.958,1.540E-4,0.526
167,ID4525095,4525095,9,0.422,190.903,89.840,0,1506,1506,2.500,1,613.705,615.535,632.321,642.392,None,None,None,None,None,None,-10921639,613.705,613.826,613.018,614.271,22707.101,0.358,8.962,1.465E-4,0.503
168,ID4525408,4525408,9,0.421,190.924,89.841,0,1507,1507,2.500,1,613.703,615.756,632.296,641.613,None,None,None,None,None,None,-10921639,613.703,613.819,613.005,614.264,22707.002,0.354,8.947,1.515E-4,0.526
169,ID4525704,4525704,9,0.419,190.890,89.855,0,1508,1508,2.500,1,613.703,615.765,632.274,642.412,None,None,None,None,None,None,-10921639,613.703,613.846,613.014,614.278,22707.025,0.366,8.929,1.566E-4,0.525
170,ID4527159,4527159,9,0.412,190.832,89.972,0,1509,1509,2.500,1,613.691,615.097,632.248,643.656,None,None,None,None,None,None,-10921639,613.691,613.837,612.974,614.292,22706.563,0.374,8.935,1.560E-4,0.512
171,ID4526007,4526007,9,0.414,190.856,90.108,0,1510,1510,2.500,1,613.683,616.238,632.212,642.643,None,None,None,None,None,None,-10921639,613.683,613.836,612.962,614.272,22706.287,0.377,8.940,1.614E-4,0.526
172,ID4526296,4526296,9,0.414,190.850,90.155,0,1511,1511,2.500,1,613.670,615.925,632.190,642.797,None,None,None,None,None,None,-10921639,613.670,613.826,612.903,614.240,22705.776,0.383,8.936,1.581E-4,0.507
173,ID4526589,4526589,9,0.409,190.907,90.349,0,1512,1512,2.500,1,613.658,616.216,632.169,643.397,None,None,None,None,None,None,-10921639,613.658,613.811,612.874,614.249,22705.358,0.385,8.925,1.535E-4,0.490
174,ID4526870,4526870,9,0.411,191.000,90.406,0,1513,1513,2.500,1,613.648,615.137,632.154,643.941,None,None,None,None,None,None,-10921639,613.648,613.816,612.868,614.227,22704.979,0.378,8.944,1.456E-4,0.472
175,ID4527447,4527447,9,0.414,190.958,90.343,0,1514,1514,2.500,1,613.648,615.460,632.139,643.541,None,None,None,None,None,None,-10921639,613.648,613.822,612.892,614.213,22704.963,0.383,8.932,1.513E-4,0.485
176,ID4527727,4527727,9,0.412,191.017,90.514,0,1515,1515,2.500,1,613.742,616.596,632.599,644.022,None,None,None,None,None,None,-10921639,613.742,613.831,613.026,614.356,22708.453,0.333,4.457,1.935E-4,0.713
177,ID4528473,4528473,9,0.410,191.060,90.589,0,1516,1516,2.500,1,613.731,615.294,632.587,644.480,None,None,None,None,None,None,-10921639,613.731,613.806,613.023,614.356,22708.041,0.329,4.459,1.873E-4,0.699
178,ID4529197,4529197,9,0.414,191.004,90.642,0,1517,1517,2.500,1,613.729,615.888,632.567,644.431,None,None,None,None,None,None,-10921639,613.729,613.823,613.000,614.319,22707.970,0.331,4.461,1.859E-4,0.689
179,ID4528418,4528418,9,0.409,191.152,90.774,0,1518,1518,2.500,1,613.729,615.671,632.545,643.681,None,None,None,None,None,None,-10921639,613.729,613.806,613.026,614.312,22707.982,0.322,4.457,1.833E-4,0.699
180,ID4528006,4528006,9,0.414,191.183,91.279,0,1519,1519,2.500,1,613.732,615.510,632.544,644.103,None,None,None,None,None,None,-10921639,613.732,613.827,612.984,614.314,22708.082,0.333,4.452,1.861E-4,0.685
181,ID4529410,4529410,9,0.420,191.180,91.341,0,1520,1520,2.500,1,613.735,615.389,632.539,642.500,None,None,None,None,None,None,-10921639,613.735,613.825,613.000,614.297,22708.204,0.334,4.448,1.892E-4,0.696
182,ID4528869,4528869,9,0.423,191.231,91.475,0,1521,1521,2.500,1,613.737,614.991,632.539,643.810,None,None,None,None,None,None,-10921639,613.737,613.808,612.999,614.328,22708.251,0.332,8.648,1.899E-4,0.702
183,ID4529721,4529721,9,0.433,191.249,91.497,0,1522,1522,2.500,1,613.749,614.447,632.537,644.291,None,None,None,None,None,None,-10921639,613.749,613.834,613.011,614.337,22708.718,0.332,8.629,2.041E-4,0.754
184,ID4530011,4530011,9,0.443,191.291,91.542,0,1523,1523,2.500,1,613.808,615.529,632.981,641.018,None,None,None,None,None,None,-10921639,613.808,613.892,613.030,614.366,22710.896,0.302,8.949,1.881E-4,0.766
185,ID4531728,4531728,9,0.439,191.327,91.566,0,1524,1524,2.500,1,613.814,615.117,632.999,641.325,None,None,None,None,None,None,-10921639,613.814,613.888,613.065,614.371,22711.113,0.300,8.949,1.892E-4,0.775
186,ID4530862,4530862,9,0.437,191.241,91.513,0,1525,1525,2.500,1,613.820,615.317,633.013,641.352,None,None,None,None,None,None,-10921639,613.820,613.872,613.102,614.419,22711.358,0.302,7.553,1.924E-4,0.781
187,ID4531149,4531149,9,0.434,191.201,91.604,0,1526,1526,2.500,1,613.822,614.737,633.030,639.832,None,None,None,None,None,None,-10921639,613.822,613.894,613.119,614.391,22711.429,0.298,8.911,1.857E-4,0.765
188,ID4530442,4530442,9,0.439,191.274,91.673,0,1527,1527,2.500,1,613.839,615.315,633.044,640.069,None,None,None,None,None,None,-10921639,613.839,613.892,613.123,614.381,22712.051,0.295,8.916,1.946E-4,0.809
189,ID4532012,4532012,9,0.437,191.135,91.612,0,1528,1528,2.500,1,613.838,615.700,633.055,639.024,None,None,None,None,None,None,-10921639,613.838,613.922,613.102,614.374,22712.016,0.301,8.908,1.911E-4,0.778
190,ID4530436,4530436,9,0.439,191.141,91.706,0,1529,1529,2.500,1,613.838,614.333,633.076,639.169,None,None,None,None,None,None,-10921639,613.838,613.922,613.101,614.348,22711.991,0.301,8.903,1.906E-4,0.778
191,ID4531439,4531439,9,0.440,191.175,91.745,0,1530,1530,2.500,1,613.846,614.735,633.083,639.056,None,None,None,None,None,None,-10921639,613.846,613.931,613.119,614.344,22712.306,0.299,8.898,1.886E-4,0.775
192,ID4532297,4532297,9,0.439,191.180,91.876,0,1531,1531,2.500,1,613.844,614.354,633.087,639.293,None,None,None,None,None,None,-10921639,613.844,613.947,613.122,614.353,22712.227,0.304,8.899,1.917E-4,0.775
193,ID4532856,4532856,9,0.445,191.299,91.986,0,1532,1532,2.500,1,613.854,613.765,633.080,637.139,None,None,None,None,None,None,-10921639,613.854,613.948,613.147,614.331,22712.580,0.300,7.560,1.967E-4,0.804
194,ID4533146,4533146,9,0.445,191.351,92.034,0,1533,1533,2.500,1,613.864,614.222,633.101,637.455,None,None,None,None,None,None,-10921639,613.864,613.952,613.168,614.342,22712.976,0.298,8.871,1.970E-4,0.813
195,ID4533436,4533436,9,0.434,191.519,92.242,0,1534,1534,2.500,1,613.762,613.353,632.918,636.318,None,None,None,None,None,None,-10921639,613.762,613.827,613.092,614.260,22709.178,0.315,6.357,2.048E-4,0.798
196,ID4532581,4532581,9,0.432,191.287,92.217,0,1535,1535,2.500,1,613.869,614.496,633.125,636.327,None,None,None,None,None,None,-10921639,613.869,613.951,613.178,614.361,22713.142,0.302,7.561,1.932E-4,0.786
197,ID4533727,4533727,9,0.437,191.485,92.187,0,1536,1536,2.500,1,613.874,614.332,633.130,635.609,None,None,None,None,None,None,-10921639,613.874,613.953,613.187,614.382,22713.330,0.298,7.554,1.908E-4,0.786
198,ID4534012,4534012,9,0.436,191.437,92.052,0,1537,1537,2.500,1,613.874,613.881,633.129,632.362,None,None,None,None,None,None,-10921639,613.874,613.936,613.195,614.388,22713.343,0.297,8.898,1.858E-4,0.769
199,ID4534282,4534282,9,0.429,191.517,92.065,0,1538,1538,2.500,1,607.390,613.681,626.332,631.389,None,None,None,None,None,None,-10921639,607.390,607.461,606.768,607.840,22473.417,0.291,6.332,2.135E-4,0.892
200,ID4534536,4534536,9,0.421,191.570,91.993,0,1539,1539,2.500,1,600.997,614.214,619.755,632.033,None,None,None,None,None,None,-10921639,600.997,601.080,600.400,601.459,22236.894,0.283,6.318,2.126E-4,0.902
201,ID4535726,4535726,9,0.431,191.576,91.918,0,1540,1540,2.500,1,600.994,612.953,619.764,631.748,None,None,None,None,None,None,-10921639,600.994,601.067,600.392,601.454,22236.770,0.283,6.314,2.148E-4,0.913
202,ID4535005,4535005,9,0.434,191.658,91.908,0,1541,1541,2.500,1,601.007,613.363,619.775,630.598,None,None,None,None,None,None,-10921639,601.007,601.049,600.405,601.483,22237.244,0.282,8.473,2.198E-4,0.937
203,ID4534767,4534767,9,0.437,191.527,91.768,0,1542,1542,2.500,1,601.023,613.383,619.786,631.155,None,None,None,None,None,None,-10921639,601.023,601.067,600.430,601.472,22237.856,0.277,8.500,2.288E-4,0.993
204,ID4535484,4535484,9,0.440,191.486,91.736,0,1543,1543,2.500,1,601.106,613.447,620.040,628.907,None,None,None,None,None,None,-10921639,601.106,601.196,600.484,601.620,22240.932,0.280,7.537,1.887E-4,0.812
205,ID4535249,4535249,9,0.440,191.390,91.769,0,1544,1544,2.500,1,601.109,613.951,620.058,628.086,None,None,None,None,None,None,-10921639,601.109,601.166,600.501,601.664,22241.024,0.286,7.532,1.884E-4,0.792
206,ID4535975,4535975,9,0.429,191.452,91.731,0,1545,1545,2.500,1,601.104,614.112,620.081,628.440,None,None,None,None,None,None,-10921639,601.104,601.188,600.516,601.674,22240.842,0.275,7.530,1.791E-4,0.783
207,ID4536207,4536207,9,0.422,191.513,91.826,0,1546,1546,2.500,1,601.014,612.954,619.835,627.930,None,None,None,None,None,None,-10921639,601.014,601.009,600.468,601.450,22237.515,0.274,8.501,2.123E-4,0.930
208,ID4536442,4536442,9,0.418,191.423,91.912,0,1547,1547,2.500,1,601.096,613.710,620.118,627.265,None,None,None,None,None,None,-10921639,601.096,601.170,600.468,601.618,22240.559,0.283,8.908,1.699E-4,0.722
209,ID4537609,4537609,9,0.411,191.489,92.128,0,1548,1548,2.500,1,601.089,612.640,620.133,627.455,None,None,None,None,None,None,-10921639,601.089,601.179,600.446,601.627,22240.276,0.286,7.530,1.650E-4,0.695
210,ID4536672,4536672,9,0.416,191.479,92.028,0,1549,1549,2.500,1,601.094,612.749,620.140,626.923,None,None,None,None,None,None,-10921639,601.094,601.207,600.444,601.605,22240.460,0.284,7.531,1.642E-4,0.695
211,ID4537376,4537376,9,0.418,191.609,92.090,0,1550,1550,2.500,1,601.021,612.235,619.859,625.897,None,None,None,None,None,None,-10921639,601.021,601.001,600.486,601.452,22237.777,0.280,8.508,2.142E-4,0.919
212,ID4537138,4537138,9,0.416,191.562,91.975,0,1551,1551,2.500,1,601.026,612.994,619.874,625.741,None,None,None,None,None,None,-10921639,601.026,601.025,600.524,601.458,22237.954,0.280,6.370,2.170E-4,0.930
213,ID4536905,4536905,9,0.419,191.457,92.074,0,1552,1552,2.500,1,601.102,612.043,620.191,624.291,None,None,None,None,None,None,-10921639,601.102,601.153,600.521,601.586,22240.757,0.282,7.521,1.693E-4,0.722
214,ID4537842,4537842,9,0.419,191.475,92.025,0,1553,1553,2.500,1,601.110,611.877,620.208,624.676,None,None,None,None,None,None,-10921639,601.110,601.177,600.547,601.641,22241.066,0.284,7.515,1.766E-4,0.747
215,ID4538067,4538067,9,0.415,191.353,92.219,0,1554,1554,2.500,1,601.117,611.696,620.230,624.123,None,None,None,None,None,None,-10921639,601.117,601.168,600.528,601.650,22241.312,0.287,7.521,1.798E-4,0.752
216,ID4538297,4538297,9,0.411,191.213,92.347,0,1555,1555,2.500,1,601.133,612.298,620.245,622.414,None,None,None,None,None,None,-10921639,601.133,601.183,600.580,601.708,22241.925,0.296,6.093,1.862E-4,0.757
