Filename,190301_ALB_P2R2G_homo_water.clklb,,,,,,,,,,,,,,,,,,,,,,,,
Start Day,1  01-03-19,,,,,,,,,,,,,,,,,,,,,,,,
End Day,24  24-03-19,,,,,,,,,,,,,,,,,,,,,,,,
Start Hr,0,,,,,,,,,,,,,,,,,,,,,,,,
Tau,24,,,,,,,,,,,,,,,,,,,,,,,,
Bin (mn),1,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
Min / Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
220,NaN,7,0,3,0,83,129,125,63,1,5,49,58,41,38,15,54,12,67,12,73,84,50,40,82
221,NaN,31,0,3,0,92,104,100,53,0,5,0,75,32,22,67,20,4,59,16,43,80,109,48,96
222,NaN,12,2,0,0,81,82,75,12,2,7,85,86,13,9,58,16,3,29,13,69,73,100,41,46
223,NaN,0,25,2,2,38,32,84,6,9,12,38,68,11,0,36,7,5,103,0,68,6,95,35,121
224,NaN,0,2,13,2,150,52,37,17,14,23,23,4,5,0,116,11,1,57,25,69,93,47,42,85
225,NaN,0,4,0,19,92,17,127,9,0,4,76,33,24,5,91,14,21,75,27,85,65,41,36,70
226,NaN,0,0,3,4,70,75,96,10,48,9,30,16,22,8,55,24,108,88,73,33,61,121,109,69
227,NaN,1,0,3,4,79,50,74,16,7,6,29,4,36,8,93,15,41,28,43,115,134,86,57,29
228,NaN,0,2,0,16,40,124,73,44,5,0,96,0,81,26,19,43,4,110,1,88,51,93,53,35
229,NaN,0,0,30,22,97,88,44,9,0,46,77,0,46,2,12,9,1,91,29,82,70,86,37,9
230,NaN,0,4,60,25,83,62,138,9,0,12,83,55,116,19,5,19,1,89,2,40,89,38,39,44
231,NaN,3,10,79,7,88,79,96,7,1,8,33,9,69,15,12,12,21,35,58,44,30,44,39,134
232,NaN,2,0,37,57,95,8,79,4,0,13,104,4,115,25,17,8,5,58,44,76,75,75,8,74
233,NaN,0,0,94,28,34,75,72,55,19,5,79,17,98,6,39,2,2,44,58,28,20,70,8,84
234,NaN,0,0,78,32,147,68,45,32,10,25,54,12,35,21,101,0,2,57,79,31,86,89,0,84
235,NaN,0,1,62,33,55,87,120,125,6,13,60,7,131,2,57,0,19,25,41,121,57,36,0,46
236,NaN,0,9,74,49,42,96,72,80,25,6,21,21,72,14,25,64,13,115,95,69,40,49,0,131
237,NaN,0,3,34,46,89,44,70,66,12,7,71,13,92,0,4,110,0,73,73,93,33,62,3,78
238,NaN,4,0,119,79,48,119,84,63,11,4,16,30,81,30,3,79,27,81,79,91,98,77,69,79
239,NaN,0,1,69,56,83,102,40,37,0,18,10,30,54,3,2,37,0,99,72,44,72,65,83,82
240,NaN,0,1,72,32,87,81,128,110,1,77,12,108,110,8,0,65,19,50,41,110,85,41,28,18
241,NaN,0,0,77,57,41,27,123,88,0,71,9,91,57,8,5,90,10,114,112,76,45,119,28,117
242,NaN,40,11,34,50,139,36,86,60,37,82,114,81,69,9,1,0,18,65,72,79,106,19,10,87
243,NaN,54,0,69,7,51,130,73,59,31,29,85,78,67,5,0,133,15,82,74,63,61,72,47,98
244,NaN,56,0,75,1,39,75,28,11,59,121,64,43,37,18,2,84,12,82,59,40,76,49,49,85
245,NaN,46,22,76,1,83,87,85,10,45,95,88,139,108,14,2,96,30,27,27,119,69,52,6,40
246,NaN,66,51,70,7,41,97,72,28,92,83,32,78,65,6,1,100,102,80,103,131,17,126,31,116
247,NaN,59,70,36,1,125,29,42,19,75,87,107,75,54,1,26,53,39,70,77,92,107,21,52,83
248,NaN,16,47,87,0,84,88,138,124,41,41,71,90,70,38,2,72,19,69,87,40,76,79,73,93
249,NaN,2,21,69,0,75,82,73,77,28,60,71,33,42,97,34,18,100,76,37,32,89,28,65,78
250,NaN,0,93,35,0,75,65,80,70,50,75,84,60,131,55,24,20,90,28,79,126,93,11,50,32
251,NaN,10,79,71,2,47,84,62,77,108,87,39,104,87,64,5,37,75,106,84,35,39,33,123,113
252,NaN,16,56,37,12,111,46,13,33,68,87,110,87,72,12,9,13,40,71,67,44,130,0,10,77
253,NaN,2,2,28,0,95,68,89,96,45,1,91,76,17,23,11,52,130,65,18,74,86,0,2,76
254,NaN,0,0,1,0,74,17,32,84,14,5,83,37,7,0,46,3,90,52,1,43,63,0,35,85
255,NaN,0,15,6,0,83,44,71,73,2,5,86,121,38,29,38,16,58,31,9,117,88,0,34,22
256,NaN,0,56,50,1,40,29,78,91,8,25,49,75,57,60,18,9,46,122,44,76,40,98,46,137
257,NaN,0,62,24,0,103,5,36,43,8,40,132,0,46,34,5,4,33,77,54,77,136,68,10,78
258,NaN,0,70,120,0,44,52,123,122,17,26,74,132,69,99,3,17,23,53,30,65,74,85,45,42
259,NaN,0,40,71,4,78,77,84,54,12,51,59,86,31,83,7,29,7,67,81,39,61,38,38,37
260,NaN,0,103,69,0,82,86,59,69,2,47,30,76,104,29,5,6,1,44,83,98,44,57,58,33
261,NaN,2,76,80,0,42,87,89,63,7,16,36,77,53,85,4,35,5,99,86,76,41,26,33,102
262,NaN,0,44,34,0,139,44,36,40,1,22,88,35,0,34,9,25,1,70,94,65,68,7,66,81
263,NaN,2,38,32,4,99,87,86,48,0,20,74,119,120,100,12,11,6,14,49,60,84,2,16,78
264,NaN,0,66,0,0,91,8,3,9,44,7,92,76,88,9,8,0,0,13,6,17,34,2,51,78
265,NaN,0,56,0,0,59,0,16,33,36,3,88,69,94,1,5,12,22,8,4,52,144,4,21,28
266,NaN,10,69,9,8,36,127,18,73,47,3,40,68,85,40,0,45,57,72,32,41,85,4,89,84
267,NaN,58,30,64,25,114,73,26,38,18,45,72,31,46,19,4,37,26,53,58,72,60,0,54,58
268,NaN,70,104,73,51,74,41,99,62,0,26,77,89,93,60,4,16,97,32,31,73,88,16,51,73
269,NaN,67,69,61,81,56,71,58,22,49,112,37,92,15,45,1,39,47,48,65,28,39,130,102,98
270,NaN,23,67,30,27,100,38,73,25,51,64,16,77,18,36,13,58,7,25,50,68,106,41,80,43
271,NaN,63,47,108,49,40,93,76,7,34,64,79,93,18,120,0,59,3,102,57,72,64,62,60,141
272,NaN,63,35,52,42,120,26,42,48,7,17,97,38,17,81,4,31,0,39,59,34,74,31,67,79
273,NaN,22,87,0,38,86,85,119,83,0,61,68,121,81,72,4,33,7,39,37,124,53,5,20,81
274,NaN,0,35,19,0,86,82,9,85,3,78,47,83,55,48,0,5,0,52,112,71,40,99,107,88
275,NaN,0,55,26,0,69,40,16,84,6,81,136,85,63,36,6,0,0,1,53,76,152,26,90,42
276,NaN,0,34,63,0,33,93,17,77,7,10,96,95,78,59,0,50,20,39,50,72,75,24,92,98
277,NaN,32,25,54,12,110,55,0,34,17,115,91,34,45,66,7,25,20,50,19,37,75,4,81,96
278,NaN,16,102,10,10,61,65,62,80,7,79,90,48,118,80,16,101,48,10,41,92,94,0,17,88
279,NaN,59,64,0,71,57,87,45,81,20,71,41,47,70,79,3,61,25,42,106,79,37,0,96,76
280,NaN,67,71,0,70,81,50,69,41,14,97,135,68,82,42,2,54,64,85,43,30,93,2,67,41
281,NaN,70,39,29,75,28,100,84,63,3,44,87,74,82,125,0,78,63,83,40,18,81,0,86,133
282,NaN,72,0,28,90,141,78,33,1,0,108,69,28,40,66,5,47,11,76,117,18,73,0,74,52
283,NaN,34,56,1,34,79,80,107,118,18,69,61,63,111,82,22,86,79,43,69,91,101,4,39,28
284,NaN,36,67,23,102,0,76,87,73,43,81,49,24,80,84,3,80,81,114,71,28,38,13,125,152
285,NaN,29,67,33,68,97,43,81,57,87,3,129,75,76,40,4,39,79,76,84,7,96,63,71,76
286,NaN,44,56,53,57,83,71,74,36,84,0,99,104,84,116,4,127,74,32,14,28,27,10,51,99
287,NaN,72,35,38,83,95,57,42,88,9,0,93,39,40,82,0,85,32,22,134,16,32,4,79,84
288,NaN,29,48,25,31,76,60,122,61,0,0,93,129,134,86,14,96,23,20,58,115,82,0,35,42
289,NaN,52,40,13,20,46,55,87,75,103,0,43,87,81,85,2,85,34,57,16,58,36,2,109,127
290,NaN,70,30,11,22,120,17,0,29,32,13,140,78,87,39,11,45,2,8,54,50,114,3,64,93
291,NaN,70,28,26,50,72,88,131,111,0,25,82,99,88,111,8,116,33,11,41,91,74,13,60,64
292,NaN,64,25,14,72,110,76,80,68,1,46,86,19,37,50,0,66,14,1,63,35,69,3,81,66
293,NaN,44,16,0,27,74,72,74,62,0,87,85,43,107,61,0,83,14,5,15,117,84,13,36,43
294,NaN,96,8,0,106,50,67,55,52,73,71,45,32,84,71,3,68,23,18,4,8,38,34,133,127
295,NaN,63,0,0,74,151,40,22,41,47,99,83,46,82,46,7,39,33,7,6,1,84,2,88,77
296,NaN,37,2,0,66,67,94,88,104,54,52,75,69,110,84,3,120,118,36,15,0,4,0,67,62
297,NaN,61,0,2,51,58,76,75,81,39,108,35,23,45,77,6,80,73,11,32,7,8,0,80,93
298,NaN,3,1,1,42,80,74,53,83,11,91,17,39,71,36,0,89,78,5,10,0,16,0,44,46
299,NaN,56,0,3,116,30,82,57,39,68,53,14,38,67,81,0,95,62,10,9,4,5,3,83,132
300,NaN,55,8,1,66,79,50,29,8,75,94,135,32,37,42,4,38,44,1,2,0,5,0,80,90
301,NaN,24,0,7,26,62,139,114,47,71,46,87,64,124,116,0,123,98,8,5,4,22,0,86,83
302,NaN,10,0,3,4,80,61,76,26,66,129,87,61,88,93,7,81,87,2,6,0,6,6,80,51
303,NaN,1,1,0,6,98,53,80,53,28,72,67,81,100,83,1,67,94,2,0,0,5,1,41,10
304,NaN,4,4,21,16,50,54,97,12,111,72,39,36,86,36,0,70,70,72,0,0,10,0,97,9
305,NaN,0,1,5,39,139,33,41,18,67,96,105,9,48,41,6,30,44,37,0,6,3,0,26,0
306,NaN,0,13,4,36,83,78,114,0,79,49,85,43,127,72,0,26,134,19,21,1,0,0,80,33
307,NaN,1,3,2,2,72,65,79,2,65,123,74,57,81,86,0,77,72,8,70,0,2,0,60,36
308,NaN,24,8,0,4,59,88,69,38,6,96,84,30,80,0,0,83,71,4,22,3,27,4,23,51
309,NaN,48,0,0,32,37,47,72,40,37,82,45,51,83,149,1,91,65,4,3,3,10,2,90,138
310,NaN,45,0,3,27,121,91,25,29,59,69,57,14,43,102,31,47,13,0,0,29,5,1,35,106
311,NaN,40,0,1,0,101,108,117,87,12,49,38,74,133,91,35,84,7,11,3,111,5,0,40,88
312,NaN,92,1,6,12,63,100,75,81,117,103,31,63,81,77,4,73,11,15,17,60,3,10,112,94
313,NaN,45,19,0,5,85,49,72,71,19,88,17,84,76,45,29,83,59,0,32,100,12,9,47,38
314,NaN,2,36,1,35,29,99,76,35,89,75,23,80,77,137,32,42,81,0,16,67,5,0,23,34
315,NaN,7,25,11,57,130,76,32,3,74,45,62,36,41,88,86,84,33,0,16,26,8,10,12,68
316,NaN,6,60,0,27,81,41,103,108,21,79,34,127,122,72,44,89,96,10,6,114,3,40,36,47
317,NaN,19,38,0,5,84,80,50,37,37,91,16,88,102,84,14,64,14,15,0,6,0,13,118,25
318,NaN,29,60,1,1,68,39,63,38,3,82,116,84,58,34,29,36,22,1,0,5,6,0,89,14
319,NaN,21,55,0,4,43,114,69,109,11,43,62,87,74,131,6,107,40,4,0,12,0,1,52,11
320,NaN,40,2,0,6,96,72,41,78,3,124,77,57,51,95,5,81,10,0,1,38,0,23,23,13
321,NaN,28,13,0,1,68,71,115,36,0,84,83,115,119,77,0,91,28,4,16,109,5,0,41,3
322,NaN,61,5,0,0,79,86,90,22,54,90,29,72,66,86,9,92,11,0,3,52,10,0,91,8
323,NaN,24,3,0,0,89,46,84,23,49,77,153,71,35,38,13,49,16,4,31,37,2,4,79,0
324,NaN,29,2,0,0,26,97,90,115,83,13,79,45,47,94,0,79,31,0,2,59,3,2,71,5
325,NaN,3,6,0,0,121,54,36,94,89,33,40,10,16,89,65,47,27,0,44,24,0,3,38,19
326,NaN,0,3,0,0,106,83,114,59,44,57,46,73,97,33,44,57,86,18,23,1,0,0,5,97
327,NaN,4,0,0,0,70,87,91,91,62,82,40,66,56,81,5,68,90,19,9,0,0,0,9,99
328,NaN,4,0,0,0,103,34,88,46,67,74,128,55,83,39,0,43,46,6,11,0,54,0,40,37
329,NaN,5,7,0,1,42,77,79,128,8,44,81,74,43,100,0,111,141,28,0,0,44,4,58,128
330,NaN,1,3,0,0,122,84,37,103,11,122,94,43,93,83,0,84,90,10,16,1,73,0,19,116
331,NaN,4,1,0,0,33,95,110,83,0,59,82,106,99,79,0,95,92,0,0,18,15,32,15,32
332,NaN,6,0,0,1,45,48,94,105,13,41,35,70,85,59,0,77,78,18,0,0,12,1,57,24
333,NaN,0,0,0,3,130,36,78,39,9,44,80,48,30,2,9,51,24,11,0,0,32,5,17,24
334,NaN,6,0,2,0,101,112,71,86,0,11,34,47,118,41,30,145,142,7,2,0,15,0,5,13
335,NaN,4,0,0,0,101,61,43,90,0,59,16,41,76,74,24,88,97,0,8,0,12,0,17,13
336,NaN,2,3,2,0,83,81,84,70,0,50,37,132,79,83,29,70,65,5,5,0,5,0,2,5
337,NaN,3,0,0,0,37,66,89,92,19,76,44,89,55,82,0,43,71,3,0,1,0,0,19,5
338,NaN,0,0,0,0,139,38,42,34,2,78,41,0,45,34,9,33,22,0,2,24,25,0,7,1
339,NaN,1,6,1,0,82,158,91,34,2,42,24,117,109,24,7,120,60,1,1,44,98,3,21,3
340,NaN,1,2,0,6,72,71,34,61,3,129,35,94,93,11,0,100,51,0,11,8,86,89,0,27
341,NaN,0,17,0,0,84,0,75,92,2,79,58,89,104,0,0,66,20,0,0,0,83,41,0,8
342,NaN,26,23,9,1,36,113,89,78,9,71,26,80,95,72,0,20,28,27,4,0,37,120,2,7
343,NaN,46,16,2,0,104,59,32,30,3,92,112,24,45,40,2,1,26,28,1,0,101,81,12,12
344,NaN,29,23,4,1,72,55,118,70,0,43,82,91,143,11,9,80,17,0,0,0,31,90,47,10
345,NaN,7,4,0,0,80,45,80,5,0,160,65,63,76,16,30,45,5,0,2,0,0,85,27,8
346,NaN,0,29,0,0,67,47,66,42,0,79,87,77,86,12,12,43,0,10,23,5,45,19,1,6
347,NaN,0,53,3,0,37,91,42,67,0,0,51,35,64,51,0,121,12,11,6,0,28,115,13,21
348,NaN,2,51,0,1,121,93,17,40,9,122,111,9,38,79,4,97,2,0,7,0,72,85,9,10
349,NaN,0,53,0,0,76,64,37,77,0,66,75,110,119,64,0,72,15,0,0,4,73,76,0,0
350,NaN,0,25,0,1,71,79,38,81,2,88,94,76,91,63,14,26,28,5,20,2,38,71,0,0
351,NaN,1,60,1,2,75,29,55,31,3,49,70,86,66,39,21,23,2,1,5,0,89,20,0,0
352,NaN,7,37,2,0,34,77,29,110,0,7,38,75,79,137,0,12,18,30,1,2,69,39,0,84
353,NaN,0,22,2,0,118,77,35,75,0,3,133,29,48,71,19,90,0,18,9,0,63,61,10,82
354,NaN,0,90,0,0,74,70,84,91,0,57,62,104,135,90,0,91,41,0,0,0,77,0,12,46
355,NaN,10,5,0,4,99,24,42,91,25,85,77,88,76,99,0,67,12,18,0,0,25,61,6,49
356,NaN,2,9,0,0,71,16,41,50,21,71,64,97,73,44,8,25,3,5,0,0,105,33,1,15
357,NaN,1,0,2,0,51,80,40,132,0,15,4,75,86,128,3,73,1,0,10,0,65,80,0,16
358,NaN,12,0,4,3,129,42,35,79,2,33,32,47,30,78,4,90,15,16,9,0,93,88,0,9
359,NaN,2,3,1,0,54,26,57,77,2,9,26,140,89,83,0,107,36,3,4,4,72,49,0,6
360,NaN,5,0,3,0,51,41,57,101,11,37,3,70,77,84,3,87,2,3,0,0,38,116,4,20
361,NaN,3,0,0,2,43,18,83,32,0,10,0,74,46,46,0,44,18,4,3,0,131,84,4,16
362,NaN,4,0,0,0,50,2,77,100,3,4,0,82,111,137,0,142,23,42,0,32,101,87,22,22
363,NaN,0,0,0,0,148,57,22,78,0,5,5,46,80,75,0,84,6,58,92,23,82,78,65,76
364,NaN,0,16,1,0,78,68,84,88,0,16,2,124,89,70,0,77,8,43,88,42,74,25,40,75
365,NaN,10,0,1,10,37,83,62,76,5,11,0,94,77,36,0,88,7,145,80,9,47,120,96,97
366,NaN,7,0,3,2,79,35,36,38,2,2,25,88,40,9,0,24,6,61,51,12,122,83,48,46
367,NaN,12,0,1,0,43,106,62,114,0,0,21,98,120,43,0,135,6,65,28,35,80,77,77,186
368,NaN,9,2,1,2,97,49,26,85,0,2,30,45,82,77,1,84,49,55,31,29,53,80,70,81
369,NaN,2,0,1,0,30,51,73,52,1,0,17,112,93,65,1,56,12,36,15,105,63,41,31,89
370,NaN,0,14,0,0,31,36,63,70,10,28,8,65,89,57,1,44,16,82,4,62,25,112,100,91
371,NaN,6,15,3,0,117,10,86,30,11,3,13,63,27,30,3,10,11,23,56,75,107,83,65,48
372,NaN,6,5,3,2,102,76,71,43,2,0,5,85,109,47,0,56,5,3,15,51,71,74,60,101
373,NaN,2,6,2,2,92,30,41,44,15,24,8,33,92,19,5,4,3,11,9,1,80,10,45,55
374,NaN,2,30,3,0,56,38,90,20,10,23,0,124,86,70,2,28,38,0,3,0,68,0,2,72
375,NaN,1,25,0,5,39,46,62,18,0,0,0,74,97,49,4,11,22,5,6,0,24,32,61,65
376,NaN,3,66,5,0,131,35,77,5,1,0,12,78,32,92,0,23,1,26,6,0,113,55,79,41
377,NaN,41,49,2,2,66,56,75,7,0,1,3,87,130,77,0,22,25,0,21,27,80,39,64,135
378,NaN,65,3,3,3,80,58,42,10,36,10,0,42,89,83,12,22,23,19,7,33,44,68,91,86
379,NaN,8,7,14,5,77,21,93,0,64,0,7,85,68,45,3,4,33,19,0,40,39,37,39,73
380,NaN,41,0,3,1,32,62,93,5,15,0,8,87,61,130,4,17,41,9,15,70,40,114,125,32
381,NaN,30,0,4,7,117,71,0,1,2,5,3,46,38,81,6,17,12,9,24,32,113,78,84,78
382,NaN,58,0,0,6,76,50,106,6,0,0,4,126,132,75,17,41,27,6,8,69,73,79,98,54
383,NaN,53,0,0,0,58,56,79,3,3,54,12,84,103,6,6,30,10,15,5,55,82,21,48,73
384,NaN,26,0,0,0,68,31,70,0,0,19,0,85,65,10,5,27,4,11,16,8,76,0,2,38
385,NaN,68,0,0,0,39,61,81,29,0,1,21,64,90,25,2,6,12,81,0,3,32,7,18,185
386,NaN,5,0,15,4,122,42,33,15,0,11,52,43,41,88,31,13,7,46,23,21,109,57,47,64
387,NaN,1,0,27,3,96,37,124,56,0,0,15,131,122,90,11,10,40,29,3,80,34,70,46,73
388,NaN,2,0,42,2,100,35,91,0,0,43,27,83,85,79,0,6,1,2,14,37,26,34,44,85
389,NaN,2,0,8,8,63,36,92,0,22,59,16,36,0,43,0,0,0,11,2,47,137,29,34,46
390,NaN,6,0,7,4,25,98,85,0,32,34,9,42,126,116,0,10,25,21,0,81,71,137,135,144
391,NaN,4,4,31,3,104,43,46,5,19,71,6,11,77,87,0,0,2,7,3,46,94,80,82,87
392,NaN,2,1,37,0,104,98,106,17,0,55,2,55,86,89,0,0,3,6,4,127,77,87,88,69
393,NaN,2,0,19,3,79,80,87,3,12,81,3,23,111,81,4,0,0,55,6,91,35,78,60,84
394,NaN,24,0,3,0,102,36,62,0,0,71,5,11,42,32,1,0,0,5,7,79,145,43,0,40
395,NaN,38,2,53,0,45,99,77,8,0,36,16,22,122,102,9,30,4,0,2,89,81,133,9,109
396,NaN,2,1,39,4,111,52,28,8,9,124,16,0,68,94,9,0,4,9,5,36,44,83,32,91
397,NaN,5,0,59,0,79,39,88,23,8,50,11,3,57,78,0,2,12,2,0,121,67,73,57,75
398,NaN,23,0,56,0,85,44,82,1,0,94,5,0,67,66,2,7,0,5,8,91,37,37,43,58
399,NaN,39,1,31,0,88,14,85,0,0,80,6,4,46,45,0,0,0,0,6,77,124,10,7,9
400,NaN,44,0,70,0,34,43,65,7,0,15,0,10,119,135,0,0,4,0,0,82,70,62,33,73
401,NaN,25,0,29,0,59,54,29,6,0,90,1,24,89,90,0,5,15,31,9,35,87,81,76,70
402,NaN,6,5,4,0,87,66,111,7,0,56,7,16,81,26,0,0,0,25,0,35,53,18,36,80
403,NaN,28,0,0,0,47,83,34,13,0,91,24,10,86,10,1,2,0,40,0,27,37,66,46,54
404,NaN,2,2,10,4,119,26,53,1,0,62,13,10,29,3,0,2,0,0,0,15,126,30,52,55
405,NaN,0,6,12,0,84,13,52,10,0,32,6,13,108,18,15,9,22,11,0,0,12,59,54,147
406,NaN,3,0,0,1,89,90,14,11,0,154,4,29,101,13,5,6,3,13,55,0,3,90,89,49
407,NaN,0,0,1,0,83,71,108,5,0,101,0,91,81,74,0,13,14,4,1,85,0,43,46,36
408,NaN,5,0,0,0,50,39,68,4,0,87,1,7,89,31,0,4,0,4,0,13,0,111,66,11
409,NaN,5,0,2,3,121,25,70,8,19,51,15,3,41,40,0,0,1,6,7,4,0,80,47,17
410,NaN,0,0,0,0,50,66,64,5,1,41,2,0,129,112,0,0,24,20,7,9,3,85,69,92
411,NaN,0,1,0,0,83,67,41,41,1,65,3,0,103,21,0,0,10,5,2,5,1,40,75,22
412,NaN,0,4,0,0,89,27,94,73,0,107,4,27,95,11,0,6,7,0,6,50,6,13,28,69
413,NaN,0,2,0,0,43,27,75,38,0,41,24,47,78,26,0,0,21,0,0,6,3,56,92,66
414,NaN,1,1,0,0,137,50,52,22,3,112,7,24,39,31,0,0,13,4,14,0,21,8,24,37
415,NaN,2,0,0,1,78,95,40,8,0,64,10,39,116,49,13,4,11,5,5,19,0,6,60,65
416,NaN,1,0,16,0,86,108,81,0,0,82,20,5,46,48,1,2,40,1,0,68,11,12,45,75
417,NaN,0,0,4,3,55,30,60,0,1,76,8,12,40,37,1,1,0,0,1,19,1,20,34,26
418,NaN,0,0,0,4,49,102,42,0,0,49,0,6,10,75,0,0,33,22,6,3,0,18,110,0
419,NaN,0,2,0,0,121,74,23,0,3,105,5,30,5,27,0,32,1,19,11,11,14,2,84,0
420,NaN,0,0,0,3,98,21,110,2,0,74,14,2,14,54,2,12,18,10,0,65,8,10,83,62
421,NaN,0,0,1,0,89,15,62,8,6,95,0,13,0,20,0,4,13,6,0,6,0,55,66,49
422,NaN,0,0,6,0,76,11,28,22,0,58,0,7,56,15,5,0,4,3,10,17,0,19,26,53
423,NaN,0,6,11,3,33,13,62,0,0,12,0,29,93,130,5,0,12,4,0,8,3,129,25,9
424,NaN,0,0,0,3,126,22,28,16,4,133,9,4,34,79,30,0,7,3,16,10,0,87,34,31
425,NaN,0,0,0,0,63,24,68,7,12,80,0,4,104,83,3,7,4,0,11,33,3,85,33,49
426,NaN,0,1,21,5,82,55,75,1,0,91,1,47,71,77,11,8,4,17,11,59,0,89,55,77
427,NaN,0,1,1,0,81,49,62,2,2,81,0,28,9,37,0,0,1,6,6,53,6,34,50,33
428,NaN,0,2,1,0,44,88,86,0,0,31,0,3,16,99,0,7,2,0,0,68,17,93,128,120
429,NaN,1,0,0,1,127,76,39,2,0,97,4,2,5,66,1,0,9,0,4,37,30,36,90,67
430,NaN,0,1,0,8,62,22,105,4,0,68,3,5,3,74,18,0,6,0,17,41,2,90,52,95
431,NaN,0,1,4,0,89,36,49,1,11,63,55,65,9,88,51,3,3,0,4,58,4,24,31,28
432,NaN,1,2,0,0,47,15,29,0,0,92,43,29,0,32,38,0,3,41,0,17,0,39,18,27
433,NaN,23,6,0,3,91,30,70,0,0,38,22,76,83,118,23,0,11,44,8,9,0,19,101,86
434,NaN,5,0,5,4,100,25,23,0,8,136,71,33,77,92,67,0,0,19,17,3,3,2,32,80
435,NaN,1,0,4,0,104,7,114,17,0,13,83,140,40,95,74,0,4,7,15,1,10,1,38,66
436,NaN,1,8,4,2,44,64,79,1,0,13,86,84,15,96,79,0,0,11,0,5,0,15,105,53
437,NaN,0,4,0,40,98,54,87,0,5,85,69,71,38,44,78,0,1,14,0,54,0,6,14,38
438,NaN,5,6,52,6,41,89,67,1,8,56,31,87,113,118,40,0,1,13,0,37,8,5,28,109
439,NaN,23,1,18,3,78,52,21,0,1,133,136,40,2,73,114,11,10,5,1,2,0,2,76,80
440,NaN,12,7,34,7,75,22,37,0,0,88,59,133,0,93,76,2,23,7,2,16,3,13,19,72
441,NaN,13,2,52,31,29,25,36,2,0,0,103,83,0,85,64,2,9,21,0,6,8,139,25,87
442,NaN,5,0,8,28,72,9,26,0,0,138,106,66,8,42,28,1,9,12,27,55,1,96,32,40
443,NaN,0,0,50,49,79,25,67,0,0,72,50,86,29,122,43,0,12,4,7,13,0,96,60,99
444,NaN,12,0,65,27,53,29,17,1,0,95,143,40,22,72,136,0,6,8,13,0,0,69,20,65
445,NaN,0,23,63,27,42,20,66,8,0,98,95,117,5,80,84,0,14,12,9,15,2,35,2,82
446,NaN,9,48,66,126,23,1,62,7,0,37,45,50,5,81,49,0,2,12,18,48,0,75,6,88
447,NaN,0,22,40,29,97,10,78,0,7,125,11,13,0,43,73,0,4,0,13,15,0,18,76,47
448,NaN,0,3,117,9,76,118,89,0,3,90,30,4,18,121,9,0,4,5,20,4,3,50,7,122
449,NaN,0,7,52,55,70,79,37,2,2,103,41,22,5,90,61,0,1,14,19,0,19,81,5,70
450,NaN,0,39,61,34,60,85,116,0,0,97,52,5,8,41,60,11,0,2,2,23,87,39,6,98
451,NaN,5,37,68,26,29,60,83,4,2,15,43,9,3,49,75,9,17,12,3,3,16,33,31,77
452,NaN,30,54,33,2,103,31,68,0,0,121,140,2,1,33,77,2,11,0,22,0,10,0,5,28
453,NaN,0,22,89,0,80,50,71,6,0,93,83,25,86,56,33,0,8,22,2,22,2,5,3,117
454,NaN,43,5,39,0,55,20,53,4,0,104,58,0,91,81,117,1,14,8,0,7,65,2,5,87
455,NaN,61,9,34,0,75,17,125,2,0,95,39,11,56,39,39,0,8,2,0,9,69,1,2,91
456,NaN,53,39,88,0,46,10,35,0,0,48,11,8,84,108,100,0,46,8,3,27,36,70,6,86
457,NaN,59,26,86,1,99,5,23,0,29,104,51,12,8,59,74,5,17,0,5,13,117,4,3,16
458,NaN,24,54,73,0,53,19,56,73,30,70,78,28,98,52,40,5,13,4,4,16,42,2,2,68
459,NaN,98,28,61,3,58,3,21,87,95,71,92,5,27,32,133,8,15,48,6,13,48,1,61,91
460,NaN,76,37,32,0,55,8,73,92,36,72,30,20,0,0,44,1,4,6,0,19,41,4,2,86
461,NaN,59,16,109,0,20,10,57,39,0,53,12,0,19,11,65,6,26,0,4,37,0,11,36,106
462,NaN,72,6,78,0,114,39,47,39,0,105,87,0,0,0,87,0,11,3,3,12,29,0,16,37
463,NaN,31,53,67,0,17,3,104,134,0,87,69,5,18,2,48,38,3,1,4,20,25,1,2,150
464,NaN,92,32,50,13,41,7,69,95,0,100,48,0,38,2,105,61,4,15,34,8,32,0,3,69
465,NaN,59,88,18,9,97,2,45,84,0,84,24,6,6,4,45,35,0,4,5,10,11,0,1,59
466,NaN,48,35,112,17,85,1,45,80,0,38,44,0,26,43,80,131,14,9,3,7,6,20,32,56
467,NaN,30,66,66,0,75,109,16,27,12,135,56,0,4,2,64,69,53,9,12,11,5,11,6,36
468,NaN,8,55,72,0,62,48,67,48,34,82,11,2,18,5,22,48,76,19,2,10,2,3,3,107
469,NaN,22,19,66,0,51,18,51,0,79,80,39,0,9,0,38,39,56,8,0,12,6,11,18,88
470,NaN,10,117,28,0,115,4,41,0,92,78,71,3,7,0,30,12,20,30,2,0,0,5,0,81
471,NaN,4,59,109,0,94,5,22,0,88,38,40,2,24,2,38,120,80,1,29,34,0,11,27,78
472,NaN,9,51,77,3,101,6,42,0,76,56,122,1,70,0,125,88,98,11,7,7,16,1,16,36
