TimesH,Frame,NoMissing,3,3,8,8,11,11,14,14,35,35,36,36,37,37,38,38,55,55,69,69,75,75,79,79,83,83,86,86,103,103,121,121,135,135,157,157,162,162,167,167,187,187,204,204,212,212,215,215,219,219,222,222,227,227,230,230,243,243,247,247,248,248,251,251,273,273,276,276,277,277,278,278,279,279,281,281,302,302,304,304,324,324,327,327,333,333,336,336,337,337,342,342,343,343,347,347,348,348,349,349,355,355,360,360,362,362,371,371,376,376,393,393,394,394,398,398,401,401,408,408,409,409,411,411,418,418,419,419,428,428,438,438,455,455,459,459,476,476,480,480,489,489,503,503,509,509,511,511,518,518,532,532,541,541,547,547,550,550,554,554,556,556,557,557,564,564,653,653,689,689,737,737,777,777,780,780,806,806,817,817,898,898,908,908,910,910,933,933,1078,1078,1130,1130,1149,1149,1156,1156,1172,1172,1282,1282,1331,1331
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
82.5,330.0,,129.546,109.16,37.917,115.74600000000001,283.85,186.38099999999997,110.6,112.476,87.381,188.887,267.791,116.185,148.691,186.477,309.60200000000003,118.48,320.067,119.98299999999999,95.58200000000001,121.86,285.376,121.557,327.291,125.7,136.132,119.706,150.49,119.806,242.274,128.455,309.0,129.246,331.966,132.762,232.54,129.494,76.581,137.078,46.443999999999996,138.391,94.906,139.796,67.78399999999999,143.013,12.243,144.887,272.71299999999997,142.918,266.428,13.591,242.033,14.165999999999999,106.46799999999999,143.615,60.637,149.406,48.248999999999995,148.809,128.911,24.968000000000004,221.63400000000001,141.33700000000002,244.575,24.893,79.15899999999999,154.072,237.213,150.135,252.16,35.77,103.559,37.069,328.716,152.678,241.196,35.796,226.292,151.757,286.56,152.034,250.62099999999998,50.797,247.035,153.129,108.36399999999999,55.086999999999996,130.946,154.983,94.959,56.964,215.547,153.498,279.743,58.886,246.047,57.485,335.537,158.493,292.557,61.353,98.84899999999999,64.19,72.619,64.672,53.051,160.389,285.559,159.201,234.047,156.614,274.46,71.461,257.33,159.64,113.226,73.167,116.29899999999999,159.83700000000002,298.159,163.713,99.09899999999999,74.78399999999999,289.389,80.043,314.783,168.90599999999998,323.961,163.569,275.259,81.484,254.201,80.465,217.202,85.102,226.34799999999998,82.01299999999999,334.86699999999996,170.868,117.806,93.104,248.29,92.375,232.535,103.11399999999999,82.14,174.44099999999997,77.97800000000001,101.99,259.27299999999997,96.162,136.158,180.571,292.566,178.562,41.902,180.783,150.994,174.697,249.49,178.50599999999997,263.415,178.31,101.148,107.196,,,97.124,169.56799999999998,159.821,132.716,107.119,125.42299999999999,256.932,132.29,147.899,146.82299999999998,264.788,108.93299999999999,248.263,101.15100000000001,134.224,162.81,309.078,100.87799999999999,252.36599999999999,148.336,72.438,163.809,261.935,62.659,128.908,185.981,319.052,154.28,283.437,87.928,257.132,172.707,273.507,105.295,275.819,120.855
82.75,331.0,,129.504,109.161,37.900999999999996,115.772,283.897,186.351,110.65299999999999,112.522,87.443,188.9,267.808,116.2,148.609,186.679,309.585,118.475,320.052,119.995,95.56200000000001,121.91799999999999,285.399,121.585,327.264,125.64200000000001,136.137,119.652,150.523,119.759,242.265,128.42700000000002,308.933,129.234,331.936,132.778,232.49099999999999,129.52,76.558,137.075,46.45399999999999,138.415,94.87899999999999,139.76,67.73100000000001,142.988,12.248,144.77,272.702,142.91299999999998,266.448,13.652999999999999,242.02,14.094000000000001,106.31299999999999,143.561,60.648999999999994,149.36,48.265,148.787,128.894,24.996,221.59799999999998,141.416,244.613,24.980999999999998,79.155,154.033,237.28799999999998,150.154,252.17,35.749,103.52600000000001,37.054,328.713,152.731,241.172,35.787,226.422,151.718,286.563,152.065,250.632,50.784,247.078,153.07299999999998,108.431,55.083,130.922,154.972,94.62799999999999,57.058,215.64700000000002,153.439,279.681,58.861000000000004,246.025,57.503,335.51300000000003,158.512,292.48400000000004,61.402,98.838,64.199,72.608,64.683,53.033,160.384,285.607,159.165,233.976,156.51,274.459,71.441,257.397,159.668,113.228,73.178,116.32600000000001,159.749,298.125,163.668,99.10700000000001,74.796,289.405,80.01899999999999,314.76,168.923,323.928,163.501,275.26599999999996,81.475,254.18900000000002,80.456,217.26,85.09299999999999,226.345,82.008,334.869,170.80599999999998,117.787,93.124,248.296,92.354,232.518,103.11200000000001,82.12700000000001,174.395,77.98899999999999,101.93,259.265,96.163,136.16299999999998,180.59099999999998,292.6,178.545,41.972,180.757,151.001,174.77200000000002,249.525,178.507,263.472,178.269,101.086,107.206,,,97.05,169.577,159.806,132.59,107.052,125.47200000000001,256.945,132.33700000000002,147.829,146.803,264.743,108.926,248.27599999999998,101.135,134.202,162.826,309.122,100.874,252.333,148.362,72.396,163.928,261.923,62.669,128.839,185.895,319.04,154.278,283.589,88.101,257.258,172.62400000000002,273.491,105.2,275.851,120.87899999999999
83.0,332.0,,129.467,109.141,37.933,115.81299999999999,283.92900000000003,186.28,110.84299999999999,112.704,87.42299999999999,188.851,267.851,116.15899999999999,148.58,186.543,309.594,118.48700000000001,320.039,119.993,95.525,121.859,285.416,121.552,327.357,125.79700000000001,136.238,119.602,150.546,119.741,242.28599999999997,128.44,308.97,129.202,331.94199999999995,132.762,232.40900000000002,129.529,76.533,137.058,46.45,138.35299999999998,94.887,139.77200000000002,67.719,142.954,12.314,144.845,272.677,142.936,266.409,13.692,241.965,14.129000000000001,106.39399999999999,143.512,60.788999999999994,149.28799999999998,48.288000000000004,148.8,128.957,25.015,221.55599999999998,141.51,244.451,24.906999999999996,79.164,154.085,237.295,150.109,252.168,35.732,103.64399999999999,36.876999999999995,328.684,152.745,241.16299999999998,35.775999999999996,226.389,151.709,286.475,152.075,250.643,50.778,247.06,153.076,108.359,55.07899999999999,130.895,154.97299999999998,94.90100000000001,56.99,215.74099999999999,153.366,279.699,58.86,246.033,57.531000000000006,335.505,158.513,292.433,61.419,98.837,64.204,72.59,64.736,53.048,160.39600000000002,285.566,159.189,234.25099999999998,156.618,274.436,71.444,257.375,159.662,113.196,73.233,116.37799999999999,159.77100000000002,298.12,163.624,99.07700000000001,74.817,289.425,80.01,314.748,168.953,323.906,163.487,275.255,81.499,254.185,80.426,217.327,84.91,226.291,82.0,334.91,170.77700000000002,117.762,93.126,248.25599999999997,92.35799999999999,232.56,103.12899999999999,82.09,174.37900000000002,77.944,101.975,259.311,96.241,136.144,180.668,292.543,178.451,41.981,180.838,151.07399999999998,174.745,249.62,178.467,263.433,178.38099999999997,101.054,107.197,,,97.05799999999999,169.611,159.661,132.512,107.04,125.476,256.96299999999997,132.333,147.751,146.774,265.03700000000003,108.848,248.245,101.102,134.211,162.784,309.138,100.84899999999999,252.321,148.3,72.41199999999999,163.956,261.926,62.67,128.91299999999998,185.92700000000002,319.03,154.273,283.35900000000004,87.824,257.195,172.611,273.503,105.18299999999999,275.888,120.855
83.25,333.0,,129.445,109.139,37.975,115.86,283.959,186.234,110.796,112.586,87.54899999999999,188.89700000000002,267.817,116.155,148.653,186.495,309.611,118.531,320.027,119.99,95.51299999999999,121.83,285.422,121.522,327.337,125.78299999999999,136.279,119.516,150.501,119.715,242.301,128.422,308.955,129.201,331.969,132.78,232.399,129.556,76.515,137.111,46.434,138.356,94.887,139.75799999999998,67.676,142.954,12.495,144.863,272.672,142.92,266.448,13.705,242.088,14.01,106.307,143.505,60.781000000000006,149.336,48.276,148.829,128.98,25.008000000000003,221.641,141.452,244.24,24.758000000000003,79.203,154.118,237.357,150.07,252.146,35.724000000000004,103.65299999999999,36.759,328.71,152.755,241.171,35.777,226.287,151.702,286.481,152.07399999999998,250.669,50.758,247.118,153.036,108.39200000000001,55.066,130.878,154.957,94.656,57.09,215.761,153.341,279.747,58.861000000000004,246.015,57.536,335.534,158.525,292.389,61.317,98.837,64.152,72.586,64.757,53.093999999999994,160.44899999999998,285.54400000000004,159.239,234.315,156.645,274.569,71.548,257.408,159.68,113.21,73.217,116.398,159.692,298.133,163.64600000000002,99.061,74.805,289.418,80.024,314.751,168.963,323.931,163.55100000000002,275.246,81.48899999999999,254.16400000000002,80.396,217.28599999999997,84.868,226.28,81.992,334.875,170.753,117.73,93.145,248.232,92.34100000000001,232.579,103.125,82.065,174.43,77.89,102.079,259.329,96.15799999999999,136.201,180.606,292.54,178.532,41.994,180.87,151.138,174.74200000000002,249.61,178.505,263.468,178.419,101.075,107.141,68.85,176.53099999999998,97.035,169.61599999999999,159.589,132.409,106.976,125.523,256.976,132.226,147.733,146.77100000000002,265.061,108.804,248.23,101.079,134.195,162.77200000000002,309.154,100.848,252.297,148.235,72.426,164.173,261.91200000000003,62.677,128.936,185.921,319.001,154.374,283.317,87.755,257.226,172.524,273.466,105.149,275.815,120.84299999999999
83.5,334.0,,129.411,109.15,37.981,115.839,283.931,186.21400000000003,110.706,112.52799999999999,87.632,188.90400000000002,267.839,116.115,148.63299999999998,186.49,309.575,118.54700000000001,320.013,120.005,95.50200000000001,121.855,285.422,121.50200000000001,327.33299999999997,125.814,136.248,119.51899999999999,150.58700000000002,119.72200000000001,242.329,128.424,308.96,129.226,331.99800000000005,132.74200000000002,232.382,129.515,76.503,137.128,46.428999999999995,138.36,94.92,139.787,67.618,142.944,12.593,144.776,272.698,142.86,266.407,13.762,242.054,14.154000000000002,106.23700000000001,143.518,60.88399999999999,149.29399999999998,48.295,148.803,128.975,25.059,221.729,141.431,244.18900000000002,24.64,79.255,154.15200000000002,237.362,150.013,252.14700000000002,35.772,103.56299999999999,36.701,328.686,152.759,241.144,35.782,226.305,151.685,286.476,152.061,250.687,50.742,247.15599999999998,153.023,108.4,55.097,130.863,154.91,94.689,57.093999999999994,215.665,153.33700000000002,279.715,58.869,246.018,57.577,335.523,158.506,292.327,61.331,98.814,64.12899999999999,72.589,64.825,53.133,160.47299999999998,285.564,159.249,234.34799999999998,156.653,274.56,71.546,257.37,159.63299999999998,113.20100000000001,73.238,116.365,159.691,298.099,163.607,99.046,74.817,289.431,80.072,314.722,168.918,323.936,163.545,275.246,81.52,254.15900000000002,80.375,217.292,84.934,226.25799999999998,81.98100000000001,334.881,170.78099999999998,117.729,93.15299999999999,248.21900000000002,92.333,232.521,103.089,82.005,174.38400000000001,77.915,102.044,259.325,96.204,136.25799999999998,180.514,292.585,178.579,42.04,180.855,151.18200000000002,174.657,249.625,178.49400000000003,263.51,178.393,101.02799999999999,107.109,68.809,176.40400000000002,96.488,169.408,159.58100000000002,132.356,106.99,125.51,256.941,132.28,147.707,146.767,264.903,108.77799999999999,248.245,101.044,134.221,162.736,309.166,100.87,252.32299999999998,148.167,72.484,164.324,261.908,62.675,128.841,185.808,318.999,154.428,283.06,87.499,257.216,172.602,273.44599999999997,105.073,275.797,120.807
83.75,335.0,,129.364,109.171,37.969,115.86399999999999,283.82599999999996,186.188,110.59299999999999,112.381,87.695,188.976,267.869,116.089,148.66,186.455,309.57599999999996,118.573,319.993,120.021,95.54700000000001,121.787,285.411,121.52600000000001,327.349,125.819,136.21200000000002,119.559,150.583,119.71700000000001,242.315,128.40200000000002,308.966,129.234,331.898,132.77100000000002,232.33599999999998,129.56,76.49,137.139,46.446000000000005,138.35299999999998,94.92200000000001,139.79399999999998,67.678,142.95600000000002,12.604000000000001,144.658,272.738,142.874,266.399,13.797,242.093,14.120999999999999,106.075,143.559,60.942,149.27700000000002,48.298,148.808,128.974,25.053,221.68200000000002,141.404,244.208,24.63,79.273,154.267,237.421,149.998,252.104,35.773,103.47399999999999,36.548,328.68300000000005,152.774,241.168,35.778,226.30900000000003,151.732,286.466,152.089,250.65200000000002,50.706,247.16299999999998,153.015,108.477,55.086000000000006,130.886,154.887,95.038,56.988,215.643,153.377,279.627,58.832,245.97400000000002,57.592,335.555,158.514,292.356,61.308,98.84200000000001,64.105,72.583,64.884,53.233999999999995,160.586,285.556,159.246,234.37900000000002,156.734,274.547,71.557,257.387,159.583,113.176,73.232,116.355,159.708,298.094,163.553,99.01899999999999,74.843,289.487,80.09899999999999,314.707,168.977,323.877,163.566,275.215,81.492,254.132,80.387,217.27900000000002,84.919,226.243,81.978,334.879,170.75,117.772,93.133,248.239,92.324,232.533,103.07799999999999,82.07,174.393,77.945,102.03,259.336,96.20700000000001,136.248,180.487,292.607,178.549,42.028999999999996,180.895,151.141,174.695,249.66400000000002,178.425,263.437,178.364,101.05799999999999,107.101,68.843,176.43400000000003,96.544,169.5,159.60399999999998,132.372,106.994,125.50399999999999,256.906,132.227,147.671,146.793,264.829,108.74799999999999,248.28099999999998,101.051,134.263,162.747,309.099,100.866,252.326,148.159,72.437,164.375,261.88599999999997,62.696000000000005,128.755,185.81,318.999,154.501,283.332,87.689,257.197,172.65,273.39599999999996,105.104,275.801,120.765
84.0,336.0,,129.34799999999998,109.09700000000001,37.98,115.912,283.868,186.229,110.62899999999999,112.47399999999999,87.721,189.033,267.887,116.06700000000001,148.6,186.481,309.541,118.601,319.987,120.023,95.54899999999999,121.79899999999999,285.414,121.557,327.33299999999997,125.73,136.29399999999998,119.516,150.616,119.795,242.278,128.377,309.006,129.282,331.855,132.81799999999998,232.313,129.408,76.48,137.162,46.428000000000004,138.341,94.915,139.768,67.69,142.94799999999998,12.462,144.875,272.69,142.746,266.41700000000003,13.762,242.127,14.138,106.01100000000001,143.686,60.9,149.24200000000002,48.305,148.817,128.993,25.155,221.636,141.429,244.076,24.478,79.294,154.216,237.356,149.921,252.081,35.785,103.40700000000001,36.66,328.711,152.778,241.173,35.773,226.261,151.661,286.457,152.062,250.63,50.70399999999999,247.183,153.03799999999998,108.441,55.096000000000004,130.858,154.858,95.016,56.998999999999995,215.601,153.53,279.728,58.821000000000005,245.93900000000002,57.566,335.545,158.499,292.43,61.243,98.821,64.09,72.649,64.874,53.25,160.566,285.531,159.218,234.475,156.814,274.551,71.555,257.422,159.60399999999998,113.21700000000001,73.12899999999999,116.31,159.7,298.113,163.55,99.038,74.808,289.485,80.07600000000001,314.69,168.965,323.89599999999996,163.688,275.223,81.498,254.095,80.378,217.24200000000002,84.935,226.21900000000002,81.969,334.86800000000005,170.782,117.868,93.131,248.243,92.287,232.563,103.103,82.045,174.399,77.917,102.061,259.324,96.21600000000001,136.342,180.428,292.632,178.56,41.978,180.801,151.121,174.645,249.675,178.449,263.38599999999997,178.43599999999998,101.071,107.06200000000001,68.85600000000001,176.362,96.29700000000001,169.361,159.47799999999998,132.528,106.985,125.514,256.905,132.249,147.553,146.789,264.913,108.72399999999999,248.257,101.04,134.295,162.75799999999998,309.078,100.834,252.31599999999997,148.167,72.46300000000001,164.28799999999998,261.888,62.687,128.749,185.782,319.008,154.537,283.034,87.462,257.147,172.673,273.4,105.182,275.759,120.714
84.25,337.0,,129.293,109.096,38.048,115.959,283.867,186.226,110.596,112.381,87.803,189.173,267.914,116.083,148.612,186.519,309.525,118.601,319.997,120.01799999999999,95.566,121.774,285.41900000000004,121.579,327.339,125.786,136.317,119.53,150.563,119.77600000000001,242.283,128.412,308.99,129.27200000000002,331.838,132.85,232.38,129.342,76.506,137.148,46.437,138.296,94.92299999999999,139.738,67.685,142.934,12.411,144.826,272.691,142.7,266.378,13.897,242.12400000000002,14.173,105.881,143.684,60.907,149.28799999999998,48.287,148.83100000000002,129.01,25.08,221.49099999999999,141.429,244.062,24.393,79.285,154.293,237.313,149.879,252.12099999999998,35.792,103.568,36.528,328.719,152.74,241.24400000000003,35.804,226.12599999999998,151.48,286.437,152.066,250.56599999999997,50.66,247.128,153.063,108.46,55.093,130.82299999999998,154.82399999999998,95.09700000000001,56.946000000000005,215.532,153.454,279.718,58.815,245.916,57.553999999999995,335.546,158.537,292.503,61.187,98.80799999999999,64.07300000000001,72.664,64.89699999999999,53.248999999999995,160.513,285.513,159.183,234.542,156.838,274.52,71.538,257.462,159.586,113.21,73.087,116.28299999999999,159.686,298.048,163.47299999999998,98.999,74.812,289.48400000000004,80.087,314.704,168.987,323.889,163.822,275.242,81.505,254.1,80.41199999999999,217.106,84.87100000000001,226.21900000000002,81.95299999999999,334.897,170.753,117.77799999999999,93.113,248.24200000000002,92.23899999999999,232.58,103.139,82.054,174.387,77.92699999999999,102.083,259.311,96.209,136.314,180.42,292.559,178.575,42.025,180.78099999999998,151.032,174.644,249.665,178.437,263.471,178.40900000000002,101.09700000000001,107.054,68.957,176.31900000000002,96.169,169.355,159.52200000000002,132.342,106.985,125.515,256.92400000000004,132.275,147.57299999999998,146.793,264.945,108.721,248.291,101.015,134.236,162.745,309.01,100.82,252.22,148.276,72.555,164.43599999999998,261.89599999999996,62.672,128.815,185.86900000000003,319.003,154.54,283.061,87.499,257.092,172.7,273.411,105.193,275.778,120.70100000000001
84.5,338.0,,129.267,109.098,38.031,115.99799999999999,283.901,186.192,110.616,112.465,87.772,189.12900000000002,267.868,116.139,148.579,186.511,309.547,118.569,319.974,120.02799999999999,95.619,121.758,285.395,121.54,327.318,125.75299999999999,136.299,119.536,150.561,119.774,242.24,128.41299999999998,308.953,129.23,331.76300000000003,132.846,232.322,129.31799999999998,76.499,137.148,46.434,138.262,94.95200000000001,139.715,67.721,142.909,12.392999999999999,144.935,272.71,142.696,266.43,13.798,242.135,14.187000000000001,105.86399999999999,143.749,60.957,149.289,48.332,148.786,128.994,25.092,221.449,141.417,244.22299999999998,24.502,79.312,154.234,237.27700000000002,149.855,252.09400000000002,35.782,103.491,36.464,328.725,152.73,241.245,35.841,226.14700000000002,151.45600000000002,286.431,152.05,250.53099999999998,50.632,247.07,153.028,108.46700000000001,55.078,130.786,154.79399999999998,95.027,56.967,215.476,153.296,279.691,58.81,245.797,57.526,335.575,158.57399999999998,292.613,61.205,98.82799999999999,64.033,72.66199999999999,64.91,53.199,160.455,285.525,159.254,234.547,156.672,274.515,71.55,257.454,159.591,113.18,73.102,116.22399999999999,159.667,298.035,163.44299999999998,99.025,74.793,289.522,80.12,314.71,168.979,323.899,163.819,275.257,81.512,254.081,80.42,217.19299999999998,84.891,226.19299999999998,81.95,334.898,170.709,117.788,93.085,248.248,92.22399999999999,232.565,103.15700000000001,81.984,174.394,77.916,102.072,259.309,96.17399999999999,136.35299999999998,180.296,292.47700000000003,178.512,42.0,180.738,151.10299999999998,174.56099999999998,249.68599999999998,178.364,263.432,178.446,101.085,107.01299999999999,69.006,176.092,96.036,169.315,159.504,132.375,107.244,125.469,256.945,132.179,147.513,146.768,264.955,108.712,248.28599999999997,101.036,134.21200000000002,162.66899999999998,309.0,100.806,252.389,148.02700000000002,72.49600000000001,164.304,261.894,62.691,128.871,185.86900000000003,319.019,154.486,283.006,87.431,257.08099999999996,172.59099999999998,273.403,105.178,275.817,120.676
84.75,339.0,,129.274,109.046,38.0,115.963,283.964,186.136,110.44,112.085,87.79799999999999,189.213,267.879,116.141,148.553,186.521,309.559,118.579,319.96299999999997,120.042,95.62899999999999,121.665,285.369,121.53200000000001,327.309,125.811,136.33,119.53,150.57299999999998,119.76799999999999,242.226,128.434,308.96,129.244,331.76199999999994,132.85,232.334,129.30700000000002,76.503,137.175,46.435,138.247,94.94,139.725,67.721,142.892,12.448,144.844,272.686,142.591,266.452,13.806,242.16400000000002,14.262,105.84700000000001,143.704,60.98,149.217,48.31,148.803,128.922,25.114,221.553,141.33100000000002,243.96,24.413,79.303,154.24,237.308,149.796,252.06599999999997,35.812,103.60700000000001,36.554,328.741,152.743,241.21900000000002,35.845,226.233,151.41299999999998,286.382,152.024,250.516,50.641000000000005,247.072,152.993,108.616,55.053000000000004,130.75,154.819,95.02600000000001,56.949,215.533,153.251,279.61,58.801,245.77200000000002,57.549,335.539,158.556,292.618,61.232,98.81200000000001,64.006,72.653,64.898,53.223,160.435,285.51,159.255,234.52700000000002,156.749,274.527,71.529,257.401,159.632,113.17,73.107,116.21600000000001,159.666,298.047,163.486,99.037,74.755,289.522,80.118,314.643,168.922,323.933,163.877,275.258,81.501,254.05900000000003,80.425,217.15400000000002,84.83200000000001,226.162,81.93799999999999,334.91900000000004,170.68099999999998,117.78,93.051,248.243,92.22399999999999,232.575,103.169,81.89699999999999,174.378,77.925,102.054,259.298,96.25200000000001,136.375,180.261,292.615,178.547,41.92100000000001,180.76,151.233,174.56900000000002,249.7,178.355,263.394,178.47299999999998,101.068,107.007,69.061,175.942,96.16,169.375,159.618,132.303,107.193,125.50200000000001,256.988,132.16899999999998,147.504,146.711,265.062,108.73200000000001,248.24400000000003,101.008,134.20600000000002,162.644,308.976,100.794,252.46400000000003,147.924,72.59899999999999,164.507,261.892,62.707,128.821,185.74,319.039,154.505,283.047,87.441,257.006,172.582,273.41,105.27,275.788,120.697
85.0,340.0,,129.333,109.09200000000001,38.056,116.068,283.879,186.239,110.484,112.176,87.833,189.265,267.817,116.165,148.575,186.484,309.563,118.584,319.968,120.035,95.63799999999999,121.69,285.36400000000003,121.525,327.282,125.869,136.35,119.54,150.532,119.76100000000001,242.23,128.43,309.0,129.248,331.801,132.806,232.27700000000002,129.25,76.493,137.189,46.423,138.263,94.978,139.774,67.737,142.892,12.591,144.595,272.658,142.536,266.38,13.838,242.203,14.290999999999999,105.848,143.694,60.971000000000004,149.22899999999998,48.347,148.785,128.918,25.127,221.44099999999997,141.303,243.99,24.439,79.253,154.205,237.308,149.75,252.045,35.821999999999996,103.491,36.433,328.75699999999995,152.791,241.207,35.856,226.201,151.441,286.418,151.994,250.47,50.588,247.088,152.972,108.645,55.04600000000001,130.702,154.77100000000002,94.90700000000001,56.974,215.592,153.217,279.62,58.806000000000004,245.77200000000002,57.54600000000001,335.548,158.548,292.579,61.137,98.815,63.979,72.645,64.907,53.196000000000005,160.441,285.548,159.235,234.576,156.81,274.496,71.52600000000001,257.394,159.602,113.12200000000001,73.14,116.272,159.622,297.98900000000003,163.412,99.059,74.78399999999999,289.545,80.161,314.621,169.00099999999998,323.921,163.955,275.256,81.501,254.062,80.43,217.15900000000002,84.84899999999999,226.157,81.936,334.87800000000004,170.666,117.76700000000001,93.039,248.23,92.189,232.582,103.14399999999999,81.903,174.368,77.938,102.03399999999999,259.286,96.334,136.334,180.144,292.598,178.55700000000002,41.869,180.778,151.179,174.39700000000002,249.65,178.354,263.42900000000003,178.513,101.085,106.994,69.002,175.83900000000003,96.022,169.365,159.614,132.304,107.178,125.512,256.96,132.03,147.525,146.783,265.04,108.73,248.27700000000002,101.01,134.22899999999998,162.635,308.943,100.751,252.43400000000003,147.975,72.60300000000001,164.50599999999997,261.901,62.711000000000006,128.844,185.824,319.03700000000003,154.44299999999998,283.006,87.412,256.98900000000003,172.607,273.39599999999996,105.321,275.753,120.705
85.25,341.0,,129.328,109.069,38.032,116.06200000000001,283.93,186.10299999999998,110.461,112.16799999999999,87.825,189.255,267.87,116.134,148.638,186.41400000000002,309.553,118.572,319.961,120.041,95.635,121.65100000000001,285.384,121.53,327.339,125.98899999999999,136.282,119.569,150.559,119.76100000000001,242.195,128.388,308.89099999999996,129.22799999999998,331.727,132.806,232.233,129.259,76.479,137.22299999999998,46.409,138.312,94.965,139.773,67.803,142.946,12.607000000000001,144.628,272.66,142.548,266.399,13.866,242.169,14.306,105.81200000000001,143.65,60.95399999999999,149.225,48.303000000000004,148.787,128.938,25.143,221.37099999999998,141.27,244.071,24.579,79.30199999999999,154.207,237.25599999999997,149.72899999999998,252.048,35.854,103.584,36.506,328.769,152.816,241.257,35.874,226.342,151.582,286.423,151.945,250.49,50.588,247.132,152.947,108.46,55.025,130.681,154.783,94.83200000000001,57.02,215.6,153.208,279.64799999999997,58.8,245.767,57.527,335.56699999999995,158.502,292.577,61.178000000000004,98.806,63.966,72.631,64.915,53.217,160.52200000000002,285.51,159.283,234.521,156.739,274.508,71.51899999999999,257.437,159.608,113.134,73.169,116.262,159.64700000000002,297.985,163.377,99.087,74.757,289.59,80.179,314.651,169.03400000000002,323.893,163.987,275.23400000000004,81.464,254.033,80.425,217.18599999999998,84.84200000000001,226.15400000000002,81.929,334.88800000000003,170.68,117.884,93.07600000000001,248.225,92.182,232.541,103.145,81.842,174.399,77.861,102.12200000000001,259.301,96.288,136.491,180.274,292.561,178.477,41.853,180.793,151.154,174.37599999999998,249.66,178.372,263.366,178.518,101.10600000000001,107.02,69.112,175.638,95.959,169.25099999999998,159.769,132.285,107.23100000000001,125.49799999999999,256.976,131.886,147.49,146.82399999999998,264.95099999999996,108.756,248.21900000000002,100.927,134.244,162.64700000000002,308.895,100.76100000000001,252.52700000000002,147.764,72.52199999999999,164.41400000000002,261.89599999999996,62.702,128.873,185.831,319.034,154.481,283.019,87.46,257.01,172.51,273.376,105.27,275.715,120.744
85.5,342.0,,129.243,109.069,38.027,116.10700000000001,284.038,186.09,110.617,112.38600000000001,87.81200000000001,189.25,267.853,116.132,148.659,186.422,309.555,118.59,319.944,120.039,95.65,121.60600000000001,285.374,121.521,327.348,126.007,136.52700000000002,119.537,150.534,119.71799999999999,242.172,128.357,308.96299999999997,129.225,331.775,132.746,232.24099999999999,129.202,76.45100000000001,137.167,46.422,138.319,94.955,139.77,67.789,142.92600000000002,12.423,144.74200000000002,272.64799999999997,142.602,266.33,13.857999999999999,242.158,14.432,105.81299999999999,143.464,61.004,149.159,48.309,148.811,128.901,25.197,221.505,141.221,244.035,24.56,79.281,154.131,237.28,149.68200000000002,252.05,35.863,103.60799999999999,36.439,328.73699999999997,152.799,241.278,35.884,226.38400000000001,151.559,286.388,151.903,250.53,50.56399999999999,247.16400000000002,152.892,108.6,55.036,130.702,154.78,94.834,57.004,215.58900000000003,153.267,279.608,58.746,245.74599999999998,57.555,335.575,158.579,292.464,61.173,98.81200000000001,63.958999999999996,72.676,64.949,53.273,160.52700000000002,285.501,159.285,234.463,156.694,274.525,71.53,257.486,159.619,113.126,73.204,116.307,159.628,297.996,163.347,99.109,74.764,289.607,80.21300000000001,314.664,169.02,323.89799999999997,164.132,275.236,81.486,254.016,80.423,217.18599999999998,84.74600000000001,226.16400000000002,81.917,334.866,170.71,117.821,93.064,248.21900000000002,92.17200000000001,232.524,103.15899999999999,81.8,174.38299999999998,77.857,102.131,259.293,96.23899999999999,136.474,180.18400000000003,292.672,178.41,41.798,180.752,151.033,174.44299999999998,249.69299999999998,178.357,263.399,178.37,101.176,107.04299999999999,69.19,175.627,96.023,169.294,159.83100000000002,132.333,107.194,125.50299999999999,256.883,131.924,147.545,146.763,264.97900000000004,108.74700000000001,248.22299999999998,100.94,134.22799999999998,162.606,308.92900000000003,100.736,252.66099999999997,147.66899999999998,72.512,164.357,261.89099999999996,62.715,128.86,185.801,319.04400000000004,154.471,283.045,87.48100000000001,256.997,172.582,273.394,105.287,275.73,120.75299999999999
