TimesH,Frame,NoMissing,9,9,12,12,21,21,30,30,50,50,51,51,52,52,61,61,86,86,96,96,111,111,121,121,155,155,240,240,260,260,270,270,301,301,319,319,320,320,337,337,344,344,347,347,363,363,373,373,385,385,386,386,388,388,391,391,392,392,406,406,420,420,424,424,447,447,488,488,497,497,509,509,577,577,648,648,656,656,698,698,705,705,750,750,787,787,804,804,810,810,833,833,870,870,887,887,914,914,962,962,1001,1001,1025,1025,1054,1054,1113,1113,1233,1233,1326,1326,1360,1360,1395,1395,1404,1404,1434,1434,1507,1507,1582,1582,1585,1585,1593,1593,1601,1601,1622,1622,1654,1654,1656,1656,1774,1774,1790,1790,1822,1822,1831,1831,1833,1833,1844,1844,1878,1878,1947,1947,1989,1989,2061,2061,2107,2107,2177,2177,2301,2301,2308,2308,2401,2401,2409,2409,2508,2508,2599,2599,2605,2605,2623,2623,2624,2624,2639,2639,2793,2793,2878,2878,2897,2897,2942,2942,2998,2998,3114,3114,3217,3217,3286,3286,3377,3377,3600,3600,3633,3633,3695,3695
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
515.75,2063.0,,313.004,136.279,39.841,139.812,,,247.81400000000002,118.697,32.985,118.44,,,194.24599999999998,109.794,44.464,119.32,136.476,142.27100000000002,,,87.49700000000001,134.797,74.581,139.27100000000002,80.374,159.55100000000002,222.39,26.886999999999997,,,262.527,10.814,245.979,47.308,236.553,48.114,272.502,47.437,235.305,38.311,140.596,40.186,226.47799999999998,32.575,,,256.254,61.901,234.092,62.974,81.455,61.72,152.629,70.029,263.907,59.018,97.863,57.928999999999995,256.843,52.755,60.108999999999995,89.685,70.142,89.20299999999999,249.55599999999998,95.537,166.297,106.454,320.101,114.355,37.164,108.384,119.223,59.067,153.774,83.34200000000001,295.047,124.139,53.376999999999995,114.13600000000001,30.825,147.50799999999998,195.357,90.167,32.918,141.722,298.426,140.268,,,130.08700000000002,63.06399999999999,98.755,50.576,232.195,154.83700000000002,88.53200000000001,155.054,203.168,105.273,155.44899999999998,103.925,81.10300000000001,122.875,215.59799999999998,63.427,113.919,107.22399999999999,217.28,139.309,115.992,161.039,252.94299999999998,40.284,211.726,52.854,103.719,119.631,99.994,111.76100000000001,79.37899999999999,102.666,43.181999999999995,77.643,122.042,72.42,171.79,92.66799999999999,72.622,64.061,239.983,95.609,66.2,62.354,133.859,47.617,230.412,97.255,66.443,101.61200000000001,108.56299999999999,70.52600000000001,114.949,119.316,122.976,163.877,214.081,102.035,273.988,60.903999999999996,273.78700000000003,126.025,121.23899999999999,78.393,110.822,45.14,75.884,86.149,308.695,111.579,23.59,148.89600000000002,224.19799999999998,71.687,270.379,111.527,233.415,116.663,278.815,71.837,246.55599999999998,71.998,248.34799999999998,83.574,289.297,88.476,220.50799999999998,98.616,55.909,72.359,41.858999999999995,97.25200000000001,90.694,107.40799999999999,128.34,152.316,101.77,79.667,259.437,112.061,126.87299999999999,139.135,213.59,82.55,205.928,91.795,133.84,127.35600000000001,74.882,106.89299999999999,314.955,120.906,73.793,128.216
516.0,2064.0,,313.128,135.33100000000002,39.764,139.81799999999998,,,247.81799999999998,118.678,32.983000000000004,118.49700000000001,,,194.268,109.788,44.504,119.274,136.518,142.268,,,87.492,134.815,74.514,139.22899999999998,80.47399999999999,159.52200000000002,222.358,26.971,,,262.567,10.89,245.99,47.293,236.521,48.146,272.586,47.397,235.345,38.265,139.159,40.671,226.454,32.524,,,256.26599999999996,61.938,234.12599999999998,62.928999999999995,81.447,61.742,152.727,70.03399999999999,263.948,59.023999999999994,97.715,57.976000000000006,256.813,52.726000000000006,60.568999999999996,90.52600000000001,70.077,89.213,249.495,95.565,166.264,106.436,320.057,114.32,37.134,108.397,119.12899999999999,59.013000000000005,153.611,83.321,294.881,124.02,53.393,114.177,30.834,147.504,195.39,90.205,32.922,141.782,298.381,140.306,,,130.097,63.076,98.76799999999999,50.6,232.043,154.81799999999998,88.54799999999999,154.851,203.166,105.227,155.312,103.897,81.11399999999999,122.87299999999999,215.62400000000002,63.471000000000004,113.89399999999999,107.238,217.372,139.27,115.755,161.049,253.014,40.25,211.72799999999998,52.828,103.73200000000001,119.59100000000001,99.99799999999999,111.756,79.488,102.635,43.162,77.523,121.91,72.467,171.74200000000002,92.624,72.612,64.043,240.19,95.449,66.215,62.336999999999996,133.914,47.648,230.33700000000002,97.28399999999999,66.374,101.585,108.60799999999999,70.498,114.973,119.26799999999999,122.912,163.81,214.03799999999998,101.895,274.036,60.769,273.768,125.919,121.274,78.423,110.889,45.192,75.69800000000001,86.18,308.837,111.443,23.67,148.969,224.19400000000002,71.656,270.555,111.704,233.36900000000003,116.44200000000001,278.905,71.857,246.62400000000002,72.018,248.452,83.58200000000001,289.288,88.445,220.445,98.436,55.968999999999994,72.415,41.775,97.102,90.697,107.36,128.386,152.221,101.81200000000001,79.598,259.469,112.052,126.618,139.162,213.56900000000002,82.494,205.91299999999998,91.773,133.541,127.339,74.86399999999999,106.971,314.86400000000003,120.881,73.797,128.16
516.25,2065.0,,313.225,135.321,39.779,139.84,,,247.771,118.67200000000001,32.951,118.56,,,194.252,109.804,44.542,119.266,136.459,142.18200000000002,,,87.51100000000001,134.803,74.464,139.15200000000002,80.406,159.54,222.451,27.068,,,262.60400000000004,10.819,245.94,47.288000000000004,236.425,48.178999999999995,272.733,47.351000000000006,235.40099999999998,38.275999999999996,140.658,40.054,226.326,32.617,,,256.222,61.917,234.09599999999998,62.946999999999996,81.399,61.782,152.549,70.25,263.954,59.015,97.745,57.972,256.829,52.685,60.538999999999994,90.5,70.07600000000001,89.12200000000001,249.49900000000002,95.553,166.273,106.443,320.013,114.321,37.135,108.40799999999999,119.038,58.967,153.475,83.344,294.814,124.07799999999999,53.427,114.171,30.175,147.417,195.322,90.18700000000001,32.944,141.778,298.33099999999996,140.249,,,130.091,63.091,98.77600000000001,50.57899999999999,231.928,154.776,88.523,154.791,203.076,105.223,155.29,103.887,81.31,122.84899999999999,215.583,63.456,113.96600000000001,107.417,217.329,139.334,115.74799999999999,161.007,253.02700000000002,40.26,211.71099999999998,52.835,103.654,119.545,99.92,111.772,79.735,102.62100000000001,43.213,77.506,121.889,72.443,171.763,92.809,72.646,64.058,240.282,95.52,66.244,62.348,133.921,47.631,230.315,97.338,66.315,101.51299999999999,108.755,70.498,115.03299999999999,119.219,123.07700000000001,163.86700000000002,214.03900000000002,101.891,274.075,60.755,273.814,125.85700000000001,121.32,78.415,110.899,45.273,75.751,86.178,308.876,111.389,23.663,148.81799999999998,224.19299999999998,71.637,270.566,111.74799999999999,233.433,116.40700000000001,278.931,71.85300000000001,246.655,72.062,248.399,83.615,289.246,88.443,220.38,98.21700000000001,55.727,72.544,41.696999999999996,96.947,90.68299999999999,107.36399999999999,128.386,152.178,101.74,79.58800000000001,259.4,112.055,126.766,139.118,213.551,82.509,205.90099999999998,91.76700000000001,133.51,127.238,74.866,106.87,315.305,121.07,73.76899999999999,128.077
516.5,2066.0,,313.279,135.525,39.801,139.81799999999998,,,247.718,118.65,32.906,118.52600000000001,,,194.266,109.78399999999999,44.506,119.235,136.304,142.05200000000002,,,87.515,134.79,74.406,139.036,80.50399999999999,159.495,222.43599999999998,27.109,,,262.57099999999997,10.892999999999999,245.907,47.283,236.329,48.243,272.775,47.431999999999995,235.403,38.192,140.52700000000002,40.154,226.34,32.659,,,256.29200000000003,61.992,234.183,62.916000000000004,81.38600000000001,61.766999999999996,152.66,70.959,263.878,58.992,97.78299999999999,57.963,256.875,52.651,60.464,90.444,70.139,89.027,249.465,95.535,166.269,106.44200000000001,320.003,114.32600000000001,37.113,108.381,118.994,58.876000000000005,153.491,83.348,294.816,124.054,53.446999999999996,114.18,30.151,147.445,195.285,90.22399999999999,32.896,141.759,298.328,140.27,,,130.07399999999998,63.108999999999995,98.76899999999999,50.695,231.993,154.762,88.552,154.744,203.03799999999998,105.191,155.164,103.928,81.243,122.829,215.658,63.43,113.945,107.32700000000001,217.329,139.361,115.727,160.937,253.083,40.29,211.65599999999998,52.843,103.75200000000001,119.62700000000001,99.914,111.76899999999999,79.755,102.539,43.263999999999996,77.468,121.779,72.479,171.77,92.806,72.642,64.059,240.22099999999998,95.46600000000001,66.266,62.394,133.97,47.724,230.365,97.323,66.344,101.47,108.715,70.52,114.985,119.21700000000001,123.00299999999999,163.80200000000002,214.055,101.818,274.085,60.724,273.653,125.705,121.376,78.477,110.454,44.86600000000001,75.65899999999999,85.99799999999999,308.918,111.305,23.596999999999998,148.87,224.257,71.59,270.397,111.64299999999999,233.347,116.42200000000001,278.846,71.751,246.637,72.094,248.52599999999998,83.656,289.252,88.38,220.231,97.90899999999999,55.57,72.557,41.55,96.76799999999999,90.74799999999999,107.383,128.423,152.136,101.82,79.585,259.37,112.056,126.665,139.08,213.583,82.45200000000001,205.93900000000002,91.781,132.72299999999998,127.318,74.831,106.736,,,73.766,128.069
516.75,2067.0,,313.143,135.375,39.778,139.816,213.373,130.22,247.675,118.59200000000001,32.88,118.555,,,194.3,109.73,44.512,119.206,136.497,142.119,,,87.527,134.77200000000002,74.26100000000001,139.03,80.602,159.41899999999998,222.43900000000002,27.074,,,262.519,10.915,245.907,47.318000000000005,236.30900000000003,48.277,272.923,47.568999999999996,235.40099999999998,38.141,140.558,40.124,226.45,32.617,,,256.247,61.964,234.13,62.992,81.363,61.75,152.482,70.44800000000001,263.83799999999997,58.983000000000004,97.62899999999999,58.086000000000006,256.875,52.652,60.285,90.001,70.08800000000001,89.008,249.489,95.572,166.268,106.449,320.058,114.36,37.099000000000004,108.35799999999999,118.99,58.851000000000006,153.237,83.389,294.883,124.039,53.409,114.101,29.719,147.398,195.257,90.195,32.954,141.796,298.36,140.332,,,130.082,63.099,98.736,50.623999999999995,232.05200000000002,154.69899999999998,88.647,154.81799999999998,203.078,105.12100000000001,155.119,103.96,81.226,122.807,215.662,63.446999999999996,113.984,107.419,217.299,139.30700000000002,115.602,160.904,253.093,40.306,211.625,52.833,103.82799999999999,119.738,99.896,111.745,79.755,102.51700000000001,43.303999999999995,77.405,121.98299999999999,72.485,171.78900000000002,92.935,72.632,64.058,240.102,95.475,66.242,62.333999999999996,133.958,47.711999999999996,230.5,97.302,66.32600000000001,101.56200000000001,108.835,70.436,115.01799999999999,119.25399999999999,123.023,163.845,214.017,101.815,274.096,60.625,273.738,125.83,121.351,78.471,110.40299999999999,44.8,75.663,85.88799999999999,308.907,111.345,23.566999999999997,148.804,224.16400000000002,71.623,270.60900000000004,111.777,233.263,116.561,278.96299999999997,71.801,246.618,72.043,248.50900000000001,83.574,289.264,88.381,220.298,97.816,55.608999999999995,72.418,41.5,96.68299999999999,90.79,107.355,128.357,152.142,101.89399999999999,79.63600000000001,259.397,112.01100000000001,126.93,139.094,213.59,82.523,205.96099999999998,91.758,132.96200000000002,127.51100000000001,74.827,106.825,,,73.62,128.08
517.0,2068.0,,313.204,135.41899999999998,39.738,139.77700000000002,213.34900000000002,130.332,247.53799999999998,118.46700000000001,32.829,118.49799999999999,,,194.365,109.586,44.468,119.238,136.495,142.118,,,87.59899999999999,134.761,74.31,139.112,80.60600000000001,159.378,222.424,27.033,,,262.563,10.937000000000001,245.895,47.317,236.25599999999997,48.378,272.9,47.552,235.463,38.150999999999996,140.585,39.967,226.41400000000002,32.641999999999996,,,256.251,61.952,234.13099999999997,62.941,81.398,61.733999999999995,152.445,70.458,263.824,58.989,97.39200000000001,58.18,256.874,52.656000000000006,60.534,90.462,70.07600000000001,89.03,249.445,95.618,166.33900000000003,106.39,320.078,114.314,37.123000000000005,108.292,118.90700000000001,58.825,153.22,83.406,294.967,124.12,53.449,114.148,29.601,147.352,195.28799999999998,90.073,32.949,141.77700000000002,298.373,140.373,,,130.099,63.101000000000006,98.81299999999999,50.607,231.93099999999998,154.734,88.65,154.839,203.09,105.111,155.16899999999998,103.925,81.24,122.815,215.648,63.455,113.978,107.488,217.34,139.398,115.475,160.954,253.11,40.366,211.72299999999998,52.763999999999996,103.811,119.678,99.829,111.74700000000001,79.818,102.44,43.323,77.313,121.875,72.518,171.77599999999998,92.823,72.656,64.102,240.111,95.48700000000001,66.253,62.336999999999996,133.889,47.678999999999995,230.378,97.289,66.271,101.525,108.75200000000001,70.461,115.016,119.27600000000001,122.948,163.86700000000002,214.037,101.77600000000001,274.095,60.523,273.774,125.87700000000001,121.37100000000001,78.46300000000001,110.272,44.666000000000004,75.59,85.766,308.927,111.24799999999999,23.566,148.916,224.13400000000001,71.626,270.676,111.735,233.266,116.61399999999999,279.085,71.831,246.593,72.009,248.497,83.569,289.316,88.319,220.34099999999998,97.834,55.63,72.36,41.463,96.613,90.816,107.331,128.392,152.116,101.92200000000001,79.64,259.382,112.04799999999999,126.919,139.016,213.59599999999998,82.399,205.898,91.75,132.514,127.5,74.83,106.75399999999999,316.18,121.449,73.45,128.11700000000002
517.25,2069.0,,313.313,135.434,39.668,139.684,213.299,130.295,247.56599999999997,118.419,32.854,118.397,,,194.437,109.556,44.511,119.23200000000001,136.366,142.088,,,87.507,134.69299999999998,74.328,139.05200000000002,80.608,159.406,222.49200000000002,27.086,,,262.594,10.919,245.892,47.321000000000005,236.22099999999998,48.394,272.91,47.604,235.641,38.12,140.63,40.039,226.42700000000002,32.671,,,256.099,61.86600000000001,234.085,62.917,81.357,61.748000000000005,152.408,70.35600000000001,263.775,58.98,97.167,58.303000000000004,256.844,52.67,60.528999999999996,90.652,70.048,89.029,249.47,95.61399999999999,166.377,106.37299999999999,320.103,114.29700000000001,37.135999999999996,108.277,118.895,58.761,153.18200000000002,83.417,295.048,124.154,53.407,114.17,29.658,147.34799999999998,195.326,90.115,32.961,141.805,298.384,140.28799999999998,,,130.10299999999998,63.113,98.836,50.683,231.801,154.722,88.609,154.935,203.05200000000002,105.073,155.091,103.929,81.343,122.742,215.632,63.458999999999996,114.054,107.57700000000001,217.38400000000001,139.27100000000002,115.584,160.909,253.06,40.375,211.713,52.815,103.906,119.883,99.641,111.806,79.947,102.391,43.31100000000001,77.29899999999999,121.804,72.502,171.804,92.581,72.71600000000001,64.078,240.09799999999998,95.414,66.25399999999999,62.302,133.90200000000002,47.765,230.34799999999998,97.304,66.282,101.49600000000001,108.866,70.311,114.979,119.258,123.01700000000001,163.912,214.02200000000002,101.802,274.002,60.479,273.78700000000003,126.065,121.355,78.443,110.39,44.761,75.587,85.875,308.9,111.20299999999999,23.666,148.983,224.174,71.59100000000001,270.70099999999996,111.725,233.18900000000002,116.652,279.066,71.727,246.547,72.00399999999999,248.49400000000003,83.66799999999999,289.28,88.271,220.27900000000002,97.74799999999999,55.688,72.418,41.426,96.67200000000001,90.79799999999999,107.345,128.341,152.049,101.96,79.618,259.307,112.056,126.605,139.033,213.56799999999998,82.399,205.798,91.655,132.53,127.465,74.884,106.647,314.877,120.95,73.238,128.108
517.5,2070.0,,313.369,135.245,39.645,139.63299999999998,213.23,130.183,247.61900000000003,118.45,32.813,118.421,,,194.42,109.62,44.522,119.23,136.44799999999998,142.067,,,87.48,134.637,74.283,139.045,80.60300000000001,159.389,222.498,27.085,,,262.558,10.992,245.863,47.32,236.16,48.479,272.941,47.574,235.727,38.085,140.542,40.078,226.416,32.654,,,255.977,61.821999999999996,234.07,62.927,81.34899999999999,61.731,152.384,70.435,263.788,58.968999999999994,97.337,58.245,256.822,52.672,60.534,90.661,70.053,89.015,249.514,95.589,166.37599999999998,106.37200000000001,320.095,114.28399999999999,37.134,108.22399999999999,118.99700000000001,58.78,152.963,83.48,295.17,124.22399999999999,53.416000000000004,114.211,29.201999999999998,147.313,195.28599999999997,90.03200000000001,33.007,141.799,298.485,140.253,,,130.131,63.102,98.855,50.699,231.731,154.72799999999998,88.59,154.967,203.063,105.053,155.226,103.898,81.28699999999999,122.68299999999999,215.63,63.437,114.06200000000001,107.59200000000001,217.33599999999998,139.292,115.62200000000001,160.839,253.079,40.318000000000005,211.68599999999998,52.76,103.95,119.944,99.675,111.735,80.095,102.455,43.323,77.32,121.69,72.444,171.891,92.524,72.663,64.028,240.27200000000002,95.33,66.266,62.333999999999996,133.864,47.69,230.329,97.348,66.19,101.60600000000001,108.90899999999999,70.283,115.05,119.288,122.98299999999999,163.85299999999998,214.025,101.758,273.97900000000004,60.468,273.73900000000003,125.95100000000001,121.473,78.506,110.47,44.74,75.721,85.948,308.89799999999997,111.17200000000001,23.63,149.069,224.21400000000003,71.557,270.672,111.588,233.135,116.727,278.994,71.64,246.56599999999997,72.007,248.489,83.564,289.293,88.32,220.30200000000002,97.86200000000001,55.765,72.335,41.435,96.598,90.834,107.416,128.202,152.077,101.995,79.52199999999999,259.38,111.99700000000001,126.535,138.97299999999998,213.605,82.391,205.87,91.744,132.0,127.0,74.914,106.815,314.848,120.916,73.399,128.003
517.75,2071.0,,313.41900000000004,135.118,39.589,139.554,213.171,130.108,247.701,118.38600000000001,32.765,118.464,,,194.34,109.667,44.536,119.243,136.488,142.07299999999998,,,87.536,134.59,74.315,139.106,80.547,159.436,222.49200000000002,27.112,,,262.627,11.004000000000001,245.85,47.3,236.16,48.508,272.828,47.532,235.74400000000003,38.141999999999996,140.60299999999998,40.094,226.373,32.744,,,255.97799999999998,61.82899999999999,234.035,62.924,81.363,61.7,152.344,70.344,263.747,58.961999999999996,97.29799999999999,58.275,256.865,52.687,60.538000000000004,90.589,70.071,88.994,249.516,95.506,166.338,106.34100000000001,320.08799999999997,114.215,37.147,108.226,119.059,58.82,152.918,83.494,295.147,124.166,53.401,114.12,28.878,147.322,195.293,89.959,33.012,141.685,298.472,140.24,,,130.14700000000002,63.086999999999996,98.86,50.696000000000005,231.763,154.686,88.492,155.066,203.019,105.035,155.237,103.913,81.31,122.7,215.614,63.434,114.087,107.596,217.332,139.232,115.495,160.851,253.014,40.265,211.64,52.746,103.92399999999999,119.729,99.565,111.822,80.426,102.38,43.365,77.289,121.681,72.416,171.918,92.35600000000001,72.598,63.997,240.329,95.301,66.277,62.325,133.83,47.748000000000005,230.24900000000002,97.39,66.165,101.604,108.946,70.23100000000001,115.03200000000001,119.26,122.851,163.827,213.983,101.81,274.033,60.471000000000004,273.431,125.48200000000001,121.46799999999999,78.51100000000001,110.57799999999999,44.898999999999994,75.72399999999999,85.87100000000001,308.865,111.12700000000001,23.666999999999998,149.132,224.25799999999998,71.514,270.42,111.26899999999999,233.197,116.639,278.509,71.388,246.641,72.051,248.495,83.494,289.20099999999996,88.307,220.328,97.90700000000001,55.446000000000005,72.54899999999999,41.43600000000001,96.62799999999999,90.81700000000001,107.41799999999999,128.192,152.055,102.111,79.52,259.346,112.01700000000001,126.806,138.933,213.62099999999998,82.34,205.845,91.755,132.832,127.352,74.85300000000001,106.855,314.974,121.012,73.54899999999999,127.92399999999999
518.0,2072.0,,313.356,135.298,39.446999999999996,139.355,213.36700000000002,130.015,247.67,118.396,32.77,118.37299999999999,,,194.38,109.609,44.545,119.215,136.55100000000002,142.079,,,87.527,134.615,74.219,139.113,80.571,159.342,222.4,27.101,,,262.623,10.888,245.83900000000003,47.273,235.967,48.726000000000006,272.78700000000003,47.379,235.71,38.185,140.737,39.957,226.408,32.673,,,255.86599999999999,61.771,234.045,62.876000000000005,81.376,61.743,152.208,70.44,263.698,58.973,97.339,58.233000000000004,256.82599999999996,52.631,60.556000000000004,90.64200000000001,70.044,88.991,249.484,95.501,166.325,106.345,320.064,114.221,37.146,108.221,119.027,58.75899999999999,152.865,83.49,294.957,124.07799999999999,53.442,114.11200000000001,29.063000000000002,147.313,195.28,89.991,32.997,141.70600000000002,298.42900000000003,140.285,,,130.129,63.044,98.913,50.562,231.707,154.679,88.464,155.039,202.926,105.029,155.131,103.884,81.442,122.725,215.544,63.418,114.09700000000001,107.662,217.40400000000002,139.196,115.463,160.875,252.96,40.3,211.582,52.778999999999996,103.914,119.542,99.546,111.76299999999999,80.44,102.37799999999999,43.361000000000004,77.297,121.60799999999999,72.38600000000001,171.88299999999998,92.37799999999999,72.623,64.012,240.343,95.212,66.291,62.335,133.861,47.71,230.239,97.405,66.092,101.645,108.948,70.172,115.073,119.242,122.855,163.726,214.0,101.79799999999999,274.003,60.438,273.539,125.844,121.447,78.513,110.557,44.91,75.622,85.902,308.877,111.139,23.614,149.122,224.327,71.449,270.428,111.361,233.25900000000001,116.456,278.962,71.66,246.646,72.043,248.511,83.525,289.202,88.301,220.454,98.229,55.318000000000005,72.642,41.375,96.71600000000001,90.76,107.42,128.17700000000002,151.994,102.024,79.395,259.368,111.959,126.38799999999999,138.984,213.572,82.345,205.905,91.818,132.52700000000002,127.368,74.805,106.816,315.03,121.006,73.579,127.84
518.25,2073.0,,313.405,135.262,39.395,139.299,213.24200000000002,129.786,247.62900000000002,118.334,32.836,118.39200000000001,,,194.345,109.52799999999999,44.506,119.2,136.56799999999998,142.10299999999998,,,87.469,134.60299999999998,74.33,139.03,80.569,159.286,222.438,27.076999999999998,,,262.52099999999996,10.886,245.83,47.253,235.855,48.881,272.765,47.321000000000005,235.662,38.228,140.69,39.955,226.391,32.626,,,255.829,61.727,234.03,62.928000000000004,81.413,61.739,152.241,70.432,263.645,58.953,97.29,58.313,256.808,52.619,60.452,90.73,70.036,88.96600000000001,249.482,95.5,166.332,106.35,320.096,114.21700000000001,37.117,108.162,119.04700000000001,58.652,152.733,83.51100000000001,294.92900000000003,124.083,53.43899999999999,114.103,28.421,147.329,195.298,89.887,33.005,141.70600000000002,298.42,140.218,,,130.122,63.088,98.947,50.571000000000005,231.731,154.599,88.464,155.026,202.94,105.03,155.108,103.867,81.423,122.729,215.55700000000002,63.443000000000005,114.17299999999999,107.686,217.423,139.22799999999998,115.568,160.775,252.921,40.254,211.643,52.721000000000004,103.906,119.395,99.56700000000001,111.726,81.0,102.0,43.351000000000006,77.279,121.631,72.35600000000001,171.882,92.348,72.678,63.933,240.399,95.22,66.294,62.321999999999996,133.868,47.6,230.17700000000002,97.396,66.085,101.49799999999999,108.934,70.21300000000001,114.98200000000001,119.20100000000001,122.821,163.813,213.967,101.788,274.048,60.467,273.42400000000004,125.72399999999999,121.499,78.503,110.81,45.026,75.615,86.027,308.884,111.053,23.576999999999998,149.119,224.27200000000002,71.455,270.296,111.087,233.294,116.417,279.121,71.747,246.612,71.947,248.55,83.535,289.199,88.31200000000001,220.485,98.241,55.335,72.71600000000001,41.285,96.66799999999999,90.79899999999999,107.441,128.244,151.894,101.995,79.449,259.41,111.945,126.505,138.909,213.55900000000003,82.436,205.87599999999998,91.837,132.563,127.315,74.756,106.745,314.829,120.944,73.561,127.818
518.5,2074.0,,313.53,135.099,39.446999999999996,139.345,213.255,130.059,247.65400000000002,118.367,32.824,118.39399999999999,,,194.315,109.499,44.513000000000005,119.179,136.529,142.08700000000002,,,87.464,134.51,74.265,139.08,80.585,159.279,222.519,27.133000000000003,,,262.525,10.885,245.796,47.217,235.72,49.011,272.73,47.271,235.628,38.281,140.672,40.029,226.352,32.718,,,255.817,61.731,233.95,63.063,81.428,61.748000000000005,152.278,70.479,263.612,58.968,97.24799999999999,58.335,256.818,52.607,60.285,90.605,70.012,89.031,249.475,95.50399999999999,166.34799999999998,106.37299999999999,320.08799999999997,114.17299999999999,37.1,108.164,119.051,58.668,152.775,83.485,294.822,124.09299999999999,53.556000000000004,114.086,28.54,147.355,195.29,89.851,33.033,141.686,298.41900000000004,140.219,,,130.056,63.141999999999996,98.95,50.591,231.794,154.634,88.45200000000001,155.06,202.972,104.955,155.08700000000002,103.919,81.443,122.73,215.6,63.482,114.18799999999999,107.693,217.487,139.33,115.46600000000001,160.93,252.976,40.266999999999996,211.655,52.732,103.931,119.39399999999999,99.7,111.634,80.729,102.24799999999999,43.46,77.255,121.541,72.30199999999999,171.921,92.329,72.681,63.93899999999999,240.555,95.264,66.318,62.32,133.832,47.56,230.13099999999997,97.40799999999999,66.126,101.389,108.926,70.236,115.06,119.175,122.75,163.762,214.033,101.77600000000001,274.07,60.53,273.461,125.801,121.512,78.528,110.51700000000001,44.88399999999999,75.791,86.00299999999999,308.86400000000003,111.066,23.713,149.158,224.187,71.351,270.258,111.022,233.282,116.475,279.23400000000004,71.825,246.655,71.94800000000001,248.521,83.516,289.151,88.262,220.43099999999998,98.21799999999999,55.256,72.676,41.273,96.76799999999999,90.792,107.395,128.189,151.85,101.97,79.443,259.369,111.96799999999999,126.48299999999999,138.871,213.613,82.609,205.77700000000002,91.78200000000001,132.754,127.35799999999999,74.783,106.75,314.858,121.009,73.631,127.72399999999999
518.75,2075.0,,313.558,135.041,39.563,139.55200000000002,213.261,129.731,247.613,118.37899999999999,32.855,118.28200000000001,,,194.27700000000002,109.51799999999999,44.495,119.148,136.433,142.095,,,87.419,134.595,74.256,139.083,80.631,159.257,222.43900000000002,27.115,,,262.557,10.825,245.804,47.198,235.725,48.973,272.775,47.155,235.636,38.253,140.717,39.958,226.377,32.717,,,255.81400000000002,61.733000000000004,233.975,63.045,81.37,61.77,,,263.57099999999997,58.977,97.262,58.263999999999996,256.716,52.551,60.302,90.67,69.95100000000001,89.00200000000001,249.438,95.51,166.391,106.40299999999999,320.094,114.175,37.143,108.14399999999999,119.08200000000001,58.696999999999996,152.977,83.43299999999999,294.72900000000004,123.984,53.505,114.061,27.954,147.446,195.27,89.859,33.025,141.696,298.38599999999997,140.234,,,130.076,63.155,99.02600000000001,50.481,231.805,154.66,88.36,155.023,202.894,104.853,155.129,103.965,81.359,122.749,215.56400000000002,63.488,114.251,107.712,217.513,139.322,115.443,160.952,252.864,40.296,211.59599999999998,52.736000000000004,103.90899999999999,119.431,99.68,111.65899999999999,80.627,102.255,43.391000000000005,77.313,121.80799999999999,72.214,171.88299999999998,92.398,72.703,64.018,240.579,95.39,66.34,62.317,133.879,47.552,230.14700000000002,97.43,66.125,101.311,108.867,70.317,115.02600000000001,119.215,122.837,163.713,214.00900000000001,101.714,273.998,60.655,273.501,125.89,121.515,78.53399999999999,110.40299999999999,44.678000000000004,75.876,86.15299999999999,308.842,111.075,23.705,149.099,224.203,71.359,270.228,110.991,233.19299999999998,116.419,279.278,71.801,246.71200000000002,71.975,248.516,83.448,289.176,88.24,220.398,98.085,55.225,72.57600000000001,41.273,96.744,90.834,107.351,128.154,151.836,102.075,79.53399999999999,259.355,111.98200000000001,126.81299999999999,138.875,213.577,82.48200000000001,205.87900000000002,91.882,132.548,127.336,74.788,106.69200000000001,317.624,122.36399999999999,73.733,127.615
