TimesH,Frame,NoMissing,0,0,4,4,5,5,19,19,22,22,27,27,28,28,33,33,34,34,37,37,77,77,85,85,88,88,90,90,93,93,95,95,99,99,101,101,111,111,115,115,121,121,124,124,125,125,131,131,134,134,135,135,140,140,141,141,144,144,146,146,147,147,151,151,153,153,154,154,160,160,163,163,164,164,170,170,172,172,177,177,181,181,183,183,185,185,189,189,191,191,193,193,195,195,196,196,198,198,199,199,203,203,204,204,205,205,206,206,209,209,210,210,213,213,214,214,217,217,218,218,220,220,222,222,225,225,288,288,309,309,379,379,392,392,413,413,442,442,450,450,520,520,559,559,592,592,605,605,705,705
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
96.0,384.0,,260.311,185.865,119.936,184.295,62.391000000000005,187.058,109.992,184.47,241.615,190.269,137.701,193.66,105.866,190.864,127.274,188.778,90.81,192.088,224.074,187.584,251.946,82.29,235.548,126.838,139.739,126.859,293.94599999999997,124.425,130.13,133.785,114.691,131.388,95.624,112.836,133.56,108.17299999999999,149.879,111.476,77.335,140.83,114.103,140.29399999999998,68.221,135.101,32.062,138.569,57.122,150.608,305.135,150.112,315.159,148.923,282.829,142.83100000000002,291.546,143.20600000000002,297.853,147.11,156.209,151.893,126.78200000000001,153.48,147.50799999999998,156.365,88.162,158.391,110.454,154.569,212.935,149.731,55.338,163.513,256.275,160.546,271.443,164.96200000000002,245.08,159.266,80.082,162.0,315.053,169.165,279.228,165.43200000000002,250.463,172.50099999999998,286.33299999999997,166.542,61.864,167.13400000000001,82.976,169.238,257.686,173.308,234.06799999999998,172.199,217.523,173.822,296.865,177.726,125.40799999999999,171.446,75.16199999999999,173.44,61.461999999999996,172.49400000000003,292.54200000000003,170.83599999999998,243.56799999999998,169.354,151.45,171.084,69.62,182.53400000000002,264.693,180.895,93.406,183.59400000000002,304.119,184.567,272.33799999999997,180.81599999999997,287.318,178.90099999999998,202.76,178.41299999999998,234.40200000000002,135.885,248.822,191.703,259.858,125.64200000000001,114.24,191.023,90.47399999999999,175.71400000000003,104.588,152.707,98.50299999999999,194.554,232.145,143.861,119.795,109.48299999999999,66.172,162.055,210.671,129.139,232.52700000000002,179.112
96.25,385.0,,260.347,185.829,119.929,184.308,62.422,187.03900000000002,109.98100000000001,184.482,241.578,190.25900000000001,137.717,193.666,105.869,190.847,127.193,188.78799999999998,90.818,192.078,224.062,187.55900000000003,251.96400000000003,82.34899999999999,235.55900000000003,126.82700000000001,139.75,126.836,293.97900000000004,124.42200000000001,130.151,133.80200000000002,114.81200000000001,131.429,95.595,112.833,133.52,108.111,149.889,111.436,77.317,140.82,114.057,140.29,68.243,135.097,32.103,138.578,57.151,150.664,305.145,150.12,315.12,149.015,282.83299999999997,142.81799999999998,291.54400000000004,143.186,297.889,147.024,156.171,151.933,126.79799999999999,153.44,147.49,156.345,88.149,158.381,110.443,154.55,212.93599999999998,149.626,55.313,163.515,256.281,160.509,271.454,164.984,245.075,159.25,80.081,162.004,315.051,169.16299999999998,279.218,165.44400000000002,250.465,172.507,286.319,166.532,61.849,167.172,82.94,169.235,257.67400000000004,173.335,234.12099999999998,172.25400000000002,217.49599999999998,173.783,296.91,177.68,125.48100000000001,171.47,75.197,173.421,61.477,172.47099999999998,292.498,170.81,243.53599999999997,169.375,151.414,171.007,69.584,182.49900000000002,264.663,180.888,93.39,183.588,304.108,184.532,272.335,180.808,287.314,178.91,202.752,178.428,234.416,135.895,248.817,191.704,259.861,125.579,114.235,191.033,90.448,175.72299999999998,104.568,152.705,98.45,194.546,232.095,143.855,119.781,109.495,66.199,162.069,210.63,129.12,232.546,179.12
96.5,386.0,,260.349,185.856,119.898,184.22,62.434,187.019,109.928,184.55700000000002,241.59900000000002,190.236,137.675,193.62900000000002,105.846,190.863,127.21,188.795,90.835,192.097,223.998,187.5,251.93900000000002,82.333,235.575,126.839,139.778,126.814,293.974,124.419,130.138,133.886,114.685,131.373,95.667,112.792,133.468,108.09,149.92600000000002,111.479,77.347,140.764,114.066,140.25799999999998,68.251,135.092,32.054,138.518,57.176,150.661,305.134,150.138,315.171,149.032,282.83299999999997,142.791,291.512,143.201,297.91200000000003,147.018,156.165,151.844,126.764,153.471,147.423,156.306,88.17200000000001,158.375,110.43799999999999,154.524,212.96400000000003,149.638,55.303000000000004,163.5,256.33,160.485,271.46299999999997,164.92700000000002,245.06900000000002,159.24,80.065,161.994,315.051,169.145,279.255,165.46099999999998,250.49,172.549,286.311,166.523,61.824,167.218,82.94200000000001,169.24400000000003,257.681,173.313,234.118,172.25099999999998,217.519,173.87400000000002,296.945,177.65900000000002,125.471,171.419,75.244,173.429,61.458999999999996,172.438,292.53700000000003,170.795,243.565,169.33900000000003,151.41299999999998,170.959,69.547,182.484,264.714,180.864,93.4,183.584,304.097,184.544,272.343,180.803,287.34,178.93400000000003,202.74,178.38400000000001,234.515,135.84,248.832,191.667,259.803,125.62700000000001,114.25200000000001,191.012,90.485,175.71900000000002,104.579,152.704,98.464,194.52700000000002,232.083,143.842,119.79899999999999,109.5,66.192,162.061,210.58700000000002,129.069,232.5,179.105
96.75,387.0,,260.33299999999997,185.886,119.902,184.18900000000002,62.371,186.987,109.84299999999999,184.58599999999998,241.635,190.227,137.734,193.61599999999999,105.79299999999999,190.87,127.07,188.8,90.863,192.111,223.94,187.437,251.929,82.33200000000001,235.56900000000002,126.82700000000001,139.8,126.82799999999999,293.965,124.415,130.111,133.834,114.77600000000001,131.42,95.652,112.766,133.414,108.115,149.888,111.402,77.37100000000001,140.767,114.07700000000001,140.251,68.245,135.085,32.061,138.60399999999998,57.145,150.622,305.14599999999996,150.14700000000002,315.217,148.976,282.83,142.803,291.481,143.245,297.741,146.972,156.14700000000002,151.799,126.73700000000001,153.482,147.45,156.278,88.079,158.362,110.412,154.525,212.984,149.61,55.283,163.494,256.336,160.474,271.472,164.91099999999997,245.06599999999997,159.22799999999998,80.058,161.999,315.056,169.112,279.244,165.454,250.50099999999998,172.479,286.29900000000004,166.513,61.854,167.263,82.94200000000001,169.21400000000003,257.717,173.296,234.063,172.166,217.592,173.834,296.93,177.668,125.633,171.36900000000003,75.23100000000001,173.417,61.452,172.437,292.54,170.783,243.588,169.313,151.429,171.024,69.54,182.483,264.715,180.863,93.385,183.581,304.094,184.502,272.343,180.79,287.362,178.949,202.75900000000001,178.342,234.493,135.895,248.84099999999998,191.68099999999998,259.768,125.69,114.281,190.967,90.469,175.68599999999998,104.58,152.639,98.45,194.50599999999997,232.06099999999998,143.817,119.762,109.50299999999999,66.22800000000001,162.041,210.56,129.032,232.49,179.08599999999998
97.0,388.0,,260.367,185.893,119.867,184.149,62.413999999999994,186.979,109.837,184.581,241.61700000000002,190.2,137.739,193.604,105.81299999999999,190.865,127.054,188.77200000000002,90.882,192.10299999999998,223.92,187.359,251.956,82.32600000000001,235.59599999999998,126.84899999999999,139.784,126.863,293.98900000000003,124.429,130.127,133.86700000000002,114.72200000000001,131.392,95.682,112.819,133.509,108.15899999999999,149.88299999999998,111.50299999999999,77.374,140.806,114.105,140.239,68.223,135.072,32.049,138.546,57.093,150.59,305.147,150.15,315.219,149.023,282.811,142.766,291.48,143.202,297.67900000000003,146.914,156.215,151.822,126.744,153.482,147.452,156.203,88.055,158.371,110.45,154.531,212.945,149.585,55.291000000000004,163.485,256.363,160.461,271.45599999999996,164.96,245.071,159.22899999999998,80.05199999999999,162.005,315.075,169.071,279.265,165.476,250.555,172.49200000000002,286.255,166.49200000000002,61.835,167.35,82.941,169.2,257.712,173.273,234.00099999999998,172.16299999999998,217.503,173.83700000000002,296.916,177.655,125.605,171.326,75.26,173.425,61.446999999999996,172.419,292.574,170.773,243.58599999999998,169.285,151.388,171.09599999999998,69.566,182.47799999999998,264.722,180.88400000000001,93.421,183.582,304.113,184.52599999999998,272.358,180.803,287.351,178.93200000000002,202.75599999999997,178.36,234.34900000000002,135.887,248.838,191.683,259.811,125.675,114.304,190.94799999999998,90.531,175.697,104.59200000000001,152.639,98.44200000000001,194.5,232.104,143.764,119.76100000000001,109.48700000000001,66.223,162.039,210.537,129.026,232.37,179.005
97.25,389.0,,260.388,185.933,119.831,184.118,62.463,186.957,109.791,184.578,241.642,190.19299999999998,137.726,193.56400000000002,105.792,190.87099999999998,127.09,188.74200000000002,90.86399999999999,192.09,223.925,187.31099999999998,251.997,82.291,235.602,126.84200000000001,139.767,126.86399999999999,293.982,124.447,130.16,133.9,114.726,131.377,95.594,112.84100000000001,133.425,108.064,149.865,111.46700000000001,77.40100000000001,140.839,114.09700000000001,140.214,68.238,135.06799999999998,32.049,138.387,57.071000000000005,150.567,305.13,150.132,315.147,149.139,282.784,142.732,291.48400000000004,143.216,297.686,146.941,156.197,151.882,126.65299999999999,153.487,147.453,156.254,88.075,158.387,110.45700000000001,154.49200000000002,212.925,149.578,55.268,163.482,256.379,160.431,271.439,164.94299999999998,245.07299999999998,159.218,80.047,162.004,315.086,169.05599999999998,279.27,165.468,250.583,172.502,286.245,166.48,61.85,167.378,82.927,169.201,257.723,173.261,233.955,172.139,217.442,173.792,296.92400000000004,177.649,125.661,171.333,75.26899999999999,173.41,61.451,172.41400000000002,292.627,170.755,243.57299999999998,169.24400000000003,151.36,171.06400000000002,69.569,182.497,264.705,180.868,93.48299999999999,183.576,304.04400000000004,184.47299999999998,272.348,180.798,287.33,178.93200000000002,202.77700000000002,178.32,234.032,135.95600000000002,248.824,191.669,259.754,125.695,114.309,190.96,90.46799999999999,175.685,104.551,152.609,98.434,194.523,232.11700000000002,143.787,119.74600000000001,109.485,66.23100000000001,162.04399999999998,210.64,129.129,232.334,178.99
97.5,390.0,,260.368,185.942,119.82,184.07299999999998,62.47,186.94099999999997,109.86,184.476,241.643,190.149,137.731,193.503,105.729,190.885,127.079,188.713,90.86200000000001,192.037,223.903,187.331,251.938,82.34100000000001,235.582,126.829,139.75799999999998,126.88,293.983,124.469,130.136,133.855,114.77,131.385,95.601,112.814,133.403,108.07700000000001,149.862,111.51700000000001,77.54,140.828,114.074,140.183,68.225,135.058,32.005,138.403,57.096000000000004,150.56799999999998,305.125,150.131,315.105,149.12,282.784,142.73,291.47700000000003,143.26,297.625,146.843,156.204,152.017,126.70700000000001,153.424,147.416,156.232,88.069,158.373,110.37799999999999,154.484,212.96900000000002,149.523,55.255,163.488,256.38599999999997,160.425,271.421,164.96099999999998,245.079,159.238,80.053,162.0,315.079,169.08,279.285,165.458,250.611,172.532,286.254,166.485,61.879,167.34099999999998,82.92,169.21599999999998,257.71,173.261,233.833,172.062,217.47799999999998,173.762,296.903,177.648,125.62200000000001,171.296,75.257,173.40099999999998,61.438,172.419,292.622,170.757,243.56,169.22299999999998,151.342,171.081,69.554,182.489,264.707,180.894,93.45299999999999,183.56400000000002,303.98400000000004,184.442,272.375,180.81400000000002,287.311,178.918,202.72099999999998,178.359,234.19299999999998,135.921,248.821,191.63400000000001,259.692,125.705,114.25,190.995,90.50399999999999,175.68099999999998,104.54,152.612,98.46,194.518,232.115,143.759,119.76,109.499,66.21,162.019,210.665,129.014,232.40099999999998,179.033
97.75,391.0,,260.416,185.951,119.835,184.024,62.437,186.921,109.859,184.481,241.646,190.12400000000002,137.74,193.49900000000002,105.74,190.87599999999998,127.2,188.65599999999998,90.87899999999999,192.014,223.905,187.363,251.882,82.292,235.572,126.82799999999999,139.731,126.882,294.0,124.48299999999999,130.142,133.86,114.805,131.38,95.711,112.85700000000001,133.363,108.008,149.868,111.52,77.502,140.792,114.069,140.148,68.234,135.053,31.999000000000002,138.43,57.078,150.532,305.094,150.125,315.113,149.078,282.77099999999996,142.737,291.38599999999997,143.245,297.665,146.846,156.186,151.99,126.611,153.381,147.41299999999998,156.192,87.99,158.375,110.385,154.474,213.017,149.49200000000002,55.272,163.48,256.403,160.434,271.418,164.953,245.09,159.241,80.041,161.986,315.074,169.03900000000002,279.30400000000003,165.449,250.59400000000002,172.541,286.247,166.481,61.903999999999996,167.315,82.92399999999999,169.22299999999998,257.695,173.233,233.78400000000002,172.002,217.523,173.7,296.91,177.638,125.773,171.263,75.24600000000001,173.38,61.437,172.395,292.663,170.736,243.59,169.19,151.33100000000002,171.044,69.559,182.457,264.726,180.892,93.446,183.547,303.997,184.465,272.4,180.81400000000002,287.312,178.93,202.734,178.396,233.922,135.95600000000002,248.84900000000002,191.64700000000002,259.644,125.755,114.353,190.946,90.473,175.637,104.49600000000001,152.599,98.47399999999999,194.49099999999999,232.12599999999998,143.703,119.77799999999999,109.473,66.223,162.016,210.546,129.0,232.351,179.002
98.0,392.0,,260.443,185.94,119.81299999999999,184.05700000000002,62.435,186.922,109.824,184.477,241.704,190.127,137.825,193.48,105.721,190.87099999999998,127.32700000000001,188.579,90.90799999999999,192.032,223.907,187.356,251.954,82.275,235.542,126.819,139.74,126.87299999999999,294.022,124.506,130.153,133.887,114.805,131.35299999999998,95.684,112.834,133.315,107.99799999999999,149.881,111.485,77.507,140.743,114.04700000000001,140.143,68.23899999999999,135.048,31.979,138.513,57.09,150.562,305.063,150.134,315.126,149.08,282.755,142.709,291.457,143.25,297.558,146.863,156.158,151.944,126.64,153.359,147.39700000000002,156.16,87.96,158.42,110.35700000000001,154.489,212.99400000000003,149.452,55.26,163.482,256.409,160.435,271.422,164.91400000000002,245.083,159.232,80.018,161.99200000000002,315.075,169.043,279.29,165.44400000000002,250.579,172.485,286.23900000000003,166.48,61.891000000000005,167.303,82.913,169.237,257.665,173.229,233.74400000000003,171.99900000000002,217.44099999999997,173.673,296.97700000000003,177.628,125.64200000000001,171.268,75.248,173.399,61.398,172.37900000000002,292.612,170.725,243.58,169.17,151.391,170.918,69.574,182.43099999999998,264.72900000000004,180.9,93.417,183.547,304.018,184.40200000000002,272.393,180.824,287.311,178.86599999999999,202.622,178.28400000000002,233.92,135.951,248.834,191.632,259.442,125.89,114.25299999999999,190.92,90.523,175.63099999999997,104.509,152.628,98.48100000000001,194.487,232.146,143.747,119.81,109.46600000000001,66.214,162.043,210.513,128.959,232.361,178.993
98.25,393.0,,260.42,185.919,119.78399999999999,184.024,62.477,186.873,109.764,184.46,241.71,190.102,137.828,193.46,105.705,190.854,127.329,188.517,90.89200000000001,191.989,223.859,187.328,251.912,82.296,235.533,126.82600000000001,139.744,126.84899999999999,294.005,124.508,130.155,133.882,114.865,131.352,95.604,112.82600000000001,133.34799999999998,108.04799999999999,149.871,111.568,77.557,140.736,114.04700000000001,140.129,68.229,135.041,31.959,138.365,57.06100000000001,150.636,305.014,150.143,315.099,149.093,282.745,142.71,291.475,143.232,297.533,146.85399999999998,156.18200000000002,151.99200000000002,126.691,153.332,147.395,156.211,87.99600000000001,158.375,110.52799999999999,154.484,212.987,149.415,55.26,163.47799999999998,256.437,160.412,271.444,164.893,245.075,159.22,80.036,161.97899999999998,315.069,169.043,279.307,165.428,250.62,172.482,286.237,166.476,61.907,167.331,82.899,169.24099999999999,257.66900000000004,173.231,233.78599999999997,172.018,217.392,173.625,297.025,177.639,125.64299999999999,171.245,75.27600000000001,173.40900000000002,61.418,172.352,292.67,170.72,243.56400000000002,169.14,151.338,170.891,69.598,182.43900000000002,264.72900000000004,180.854,93.39,183.55,304.08,184.403,272.39099999999996,180.82299999999998,287.315,178.87,202.658,178.298,233.96900000000002,135.88,248.857,191.623,259.395,125.954,114.17399999999999,190.915,90.473,175.58,104.53299999999999,152.576,98.45299999999999,194.51,232.15,143.683,119.815,109.47399999999999,66.199,162.03799999999998,210.47400000000002,128.983,232.396,178.982
98.5,394.0,,260.401,185.915,119.759,184.0,62.486000000000004,186.875,109.758,184.421,241.71200000000002,190.049,137.81799999999998,193.43599999999998,105.70299999999999,190.84099999999998,127.28299999999999,188.574,90.898,191.965,223.862,187.303,251.97099999999998,82.28299999999999,235.49,126.79899999999999,139.71200000000002,126.84299999999999,293.988,124.493,130.179,133.93200000000002,114.94,131.359,95.529,112.786,133.366,108.086,149.901,111.684,77.493,140.79399999999998,114.05799999999999,140.124,68.23100000000001,135.043,31.973000000000003,138.339,57.092,150.564,305.001,150.138,315.078,149.13,282.732,142.686,291.504,143.241,297.503,146.8,156.172,151.923,126.598,153.287,147.398,156.196,87.973,158.401,110.417,154.49,212.97799999999998,149.42700000000002,55.258,163.475,256.441,160.409,271.457,164.885,245.075,159.22299999999998,80.05,161.959,315.06,169.06,279.314,165.41,250.639,172.479,286.21299999999997,166.465,61.915,167.33,82.91,169.245,257.672,173.239,233.8,171.99099999999999,217.426,173.641,297.106,177.632,125.484,171.209,75.314,173.393,61.43899999999999,172.361,292.705,170.71599999999998,243.548,169.16099999999997,151.39700000000002,170.96200000000002,69.582,182.426,264.688,180.859,93.39399999999999,183.548,304.039,184.378,272.36400000000003,180.84,287.296,178.861,202.551,178.338,233.954,135.826,248.838,191.623,259.415,125.77,114.181,190.947,90.495,175.59799999999998,104.514,152.553,98.44200000000001,194.507,232.155,143.616,119.819,109.46700000000001,66.203,162.06,210.442,129.03,232.424,178.988
98.75,395.0,,260.384,185.929,119.723,184.054,62.489,186.88400000000001,109.70200000000001,184.46099999999998,241.71900000000002,190.013,137.825,193.412,105.62,190.872,127.205,188.588,90.915,191.95,223.854,187.28099999999998,251.918,82.28299999999999,235.50400000000002,126.838,139.714,126.87100000000001,293.97900000000004,124.488,130.175,133.929,114.93700000000001,131.33100000000002,95.525,112.78399999999999,133.347,108.059,149.929,111.632,77.499,140.79399999999998,114.02600000000001,140.075,68.23100000000001,135.039,31.933000000000003,138.32299999999998,57.093999999999994,150.602,304.992,150.134,315.069,149.17,282.728,142.716,291.522,143.24200000000002,297.431,146.789,156.179,151.891,126.59700000000001,153.21200000000002,147.404,156.144,87.912,158.403,110.48,154.486,213.016,149.41899999999998,55.266999999999996,163.44899999999998,256.448,160.399,271.472,164.91,245.06599999999997,159.22899999999998,80.039,161.96,315.035,169.07299999999998,279.3,165.425,250.604,172.47099999999998,286.202,166.465,61.851000000000006,167.391,82.90700000000001,169.24099999999999,257.685,173.245,233.81400000000002,172.03900000000002,217.43400000000003,173.68200000000002,297.123,177.62400000000002,125.443,171.16099999999997,75.358,173.393,61.458,172.329,292.692,170.705,243.553,169.088,151.399,170.997,69.567,182.447,264.758,180.847,93.426,183.53599999999997,304.017,184.357,272.371,180.82,287.288,178.851,202.457,178.315,234.17,135.77,248.847,191.625,259.393,125.76700000000001,114.09,190.951,90.49,175.551,104.536,152.555,98.46799999999999,194.50599999999997,232.122,143.625,119.816,109.456,66.166,162.067,210.355,128.985,232.38099999999997,178.94099999999997
99.0,396.0,,260.35200000000003,185.937,119.697,184.05700000000002,62.379,186.885,109.7,184.465,241.703,189.957,137.822,193.385,105.661,190.81,127.162,188.476,90.919,191.977,223.842,187.225,251.865,82.228,235.52200000000002,126.855,139.733,126.887,293.999,124.492,130.159,133.917,115.007,131.28799999999998,95.44,112.758,133.343,107.963,150.014,111.53200000000001,77.53,140.749,114.041,140.04,68.226,135.042,31.872,138.379,57.076,150.564,304.967,150.165,315.08299999999997,149.135,282.72700000000003,142.722,291.527,143.221,297.478,146.82399999999998,156.17700000000002,151.85399999999998,126.596,153.21200000000002,147.405,156.16899999999998,87.90299999999999,158.428,110.476,154.502,213.037,149.407,55.278999999999996,163.423,256.384,160.406,271.496,164.888,245.06099999999998,159.225,80.01899999999999,161.959,315.057,169.03799999999998,279.339,165.419,250.645,172.486,286.21299999999997,166.477,61.85,167.393,82.89200000000001,169.239,257.64599999999996,173.236,233.83900000000003,172.02900000000002,217.49900000000002,173.696,297.139,177.62400000000002,125.429,171.158,75.378,173.386,61.45,172.331,292.697,170.69400000000002,243.528,169.08,151.329,170.90599999999998,69.57600000000001,182.472,264.704,180.824,93.40799999999999,183.523,304.026,184.31,272.381,180.822,287.265,178.838,202.585,178.301,234.072,135.762,248.847,191.65099999999998,259.439,125.646,114.096,190.967,90.49,175.574,104.516,152.59,98.495,194.483,232.122,143.572,119.836,109.44200000000001,66.166,162.08100000000002,210.37099999999998,128.952,232.423,178.94
99.25,397.0,,260.365,185.93099999999998,119.655,184.071,62.397,186.83900000000003,109.689,184.477,241.72400000000002,189.958,137.856,193.37900000000002,105.704,190.757,127.13,188.454,90.89200000000001,191.924,223.864,187.205,251.86700000000002,82.292,235.52700000000002,126.825,139.765,126.85799999999999,294.02,124.46600000000001,130.151,133.928,114.943,131.273,95.396,112.705,133.373,107.919,149.941,111.448,77.483,140.74200000000002,114.068,140.033,68.26899999999999,135.037,31.948,138.52700000000002,57.07,150.562,304.954,150.17,315.163,149.106,282.714,142.74200000000002,291.528,143.179,297.502,146.774,156.16,151.815,126.617,153.231,147.392,156.13,87.78299999999999,158.452,110.381,154.51,213.062,149.388,55.276,163.451,256.42,160.406,271.494,164.877,245.063,159.226,80.01100000000001,161.945,315.035,169.04,279.353,165.428,250.71,172.49900000000002,286.216,166.46599999999998,61.891000000000005,167.325,82.889,169.209,257.695,173.24599999999998,233.87599999999998,172.114,217.44,173.653,297.182,177.595,125.445,171.113,75.408,173.389,61.417,172.34599999999998,292.681,170.69,243.513,169.055,151.346,170.91099999999997,69.58,182.476,264.702,180.793,93.412,183.52900000000002,304.058,184.313,272.395,180.84099999999998,287.264,178.833,202.658,178.267,234.081,135.746,248.86900000000003,191.69099999999997,259.462,125.632,114.05799999999999,190.972,90.569,175.52599999999998,104.49700000000001,152.597,98.455,194.49,232.10299999999998,143.59799999999998,119.79,109.45,66.157,162.07299999999998,210.393,128.971,232.40599999999998,178.91400000000002
99.5,398.0,,260.363,185.916,119.723,184.18200000000002,62.36,186.84799999999998,109.67399999999999,184.50400000000002,241.718,189.91,137.881,193.35299999999998,105.723,190.73,127.221,188.463,90.89200000000001,191.958,223.84599999999998,187.233,251.855,82.348,235.541,126.822,139.753,126.838,294.013,124.444,130.129,133.939,115.005,131.263,95.383,112.73100000000001,133.38,107.95,149.945,111.37100000000001,77.48100000000001,140.783,114.066,140.026,68.237,135.013,32.007,138.59799999999998,57.048,150.651,304.961,150.203,315.131,149.181,282.70799999999997,142.753,291.495,143.148,297.453,146.653,156.17700000000002,151.80200000000002,126.485,153.185,147.384,156.092,87.77799999999999,158.469,110.447,154.43200000000002,213.11900000000003,149.392,55.29,163.459,256.44599999999997,160.406,271.505,164.828,245.043,159.22,79.997,161.944,315.047,169.049,279.346,165.43,250.68900000000002,172.514,286.228,166.459,61.888999999999996,167.36700000000002,82.887,169.21099999999998,257.69,173.202,233.81099999999998,172.051,217.426,173.662,297.226,177.56900000000002,125.486,171.11700000000002,75.46,173.403,61.401,172.31,292.70099999999996,170.673,243.49200000000002,169.02,151.338,170.77900000000002,69.615,182.44099999999997,264.681,180.783,93.42200000000001,183.52599999999998,304.079,184.28400000000002,272.418,180.82299999999998,287.269,178.83700000000002,202.66,178.33599999999998,234.07,135.762,248.868,191.673,259.519,125.603,114.074,190.97799999999998,90.475,175.521,104.514,152.553,98.571,194.47,232.108,143.506,119.794,109.419,66.154,162.096,210.30200000000002,128.91899999999998,232.503,178.959
99.75,399.0,,260.375,185.905,119.699,184.227,62.398999999999994,186.835,109.589,184.59900000000002,241.71400000000003,189.89700000000002,137.864,193.299,105.74700000000001,190.678,127.295,188.515,90.865,191.94400000000002,223.863,187.218,251.828,82.34100000000001,235.515,126.804,139.793,126.805,294.01599999999996,124.42299999999999,130.137,133.942,114.97,131.276,95.397,112.734,133.346,107.96600000000001,149.923,111.34100000000001,77.467,140.746,114.04700000000001,140.028,68.225,134.997,32.003,138.52700000000002,57.031000000000006,150.585,304.961,150.217,315.166,149.203,282.702,142.735,291.498,143.142,297.314,146.613,156.15,151.787,126.49600000000001,153.173,147.388,156.041,87.755,158.472,110.4,154.418,213.15599999999998,149.391,55.286,163.444,256.487,160.39,271.518,164.78900000000002,245.072,159.204,79.997,161.942,315.039,169.03400000000002,279.368,165.429,250.614,172.516,286.251,166.475,61.86600000000001,167.40099999999998,82.899,169.18599999999998,257.747,173.197,233.787,172.043,217.388,173.666,297.183,177.56400000000002,125.449,171.13400000000001,75.471,173.39,61.43600000000001,172.31599999999997,292.66200000000003,170.68400000000003,243.498,168.963,151.311,170.713,69.601,182.412,264.754,180.778,93.465,183.523,304.066,184.25099999999998,272.41200000000003,180.804,287.27,178.83,202.618,178.30700000000002,234.085,135.72799999999998,248.832,191.662,259.508,125.62100000000001,114.105,190.98,90.47,175.515,104.49700000000001,152.547,98.542,194.489,232.104,143.535,119.76899999999999,109.427,66.13600000000001,162.105,210.187,128.951,232.543,178.93
100.0,400.0,,260.397,185.918,119.751,184.25900000000001,62.373999999999995,186.827,109.59299999999999,184.59599999999998,241.695,189.83599999999998,137.86,193.26,105.72200000000001,190.696,127.23,188.486,90.838,191.918,223.824,187.185,251.778,82.367,235.54,126.83,139.817,126.77799999999999,294.018,124.421,130.111,133.885,114.954,131.236,95.399,112.757,133.333,107.928,149.905,111.17200000000001,77.509,140.655,114.051,140.018,68.195,134.998,31.976,138.58100000000002,57.053999999999995,150.541,304.927,150.20600000000002,315.113,149.342,282.693,142.72299999999998,291.44599999999997,143.10299999999998,297.296,146.625,156.17600000000002,151.74,126.38600000000001,153.105,147.378,155.999,87.714,158.46,110.37,154.43200000000002,213.12900000000002,149.44299999999998,55.281000000000006,163.42700000000002,256.509,160.386,271.532,164.748,245.05200000000002,159.181,79.985,161.93,315.055,169.025,279.408,165.417,250.62900000000002,172.47799999999998,286.248,166.468,61.836000000000006,167.31,82.90799999999999,169.174,257.73400000000004,173.208,233.75099999999998,172.024,217.42700000000002,173.66099999999997,297.244,177.56900000000002,125.398,171.13400000000001,75.49,173.373,61.446000000000005,172.30599999999998,292.685,170.69799999999998,243.50400000000002,168.97799999999998,151.343,170.78099999999998,69.625,182.373,264.676,180.743,93.479,183.515,304.08,184.247,272.42900000000003,180.78900000000002,287.232,178.812,202.604,178.295,234.033,135.67,248.852,191.705,259.495,125.521,114.17,190.953,90.542,175.50799999999998,104.479,152.497,98.469,194.46900000000002,232.113,143.481,119.757,109.41,66.145,162.101,210.178,128.86,232.544,178.907
