TimesH,Frame,3,8,11,14,35,36,37,38,55,69,75,79,83,86,103,121,135,157,162,167,187,204,212,215,219,222,227,230,243,247,248,251,273,276,277,278,279,281,302,304,324,327,333,336,337,342,343,347,348,349,355,360,362,371,376,393,394,398,401,408,409,411,418,419,428,438,455,459,476,480,489,503,509,511,518,532,541,547,550,554,556,557,564,653,689,737,777,780,806,817,898,908,910,933,1078,1130,1149,1156,1172,1282,1331
2.25,9.0,654.32,618.314,640.784,653.335,648.185,652.431,643.807,625.247,620.698,657.222,644.759,618.049,659.306,653.126,663.687,628.9780000000001,617.33,667.5939999999999,653.7040000000001,629.359,658.172,648.015,617.034,656.132,612.798,615.943,661.184,643.885,635.82,617.905,656.717,617.05,656.863,666.1439999999999,617.023,617.201,624.384,618.567,660.702,647.474,623.945,665.1089999999999,624.327,668.941,621.1469999999999,652.225,620.237,629.062,624.134,615.453,626.6619999999999,617.0740000000001,639.909,648.356,662.551,630.28,664.207,635.045,665.14,641.967,636.628,619.915,633.665,629.78,632.15,643.877,628.183,634.101,626.254,647.304,647.528,641.672,653.499,636.044,648.7080000000001,660.135,643.582,632.487,649.106,652.953,648.255,651.293,646.681,,,,,,,,,,,,,,,,,,
2.5,10.0,651.189,618.009,639.7769999999999,650.832,648.308,651.447,641.373,624.394,620.127,655.9739999999999,643.711,618.052,658.2289999999999,650.431,659.86,629.203,618.672,665.029,652.472,628.707,656.946,646.576,617.374,655.128,614.026,616.155,660.308,643.034,634.764,617.911,653.396,617.023,655.654,664.9580000000001,617.0409999999999,617.382,624.443,618.3530000000001,659.4889999999999,646.707,623.568,663.051,623.831,666.515,621.384,650.404,620.137,628.264,624.89,615.6469999999999,626.721,616.618,638.133,647.736,658.6510000000001,630.357,662.96,633.596,662.8510000000001,641.933,635.413,621.1619999999999,633.0830000000001,630.131,631.3919999999999,643.428,628.539,632.822,625.6,644.643,647.479,641.653,652.11,634.682,646.17,660.117,643.7919999999999,631.649,648.33,650.879,648.332,650.806,644.059,,,,,,,,,,,,,,,,,,
2.75,11.0,649.913,618.552,639.903,650.185,646.985,649.9580000000001,640.752,624.76,619.748,654.138,644.302,617.894,657.015,648.371,657.7689999999999,629.4730000000001,618.627,663.258,652.705,628.374,656.3530000000001,645.9730000000001,616.597,653.529,613.649,616.846,658.409,642.575,635.1990000000001,617.8919999999999,653.6990000000001,616.841,654.928,662.893,617.562,617.544,626.073,618.2769999999999,655.434,647.376,623.312,661.4,625.539,666.0980000000001,619.8,649.866,620.669,629.144,624.76,615.496,625.528,616.261,638.515,646.951,659.46,630.3380000000001,661.041,633.399,662.672,641.3919999999999,635.636,620.114,633.586,632.044,630.9259999999999,644.044,628.9830000000001,633.159,626.554,643.567,646.8340000000001,640.238,652.285,635.632,646.262,655.758,642.115,631.524,646.818,649.675,647.224,648.414,644.466,,,,,,,,,,,,,,,,,,
3.0,12.0,647.775,619.012,638.524,650.131,645.337,648.6080000000001,639.651,625.673,620.014,651.553,643.887,618.52,655.676,647.462,657.8969999999999,628.946,618.5419999999999,661.3389999999999,650.896,628.085,655.219,645.49,616.8430000000001,654.823,613.028,615.752,657.372,642.2130000000001,634.59,617.685,652.311,616.6569999999999,655.0930000000001,659.8639999999999,617.6759999999999,616.747,625.0169999999999,619.874,654.736,645.75,623.371,661.5939999999999,624.263,661.816,620.36,647.984,620.487,628.159,624.8580000000001,615.94,627.3580000000001,617.168,636.663,648.59,656.674,630.406,660.9810000000001,633.6669999999999,661.375,640.5790000000001,635.5169999999999,620.678,633.685,629.476,632.082,643.404,628.746,632.587,625.399,643.776,644.076,640.915,651.941,634.698,644.901,654.846,643.869,631.911,645.127,648.495,645.99,647.512,644.1709999999999,,,,,,,,,,,,,,,,,,
3.25,13.0,646.831,617.104,639.008,648.986,644.942,648.8580000000001,637.831,625.205,619.536,651.519,644.1419999999999,617.445,654.3009999999999,645.7330000000001,657.0110000000001,629.57,618.224,660.3760000000001,649.231,627.339,653.193,645.352,616.821,652.716,612.974,616.2,655.8580000000001,641.116,633.587,617.059,649.273,616.244,651.644,659.1460000000001,617.433,617.235,625.592,620.491,652.375,645.885,623.819,659.805,624.112,662.217,620.297,647.27,619.98,628.6469999999999,625.396,614.466,625.753,616.05,637.2230000000001,647.1419999999999,657.198,629.332,660.9780000000001,632.4630000000001,661.512,641.749,635.757,620.345,633.765,629.908,630.94,642.485,627.942,630.913,625.992,643.461,645.754,639.139,651.752,633.561,644.0419999999999,653.669,642.613,631.099,643.226,647.297,646.487,645.859,644.066,657.312,,,,,,,,,,,,,,,,,
3.5,14.0,646.461,618.076,638.376,646.396,643.514,646.6669999999999,636.913,624.634,620.4259999999999,648.23,643.485,617.619,653.939,645.3480000000001,655.425,628.271,618.775,659.203,648.5269999999999,628.087,653.751,644.913,617.345,652.806,613.755,616.2819999999999,655.565,641.009,634.4159999999999,618.71,648.303,615.749,653.27,657.5160000000001,617.072,616.855,625.9780000000001,619.497,651.418,645.9780000000001,623.656,658.06,624.988,659.865,620.149,646.019,620.297,628.823,625.367,615.124,626.981,617.273,637.134,646.289,653.72,629.929,660.038,633.124,659.6510000000001,640.415,633.867,620.202,633.134,629.856,631.2080000000001,641.4019999999999,629.7040000000001,630.828,626.455,641.9259999999999,643.987,639.242,650.374,632.45,644.127,646.758,642.431,628.887,642.207,646.988,646.69,645.851,643.702,657.44,,,,,,,,,,,,,,,,,
3.75,15.0,645.143,617.4069999999999,637.4780000000001,647.275,644.3580000000001,646.239,636.689,624.688,619.738,648.307,643.339,617.4159999999999,652.716,644.049,655.492,628.31,618.241,658.7360000000001,646.785,627.884,651.738,642.805,617.566,653.214,612.993,616.4580000000001,653.516,640.311,633.7769999999999,617.651,646.3530000000001,616.503,651.5419999999999,658.2719999999999,618.154,617.634,626.258,620.207,650.482,645.722,623.845,658.0160000000001,625.226,658.447,620.5790000000001,643.808,619.9580000000001,628.4169999999999,625.499,615.364,625.259,617.637,636.75,645.992,653.543,629.86,659.738,632.035,658.987,640.669,634.936,619.6569999999999,633.0840000000001,629.035,631.0409999999999,641.466,628.321,631.196,627.047,640.9780000000001,642.988,639.447,649.909,632.922,643.404,646.071,641.37,629.572,639.972,646.7769999999999,646.562,644.549,642.604,656.27,,,,,,,,,,,,,,,,,
4.0,16.0,644.992,617.769,637.479,645.8530000000001,642.69,646.073,635.134,623.7330000000001,620.328,646.84,642.804,617.816,652.346,643.8480000000001,655.07,628.106,617.924,657.942,648.1469999999999,628.7669999999999,650.935,644.731,617.335,651.571,613.393,615.953,653.424,639.4830000000001,632.702,618.266,644.462,617.31,651.4730000000001,656.074,617.115,615.927,624.818,620.934,650.869,645.253,625.305,656.461,624.97,656.577,621.067,643.071,619.433,627.599,624.651,615.696,626.212,616.783,636.613,645.745,652.525,630.0409999999999,659.196,632.4169999999999,658.9810000000001,639.987,635.072,620.6419999999999,632.314,628.281,632.0169999999999,640.9119999999999,627.8480000000001,630.643,625.665,641.807,643.18,639.8380000000001,649.873,632.475,642.314,645.276,640.135,628.115,640.464,645.195,644.573,644.789,642.575,655.106,642.026,,,,,,,,,,,,,,,,
4.25,17.0,645.2769999999999,616.9019999999999,636.786,646.0740000000001,642.436,645.866,634.57,624.615,620.431,646.618,642.86,617.768,650.682,644.255,654.564,627.408,617.624,657.265,646.906,625.4490000000001,650.719,642.862,617.401,653.469,613.658,616.529,653.3340000000001,638.964,632.1759999999999,618.5169999999999,644.2,616.953,652.1759999999999,656.0269999999999,618.016,616.8380000000001,624.515,620.113,648.869,645.308,624.64,655.81,624.686,656.6060000000001,621.237,642.641,620.936,627.062,624.901,615.323,626.5790000000001,617.55,635.6419999999999,644.431,650.436,629.987,659.182,632.121,658.686,639.159,633.705,619.87,630.997,626.559,631.385,639.346,627.116,629.019,625.6709999999999,639.8340000000001,643.072,639.335,648.675,631.952,642.7330000000001,644.887,641.852,625.944,638.939,645.4540000000001,645.753,643.623,640.589,655.11,642.182,,,,,,,,,,,,,,,,
4.5,18.0,644.7040000000001,618.248,636.1709999999999,645.4,641.41,644.752,632.453,624.443,620.089,646.15,642.164,617.648,649.432,642.183,654.241,628.1659999999999,617.078,656.2719999999999,647.033,626.7909999999999,650.238,642.604,616.68,652.419,613.192,615.876,651.525,638.974,630.908,617.335,644.129,616.5,650.685,655.0409999999999,618.133,616.9490000000001,624.564,619.746,647.842,644.888,623.368,656.3889999999999,625.22,655.566,619.872,640.318,620.4169999999999,627.394,623.33,615.553,625.9169999999999,616.665,634.9680000000001,643.86,650.602,628.997,657.837,631.861,657.546,638.86,633.062,620.278,631.849,626.438,630.342,639.558,628.883,629.436,625.7180000000001,639.991,642.5880000000001,638.622,648.02,632.2769999999999,642.307,643.799,639.6,626.629,639.143,644.125,643.925,642.909,641.294,654.81,641.217,,,,,,,,,,,,,,,,
4.75,19.0,643.512,616.9,636.207,645.504,642.211,644.8480000000001,632.953,624.849,620.265,644.827,641.172,617.822,649.842,641.761,652.749,627.09,617.766,656.312,646.727,626.607,648.738,642.5,617.7669999999999,651.243,613.289,615.736,651.774,638.1619999999999,631.524,616.8380000000001,643.494,616.942,648.99,654.685,617.6519999999999,616.192,623.875,619.601,647.498,643.145,624.323,656.47,623.682,654.8919999999999,621.606,639.991,620.1619999999999,626.814,623.5880000000001,615.357,625.678,616.352,635.09,644.622,650.106,629.466,656.863,632.415,657.762,639.564,633.221,620.115,629.63,626.523,630.172,638.885,628.46,630.019,625.48,639.944,642.231,638.758,647.589,631.669,642.746,643.852,638.863,625.663,638.061,643.52,645.119,643.264,639.2040000000001,653.604,641.363,,,,,,,,,,,,,,,,
5.0,20.0,643.827,617.247,635.514,643.465,640.8290000000001,643.479,631.601,623.562,619.076,644.39,642.406,616.626,646.048,640.8380000000001,651.877,626.679,617.448,654.146,645.984,625.705,648.3340000000001,642.3240000000001,615.665,651.581,613.314,616.219,651.313,637.6,630.766,617.995,641.8009999999999,617.164,649.735,653.686,617.823,616.415,622.317,619.89,646.862,642.962,623.776,654.528,624.16,654.123,620.48,639.012,619.0319999999999,627.384,621.804,614.236,625.441,616.286,633.289,643.836,648.048,629.247,657.9639999999999,631.471,656.872,637.286,631.114,620.198,629.585,626.159,631.0830000000001,639.342,627.879,629.967,624.4630000000001,639.656,641.942,638.345,647.174,630.948,641.986,641.923,638.548,625.293,636.619,642.299,643.5169999999999,643.227,639.363,654.346,640.14,,,,,,,,,,,,,,,,
5.25,21.0,643.877,616.01,634.822,643.386,640.37,643.12,631.427,622.933,618.891,644.991,642.077,616.904,646.211,640.03,652.137,626.789,616.489,653.489,646.212,625.2090000000001,647.913,641.93,616.112,652.679,613.044,616.057,651.3009999999999,636.639,629.88,617.451,642.761,615.939,647.741,652.798,616.989,617.222,622.7330000000001,619.561,646.585,643.648,623.8380000000001,653.668,625.408,652.615,621.034,639.828,619.863,627.207,623.1419999999999,615.5930000000001,625.4580000000001,616.939,633.158,642.781,649.341,629.342,655.251,632.165,656.9739999999999,636.879,631.9780000000001,619.764,629.24,624.929,630.884,638.036,627.365,628.898,623.271,640.53,643.0369999999999,638.111,645.986,631.364,641.832,640.738,638.457,624.641,636.641,642.389,642.923,642.41,637.553,652.141,640.651,,,,,,,,,,,,,,,,
5.5,22.0,644.141,616.203,634.879,643.825,639.377,642.816,632.49,623.5790000000001,619.849,643.9630000000001,641.384,617.855,645.436,640.927,651.573,626.322,617.568,652.5269999999999,646.251,625.569,647.982,641.665,615.985,651.428,613.587,616.018,651.664,636.351,630.625,617.59,643.457,616.648,649.635,652.44,617.809,616.604,622.17,619.869,644.698,642.754,623.6709999999999,653.9209999999999,624.15,651.44,619.798,639.755,620.845,627.448,622.177,615.178,626.586,616.384,633.841,642.313,647.714,628.869,655.971,632.7719999999999,655.211,636.5840000000001,631.352,620.535,629.922,625.33,631.113,638.9680000000001,627.064,629.911,623.2280000000001,639.95,643.561,638.328,647.3480000000001,631.262,640.867,641.406,636.979,624.694,637.415,641.83,642.363,641.816,638.261,652.998,640.182,,,,,,,,,,,,,,,,
5.75,23.0,644.856,616.163,634.306,644.149,638.439,642.988,631.422,623.816,619.2230000000001,645.104,641.066,617.391,646.5740000000001,640.289,652.06,625.5,617.462,652.564,647.024,626.242,649.269,641.471,616.24,650.425,612.655,616.0369999999999,652.493,636.797,629.8340000000001,617.775,642.45,617.135,650.116,653.544,617.547,615.986,621.389,620.489,646.0830000000001,642.841,624.2959999999999,652.83,625.149,652.0169999999999,621.003,639.605,620.487,627.793,621.78,614.811,627.27,616.136,632.3530000000001,643.22,647.707,630.5409999999999,655.6410000000001,633.182,654.442,637.755,632.5930000000001,619.6669999999999,628.618,625.3580000000001,632.259,637.9730000000001,626.79,630.341,623.535,640.27,642.871,638.256,646.086,632.3480000000001,640.567,641.45,637.68,623.239,635.131,642.025,641.988,642.993,637.6669999999999,652.805,640.263,,,,,,,,,,,,,,,,
6.0,24.0,644.538,615.952,634.403,645.775,637.725,642.391,630.678,623.433,619.382,646.29,640.419,617.703,648.059,640.845,651.639,626.072,617.139,652.606,646.232,625.76,651.191,642.018,616.075,650.443,612.487,615.008,652.7719999999999,635.909,629.617,617.284,642.894,616.409,649.457,654.644,617.776,617.2669999999999,621.755,620.156,645.276,642.655,625.648,652.564,625.4730000000001,652.763,620.559,639.974,622.009,628.529,622.609,615.659,626.991,616.5409999999999,632.763,641.609,646.717,629.117,654.4730000000001,633.5409999999999,656.0260000000001,635.79,632.781,620.165,628.371,624.366,631.044,638.13,626.569,628.861,623.275,641.6759999999999,643.221,638.793,646.896,632.798,640.448,640.707,636.194,623.354,635.168,641.715,641.83,643.884,636.915,654.216,641.2040000000001,643.823,,,,,,,,,,,,,,,
6.25,25.0,645.367,616.189,633.023,645.506,638.007,641.191,629.455,623.298,618.7909999999999,646.509,641.153,617.376,648.59,640.314,652.068,626.242,616.48,653.721,645.914,627.25,651.145,642.493,615.9630000000001,651.371,612.756,615.612,654.0269999999999,637.163,629.984,616.932,642.314,617.687,650.891,652.344,618.4209999999999,617.5219999999999,621.043,620.307,645.5980000000001,640.548,624.0,653.891,625.964,654.552,621.75,639.885,621.689,629.17,621.748,615.327,626.6990000000001,617.8480000000001,632.091,640.934,646.752,629.878,654.763,635.009,657.324,636.2769999999999,634.085,620.8430000000001,627.749,624.967,631.554,639.17,626.375,630.952,623.4259999999999,642.246,643.22,640.249,646.492,632.515,640.9630000000001,640.1759999999999,635.564,623.569,633.987,641.044,640.429,643.988,638.361,653.229,641.485,644.731,,,,,,,,,,,,,,,
6.5,26.0,647.182,617.012,632.879,645.47,638.221,640.2,630.8290000000001,623.349,619.4209999999999,646.372,640.747,616.391,648.0790000000001,641.48,653.122,624.913,618.17,654.086,646.854,626.266,652.023,642.137,615.594,651.6030000000001,613.563,615.4490000000001,654.543,637.84,629.965,616.861,643.572,616.492,651.972,654.179,618.005,616.743,620.876,619.981,646.237,641.57,625.3009999999999,653.809,627.127,652.86,621.873,637.831,621.75,630.399,621.248,616.469,627.3969999999999,616.669,632.627,641.571,646.7180000000001,631.738,655.0,635.326,657.9069999999999,636.857,633.707,620.967,627.758,624.257,633.1080000000001,639.695,627.885,630.535,622.885,642.768,644.3919999999999,638.908,646.489,632.436,641.475,641.206,635.92,623.789,634.815,639.753,641.394,643.058,637.1619999999999,654.081,641.547,,,,,,,,,,,,,,,,
6.75,27.0,648.178,616.6030000000001,634.337,646.524,637.74,642.513,630.4540000000001,623.225,619.749,648.056,641.164,617.784,649.2040000000001,642.367,653.766,624.682,616.107,654.873,646.8240000000001,627.23,654.227,641.778,616.683,652.0,613.164,615.068,656.827,636.937,629.985,617.168,643.395,617.151,651.48,654.124,618.119,617.678,620.764,619.844,644.797,641.625,626.009,653.215,627.507,655.5060000000001,622.56,638.919,623.3430000000001,630.997,621.868,617.009,628.939,617.2230000000001,632.4159999999999,641.391,647.523,632.477,654.965,636.774,657.018,636.321,636.24,621.2919999999999,627.979,623.87,632.555,640.8340000000001,628.06,631.486,623.461,642.7040000000001,646.257,641.29,647.4209999999999,632.797,641.73,641.7909999999999,635.7919999999999,623.113,635.245,640.891,641.906,643.879,635.759,653.995,641.807,,,,,,,,,,,,,,,,
7.0,28.0,647.246,616.735,633.878,647.141,638.5169999999999,641.455,631.4069999999999,624.094,619.6709999999999,647.649,641.313,617.184,650.001,642.511,654.1759999999999,624.915,617.891,654.188,646.5369999999999,626.4590000000001,656.4119999999999,641.2669999999999,616.999,652.185,613.008,616.735,657.745,636.156,630.771,618.072,644.075,616.726,653.488,654.789,618.707,616.464,620.724,620.519,645.988,641.592,627.776,653.697,628.515,655.265,623.865,639.61,622.021,631.008,621.2909999999999,617.024,628.974,618.582,631.619,641.51,647.246,632.6569999999999,655.014,637.751,659.949,635.918,636.966,622.9730000000001,626.085,622.943,634.9069999999999,641.947,629.158,632.085,621.818,645.427,646.746,641.086,648.3530000000001,634.414,642.629,642.382,635.6080000000001,623.061,637.315,641.23,642.058,645.79,637.067,654.236,642.448,,,,,,,,,,,,,,,,
7.25,29.0,650.1990000000001,617.538,633.326,649.736,637.8480000000001,642.432,631.998,623.526,620.253,647.808,640.97,617.648,651.073,643.5169999999999,656.409,625.586,617.68,656.086,646.61,628.248,656.8960000000001,641.719,616.161,650.929,612.7869999999999,615.496,659.118,636.734,630.503,618.386,643.961,617.2909999999999,653.222,657.1139999999999,619.6619999999999,618.059,621.03,620.425,646.008,640.904,628.381,653.898,629.7330000000001,658.252,624.117,640.701,623.232,632.92,622.422,617.1569999999999,629.554,618.3430000000001,632.283,642.029,649.428,633.957,656.3560000000001,638.279,659.7919999999999,635.7330000000001,637.975,624.868,627.4209999999999,622.993,635.177,643.461,629.374,632.646,623.365,646.2819999999999,647.538,644.075,647.5740000000001,635.002,644.413,643.637,635.164,623.1469999999999,636.757,641.078,640.947,646.373,636.318,655.0980000000001,645.077,,,,,,,,,,,,,,,,
7.5,30.0,650.894,617.219,634.32,650.602,637.655,643.783,632.111,623.455,620.48,650.155,639.846,617.819,653.602,644.337,656.465,624.496,617.059,655.212,647.286,628.278,658.7389999999999,640.273,617.034,651.568,613.9019999999999,615.433,662.765,635.309,630.596,618.403,646.0269999999999,618.34,653.161,656.783,620.395,617.855,620.951,621.026,648.222,640.845,629.056,654.556,628.794,657.982,624.48,641.15,624.114,,622.004,618.446,630.06,618.256,631.741,641.98,651.268,634.389,654.439,640.931,660.9639999999999,635.643,638.914,623.933,626.866,623.721,637.727,645.868,630.455,634.4169999999999,622.105,647.92,648.994,644.3340000000001,646.898,634.123,644.015,642.987,634.467,623.939,638.273,641.396,641.259,648.252,635.17,655.035,645.116,,,,,,,,,,,,,,,,
7.75,31.0,653.71,617.32,633.464,653.111,639.4490000000001,643.739,633.165,623.435,619.877,651.915,641.804,618.023,653.149,645.865,657.552,625.135,617.56,657.34,647.745,628.451,660.508,641.555,617.514,652.226,613.054,616.863,663.819,635.988,630.9730000000001,618.252,647.016,617.904,654.3,658.695,620.9119999999999,617.927,620.753,622.516,649.0369999999999,641.66,628.825,655.816,629.701,660.4960000000001,625.591,642.33,623.861,,621.432,618.755,630.783,620.057,633.371,643.053,650.7719999999999,635.498,655.7560000000001,642.2869999999999,662.044,635.7909999999999,640.631,624.5790000000001,627.2719999999999,624.369,637.903,646.328,631.193,635.124,623.318,649.555,649.893,644.941,648.243,636.743,646.4069999999999,643.861,634.764,623.947,637.88,639.9540000000001,640.894,649.326,636.901,656.424,646.464,,,,,,,,,,,,,,,,
